"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-23 00:00:00;1558562400;"Overcast";"cloudy";0;0;13.17;13.17;11.26;0.88;1015.35;1.44;3.16;305;0.98;0;16.09;345.24;0;0;0;1;5;0
2019-05-23 00:15:00;1558563300;"Overcast";"cloudy";0;0;13.105;13.105;11.205;0.88;1015.3825;1.4925;3.1775;302.25;0.98;0;16.09;345.1075;0;0;0;1;5;0
2019-05-23 00:30:00;1558564200;"Overcast";"cloudy";0;0;13.04;13.04;11.15;0.88;1015.415;1.545;3.195;299.5;0.98;0;16.09;344.975;0;0;0;1;5;0
2019-05-23 00:45:00;1558565100;"Overcast";"cloudy";0;0;12.975;12.975;11.095;0.88;1015.4475;1.5975;3.2125;296.75;0.98;0;16.09;344.8425;0;0;0;1;5;0
2019-05-23 01:00:00;1558566000;"Overcast";"cloudy";0;0;12.91;12.91;11.04;0.88;1015.48;1.65;3.23;294;0.98;0;16.09;344.71;0;0;0;1;5;0
2019-05-23 01:15:00;1558566900;"Overcast";"cloudy";0;0;12.8575;12.8575;11;0.8825;1015.5025;1.695;3.255;291.25;0.98;0;16.09;344.67;0;0;0;1;5;0
2019-05-23 01:30:00;1558567800;"Overcast";"cloudy";0;0;12.805;12.805;10.96;0.885;1015.525;1.74;3.28;288.5;0.98;0;16.09;344.63;0;0;0;1;5;0
2019-05-23 01:45:00;1558568700;"Overcast";"cloudy";0;0;12.7525;12.7525;10.92;0.8875;1015.5475;1.785;3.305;285.75;0.98;0;16.09;344.59;0;0;0;1;5;0
2019-05-23 02:00:00;1558569600;"Overcast";"cloudy";0;0;12.7;12.7;10.88;0.89;1015.57;1.83;3.33;283;0.98;0;16.09;344.55;0;0;0;1;5;0
2019-05-23 02:15:00;1558570500;"Overcast";"cloudy";0;0;12.63;12.63;10.8375;0.89;1015.5875;1.68;3.33;270.75;0.98;0;16.09;344.66;0;0;0;1;5;0
