"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-15 00:00:00;1557871200;"Overcast";"cloudy";0.0711;0.24;6.11;3.01;5.25;0.94;1016.22;4.43;6.97;333;0.95;0;16.09;358.7;0;0;0;1;5;0
2019-05-15 00:15:00;1557872100;"Overcast";"cloudy";0.0711;0.24;6.12;3.0625;5.2675;0.94;1016.1;4.35;6.64;332.75;0.9525;0;15.615;358.465;0;0;0;1;5;0
2019-05-15 00:30:00;1557873000;"Overcast";"cloudy";0.0711;0.24;6.13;3.115;5.285;0.94;1015.98;4.27;6.31;332.5;0.955;0;15.14;358.23;0;0;0;1;5;0
2019-05-15 00:45:00;1557873900;"Overcast";"cloudy";0.0711;0.24;6.14;3.1675;5.3025;0.94;1015.86;4.19;5.98;332.25;0.9575;0;14.665;357.995;0;0;0;1;5;0
2019-05-15 01:00:00;1557874800;"Overcast";"cloudy";0.0711;0.24;6.15;3.22;5.32;0.94;1015.74;4.11;5.65;332;0.96;0;14.19;357.76;0;0;0;1;5;0
2019-05-15 01:15:00;1557875700;"Overcast";"cloudy";0.081275;0.2725;6.175;3.285;5.3475;0.94;1015.64;4.045;5.3675;331.75;0.9625;0;12.975;357.5475;0;0;0;1;5;0
2019-05-15 01:30:00;1557876600;"Overcast";"cloudy";0.09145;0.305;6.2;3.35;5.375;0.94;1015.54;3.98;5.085;331.5;0.965;0;11.76;357.335;0;0;0;1;5;0
2019-05-15 01:45:00;1557877500;"Overcast";"cloudy";0.101625;0.3375;6.225;3.415;5.4025;0.94;1015.44;3.915;4.8025;331.25;0.9675;0;10.545;357.1225;0;0;0;1;5;0
2019-05-15 02:00:00;1557878400;"Overcast";"cloudy";0.1118;0.37;6.25;3.48;5.43;0.94;1015.34;3.85;4.52;331;0.97;0;9.33;356.91;0;0;0;1;5;0
2019-05-15 02:15:00;1557879300;"Overcast";"cloudy";0.15115;0.42;6.2625;3.53;5.45;0.9425;1015.2575;3.79;4.34;330.25;0.9725;0;8.475;356.5575;0;0;0;1;5;0
2019-05-15 02:30:00;1557880200;"Overcast";"cloudy";0.1905;0.47;6.275;3.58;5.47;0.945;1015.175;3.73;4.16;329.5;0.975;0;7.62;356.205;0;0;0;1;5;0
2019-05-15 02:45:00;1557881100;"Overcast";"cloudy";0.22985;0.52;6.2875;3.63;5.49;0.9475;1015.0925;3.67;3.98;328.75;0.9775;0;6.765;355.8525;0;0;0;1;5;0
2019-05-15 03:00:00;1557882000;"Overcast";"cloudy";0.2692;0.57;6.3;3.68;5.51;0.95;1015.01;3.61;3.8;328;0.98;0;5.91;355.5;0;0;0;1;5;0
2019-05-15 03:15:00;1557882900;"Overcast";"cloudy";0.34795;0.595;6.305;3.715;5.5325;0.95;1014.945;3.5625;3.73;327.75;0.9825;0;5.18;355.1325;0;0;0;1;5;0
2019-05-15 03:30:00;1557883800;"Overcast";"cloudy";0.4267;0.62;6.31;3.75;5.555;0.95;1014.88;3.515;3.66;327.5;0.985;0;4.45;354.765;0;0;0;1;5;0
2019-05-15 03:45:00;1557884700;"Overcast";"cloudy";0.50545;0.645;6.315;3.785;5.5775;0.95;1014.815;3.4675;3.59;327.25;0.9875;0;3.72;354.3975;0;0;0;1;5;0
2019-05-15 04:00:00;1557885600;"Light Rain";"rain";0.5842;0.67;6.32;3.82;5.6;0.95;1014.75;3.42;3.52;327;0.99;0;2.99;354.03;0;0;0;1;5;0
2019-05-15 04:15:00;1557886500;"Light Rain";"rain";0.659775;0.6825;6.31;3.81;5.6275;0.9525;1014.69;3.4125;3.5;326.75;0.9925;0;2.5075;353.9025;0;0;0;1;5;0
2019-05-15 04:30:00;1557887400;"Light Rain";"rain";0.73535;0.695;6.3;3.8;5.655;0.955;1014.63;3.405;3.48;326.5;0.995;0;2.025;353.775;5;0;0;1;5;0
2019-05-15 04:45:00;1557888300;"Light Rain";"rain";0.810925;0.7075;6.29;3.79;5.6825;0.9575;1014.57;3.3975;3.46;326.25;0.9975;0;1.5425;353.6475;30;0;0;1;5;0
