"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-10 00:00:00;1557439200;"Mostly Cloudy";"partly-cloudy-night";0.0483;0.1;9.28;7.87;8.3;0.94;1007.7;2.65;6.67;268;0.92;0;16.09;399.73;0;0;0;1;5;0
2019-05-10 00:15:00;1557440100;"Mostly Cloudy";"partly-cloudy-night";0.036225;0.075;9.1825;7.7575;8.17;0.9375;1007.8025;2.6425;6.4825;269;0.915;0;16.09;398.48;0;0;0;1;5;0
2019-05-10 00:30:00;1557441000;"Mostly Cloudy";"partly-cloudy-night";0.02415;0.05;9.085;7.645;8.04;0.935;1007.905;2.635;6.295;270;0.91;0;16.09;397.23;0;0;0;1;5;0
2019-05-10 00:45:00;1557441900;"Mostly Cloudy";"partly-cloudy-night";0.012075;0.025;8.9875;7.5325;7.91;0.9325;1008.0075;2.6275;6.1075;271;0.905;0;16.09;395.98;0;0;0;1;5;0
2019-05-10 01:00:00;1557442800;"Mostly Cloudy";"partly-cloudy-night";0;0;8.89;7.42;7.78;0.93;1008.11;2.62;5.92;272;0.9;0;16.09;394.73;0;0;0;1;5;0
2019-05-10 01:15:00;1557443700;"Mostly Cloudy";"partly-cloudy-night";0;0;8.7525;7.245;7.655;0.93;1008.19;2.6375;5.76;270.25;0.7925;0;16.09;393.535;0;0;0;1;5;0
2019-05-10 01:30:00;1557444600;"Mostly Cloudy";"partly-cloudy-night";0;0;8.615;7.07;7.53;0.93;1008.27;2.655;5.6;268.5;0.685;0;16.09;392.34;0;0;0;1;5;0
2019-05-10 01:45:00;1557445500;"Mostly Cloudy";"partly-cloudy-night";0;0;8.4775;6.895;7.405;0.93;1008.35;2.6725;5.44;266.75;0.5775;0;16.09;391.145;0;0;0;1;5;0
2019-05-10 02:00:00;1557446400;"Partly Cloudy";"partly-cloudy-night";0;0;8.34;6.72;7.28;0.93;1008.43;2.69;5.28;265;0.47;0;16.09;389.95;0;0;0;1;5;0
2019-05-10 02:15:00;1557447300;"Partly Cloudy";"partly-cloudy-night";0;0;8.175;6.5875;7.13;0.93;1008.5075;2.6075;5.1875;266.75;0.3975;0;16.09;388.89;0;0;0;1;5;0
