"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-28 00:00:00;1556402400;"Clear";"clear-night";0;0;11.69;11.69;6.84;0.72;1014.71;2.71;4.35;300;0.24;0;16.09;383.05;0;0;0;1;4;0
2019-04-28 00:15:00;1556403300;"Clear";"clear-night";0;0;11.525;11.525;6.7875;0.725;1014.71;2.6725;4.3275;300.25;0.245;0;16.09;382.8225;0;0;0;1;4;0
2019-04-28 00:30:00;1556404200;"Clear";"clear-night";0;0;11.36;11.36;6.735;0.73;1014.71;2.635;4.305;300.5;0.25;0;16.09;382.595;0;0;0;1;4;0
2019-04-28 00:45:00;1556405100;"Clear";"clear-night";0;0;11.195;11.195;6.6825;0.735;1014.71;2.5975;4.2825;300.75;0.255;0;16.09;382.3675;0;0;0;1;4;0
2019-04-28 01:00:00;1556406000;"Partly Cloudy";"partly-cloudy-night";0;0;11.03;11.03;6.63;0.74;1014.71;2.56;4.26;301;0.26;0;16.09;382.14;0;0;0;1;4;0
2019-04-28 01:15:00;1556406900;"Partly Cloudy";"partly-cloudy-night";0;0;10.8875;10.8875;6.585;0.745;1014.715;2.5425;4.25;300.5;0.2975;0;16.09;381.695;0;0;0;1;4;0
2019-04-28 01:30:00;1556407800;"Partly Cloudy";"partly-cloudy-night";0;0;10.745;10.745;6.54;0.75;1014.72;2.525;4.24;300;0.335;0;16.09;381.25;0;0;0;1;4;0
2019-04-28 01:45:00;1556408700;"Partly Cloudy";"partly-cloudy-night";0;0;10.6025;10.6025;6.495;0.755;1014.725;2.5075;4.23;299.5;0.3725;0;16.09;380.805;0;0;0;1;4;0
2019-04-28 02:00:00;1556409600;"Partly Cloudy";"partly-cloudy-night";0;0;10.46;10.46;6.45;0.76;1014.73;2.49;4.22;299;0.41;0;16.09;380.36;0;0;0;1;4;0
2019-04-28 02:15:00;1556410500;"Partly Cloudy";"partly-cloudy-night";0;0;10.2875;10;6.4275;0.7675;1014.745;2.4675;4.195;297.25;0.3975;0;16.09;379.63;0;0;0;1;4;0
2019-04-28 02:30:00;1556411400;"Partly Cloudy";"partly-cloudy-night";0;0;10.115;9.54;6.405;0.775;1014.76;2.445;4.17;295.5;0.385;0;16.09;378.9;0;0;0;1;4;0
2019-04-28 02:45:00;1556412300;"Partly Cloudy";"partly-cloudy-night";0;0;9.9425;9.08;6.3825;0.7825;1014.775;2.4225;4.145;293.75;0.3725;0;16.09;378.17;0;0;0;1;4;0
2019-04-28 03:00:00;1556413200;"Partly Cloudy";"partly-cloudy-night";0;0;9.77;8.62;6.36;0.79;1014.79;2.4;4.12;292;0.36;0;16.09;377.44;0;0;0;1;4;0
2019-04-28 03:15:00;1556414100;"Partly Cloudy";"partly-cloudy-night";0;0;9.64;8.4675;6.3425;0.7975;1014.8425;2.4;4.1075;301.25;0.3875;0;16.09;376.4725;0;0;0;1;4;0
2019-04-28 03:30:00;1556415000;"Partly Cloudy";"partly-cloudy-night";0;0;9.51;8.315;6.325;0.805;1014.895;2.4;4.095;310.5;0.415;0;16.09;375.505;0;0;0;1;4;0
2019-04-28 03:45:00;1556415900;"Partly Cloudy";"partly-cloudy-night";0;0;9.38;8.1625;6.3075;0.8125;1014.9475;2.4;4.0825;319.75;0.4425;0;16.09;374.5375;0;0;0;1;4;0
2019-04-28 04:00:00;1556416800;"Partly Cloudy";"partly-cloudy-night";0;0;9.25;8.01;6.29;0.82;1015;2.4;4.07;329;0.47;0;16.09;373.57;0;0;0;1;4;0
2019-04-28 04:15:00;1556417700;"Partly Cloudy";"partly-cloudy-night";0;0;9.185;7.8725;6.2775;0.8225;1015.03;2.485;4.2375;325.5;0.4575;0;16.09;372.68;0;0;0;1;4;0
2019-04-28 04:30:00;1556418600;"Partly Cloudy";"partly-cloudy-night";0;0;9.12;7.735;6.265;0.825;1015.06;2.57;4.405;322;0.445;0;16.09;371.79;0;0;0;1;4;0
2019-04-28 04:45:00;1556419500;"Partly Cloudy";"partly-cloudy-night";0;0;9.055;7.5975;6.2525;0.8275;1015.09;2.655;4.5725;318.5;0.4325;0;16.09;370.9;1;0;0;1;4;0
