"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-22 00:00:00;1558476000;"Mostly Cloudy";"partly-cloudy-night";0;0;13.73;13.73;9.77;0.77;1011.64;4.32;12.36;239;0.62;0;16.09;347.31;0;0;0;1;5;0
2019-05-22 00:15:00;1558476900;"Mostly Cloudy";"partly-cloudy-night";0;0;13.7175;13.7175;9.7925;0.7725;1011.6575;4.365;12.405;239.5;0.6;0;16.09;346.4425;0;0;0;1;5;0
2019-05-22 00:30:00;1558477800;"Mostly Cloudy";"partly-cloudy-night";0;0;13.705;13.705;9.815;0.775;1011.675;4.41;12.45;240;0.58;0;16.09;345.575;0;0;0;1;5;0
2019-05-22 00:45:00;1558478700;"Mostly Cloudy";"partly-cloudy-night";0;0;13.6925;13.6925;9.8375;0.7775;1011.6925;4.455;12.495;240.5;0.56;0;16.09;344.7075;0;0;0;1;5;0
2019-05-22 01:00:00;1558479600;"Partly Cloudy";"partly-cloudy-night";0;0;13.68;13.68;9.86;0.78;1011.71;4.5;12.54;241;0.54;0;16.09;343.84;0;0;0;1;5;0
2019-05-22 01:15:00;1558480500;"Partly Cloudy";"partly-cloudy-night";0.0019;0.0075;13.6575;13.6575;9.8875;0.7825;1011.7175;4.545;12.57;241.75;0.5325;0;16.09;343.28;0;0;0;1;5;0
2019-05-22 01:30:00;1558481400;"Partly Cloudy";"partly-cloudy-night";0.0038;0.015;13.635;13.635;9.915;0.785;1011.725;4.59;12.6;242.5;0.525;0;16.09;342.72;0;0;0;1;5;0
2019-05-22 01:45:00;1558482300;"Partly Cloudy";"partly-cloudy-night";0.0057;0.0225;13.6125;13.6125;9.9425;0.7875;1011.7325;4.635;12.63;243.25;0.5175;0;16.09;342.16;0;0;0;1;5;0
2019-05-22 02:00:00;1558483200;"Partly Cloudy";"partly-cloudy-night";0.0076;0.03;13.59;13.59;9.97;0.79;1011.74;4.68;12.66;244;0.51;0;16.09;341.6;0;0;0;1;5;0
2019-05-22 02:15:00;1558484100;"Partly Cloudy";"partly-cloudy-night";0.0095;0.0325;13.54;13.54;9.9825;0.7925;1011.7225;4.7075;12.69;244.75;0.5275;0;16.09;341.6175;0;0;0;1;5;0
2019-05-22 02:30:00;1558485000;"Partly Cloudy";"partly-cloudy-night";0.0114;0.035;13.49;13.49;9.995;0.795;1011.705;4.735;12.72;245.5;0.545;0;16.09;341.635;0;0;0;1;5;0
2019-05-22 02:45:00;1558485900;"Partly Cloudy";"partly-cloudy-night";0.0133;0.0375;13.44;13.44;10.0075;0.7975;1011.6875;4.7625;12.75;246.25;0.5625;0;16.09;341.6525;0;0;0;1;5;0
2019-05-22 03:00:00;1558486800;"Partly Cloudy";"partly-cloudy-night";0.0152;0.04;13.39;13.39;10.02;0.8;1011.67;4.79;12.78;247;0.58;0;16.09;341.67;0;0;0;1;5;0
2019-05-22 03:15:00;1558487700;"Partly Cloudy";"partly-cloudy-night";0.017125;0.0375;13.35;13.35;10.035;0.8025;1011.6375;4.8175;12.785;247.75;0.605;0;16.09;342.03;0;0;0;1;5;0
2019-05-22 03:30:00;1558488600;"Partly Cloudy";"partly-cloudy-night";0.01905;0.035;13.31;13.31;10.05;0.805;1011.605;4.845;12.79;248.5;0.63;0;16.09;342.39;0;0;0;1;5;0
2019-05-22 03:45:00;1558489500;"Partly Cloudy";"partly-cloudy-night";0.020975;0.0325;13.27;13.27;10.065;0.8075;1011.5725;4.8725;12.795;249.25;0.655;0;16.09;342.75;0;0;0;1;5;0
2019-05-22 04:00:00;1558490400;"Mostly Cloudy";"partly-cloudy-night";0.0229;0.03;13.23;13.23;10.08;0.81;1011.54;4.9;12.8;250;0.68;0;16.09;343.11;0;0;0;1;5;0
2019-05-22 04:15:00;1558491300;"Mostly Cloudy";"partly-cloudy-night";0.023525;0.03;13.2525;13.2525;10.1325;0.8125;1011.54;4.955;12.78;250.75;0.6925;0;16.09;343.395;1;0;0;1;5;0
2019-05-22 04:30:00;1558492200;"Mostly Cloudy";"partly-cloudy-night";0.02415;0.03;13.275;13.275;10.185;0.815;1011.54;5.01;12.76;251.5;0.705;0;16.09;343.68;17;0;0;1;5;0
2019-05-22 04:45:00;1558493100;"Mostly Cloudy";"partly-cloudy-night";0.024775;0.03;13.2975;13.2975;10.2375;0.8175;1011.54;5.065;12.74;252.25;0.7175;0;16.09;343.965;43;0;0;1;5;0
2019-05-22 05:00:00;1558494000;"Mostly Cloudy";"partly-cloudy-night";0.0254;0.03;13.32;13.32;10.29;0.82;1011.54;5.12;12.72;253;0.73;0;16.09;344.25;70;0;0;1;5;0
2019-05-22 05:15:00;1558494900;"Mostly Cloudy";"partly-cloudy-night";0.0235;0.03;13.3875;13.3875;10.41;0.8225;1011.595;5.2325;12.68;253.5;0.71;0;16.09;344.3675;97;0;0;1;5;0
2019-05-22 05:30:00;1558495800;"Mostly Cloudy";"partly-cloudy-night";0.0216;0.03;13.455;13.455;10.53;0.825;1011.65;5.345;12.64;254;0.69;0;16.09;344.485;124;1.8098;7.057;1;5;1
2019-05-22 05:45:00;1558496700;"Mostly Cloudy";"partly-cloudy-night";0.0197;0.03;13.5225;13.5225;10.65;0.8275;1011.705;5.4575;12.6;254.5;0.67;0;16.09;344.6025;152;6.8545;20.4402;1;5;4
