"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-01 00:00:00;1554069600;"Clear";"clear-night";0;0;10.09;10.09;1.91;0.57;1019.02;1.96;2.51;356;0.04;0;16.09;347.58;"rain";0;0;0;1;4;0
2019-04-01 00:15:00;1554070500;"Clear";"clear-night";0;0;9.8875;9.7075;1.9625;0.58;1019.0275;1.9125;2.5075;267.5;0.0475;0;16.09;347.325;"rain";0;0;0;1;4;0
2019-04-01 00:30:00;1554071400;"Clear";"clear-night";0;0;9.685;9.325;2.015;0.59;1019.035;1.865;2.505;179;0.055;0;16.09;347.07;"rain";0;0;0;1;4;0
2019-04-01 00:45:00;1554072300;"Clear";"clear-night";0;0;9.4825;8.9425;2.0675;0.6;1019.0425;1.8175;2.5025;90.5;0.0625;0;16.09;346.815;"rain";0;0;0;1;4;0
2019-04-01 01:00:00;1554073200;"Clear";"clear-night";0;0;9.28;8.56;2.12;0.61;1019.05;1.77;2.5;2;0.07;0;16.09;346.56;"rain";0;0;0;1;4;0
2019-04-01 01:15:00;1554074100;"Partly Cloudy";"partly-cloudy-night";0;0;9.15;8.46;2.15;0.6175;1019.0475;1.72;2.4975;2;0.1975;0;16.09;346.4625;"rain";0;0;0;1;4;0
2019-04-01 01:30:00;1554075000;"Partly Cloudy";"partly-cloudy-night";0;0;9.02;8.36;2.18;0.625;1019.045;1.67;2.495;2;0.325;0;16.09;346.365;"rain";0;0;0;1;4;0
2019-04-01 01:45:00;1554075900;"Partly Cloudy";"partly-cloudy-night";0;0;8.89;8.26;2.21;0.6325;1019.0425;1.62;2.4925;2;0.4525;0;16.09;346.2675;"rain";0;0;0;1;4;0
2019-04-01 02:00:00;1554076800;"Partly Cloudy";"partly-cloudy-night";0;0;8.76;8.16;2.24;0.64;1019.04;1.57;2.49;2;0.58;0;16.09;346.17;"rain";0;0;0;1;4;0
2019-04-01 02:15:00;1554077700;"Clear";"clear-night";0;0;8.605;7.9525;2.2125;0.645;1018.875;1.6;2.49;90;0.435;0;16.09;346.26;"rain";0;0;0;1;4;0
