"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-09 00:00:00;1554760800;"Mostly Cloudy";"partly-cloudy-night";0.0584;0.1;13.07;13.07;9.96;0.81;1005.09;2.33;3.55;344;0.91;0;10.91;372.21;"rain";0;0;0;1;4;0
2019-04-09 00:15:00;1554761700;"Mostly Cloudy";"partly-cloudy-night";0.05905;0.1;12.9125;12.9125;9.9425;0.8175;1005.1425;2.38;3.965;344.75;0.9025;0;11.2575;372.08;"rain";0;0;0;1;4;0
2019-04-09 00:30:00;1554762600;"Mostly Cloudy";"partly-cloudy-night";0.0597;0.1;12.755;12.755;9.925;0.825;1005.195;2.43;4.38;345.5;0.895;0;11.605;371.95;"rain";0;0;0;1;4;0
2019-04-09 00:45:00;1554763500;"Mostly Cloudy";"partly-cloudy-night";0.06035;0.1;12.5975;12.5975;9.9075;0.8325;1005.2475;2.48;4.795;346.25;0.8875;0;11.9525;371.82;"rain";0;0;0;1;4;0
2019-04-09 01:00:00;1554764400;"Mostly Cloudy";"partly-cloudy-night";0.061;0.1;12.44;12.44;9.89;0.84;1005.3;2.53;5.21;347;0.88;0;12.3;371.69;"rain";0;0;0;1;4;0
2019-04-09 01:15:00;1554765300;"Mostly Cloudy";"partly-cloudy-night";0.0686;0.105;12.335;12.335;9.88;0.8475;1005.3375;2.55;5.43;347.25;0.87;0;12.7125;371.6325;"rain";0;0;0;1;4;0
2019-04-09 01:30:00;1554766200;"Mostly Cloudy";"partly-cloudy-night";0.0762;0.11;12.23;12.23;9.87;0.855;1005.375;2.57;5.65;347.5;0.86;0;13.125;371.575;"rain";0;0;0;1;4;0
2019-04-09 01:45:00;1554767100;"Mostly Cloudy";"partly-cloudy-night";0.0838;0.115;12.125;12.125;9.86;0.8625;1005.4125;2.59;5.87;347.75;0.85;0;13.5375;371.5175;"rain";0;0;0;1;4;0
2019-04-09 02:00:00;1554768000;"Mostly Cloudy";"partly-cloudy-night";0.0914;0.12;12.02;12.02;9.85;0.87;1005.45;2.61;6.09;348;0.84;0;13.95;371.46;"rain";0;0;0;1;4;0
2019-04-09 02:15:00;1554768900;"Mostly Cloudy";"partly-cloudy-night";0.1041;0.1325;11.98;11.98;9.855;0.8725;1005.4725;2.5625;5.8725;348.5;0.8375;0;14.47;371.5375;"rain";0;0;0;1;4;0
2019-04-09 02:30:00;1554769800;"Mostly Cloudy";"partly-cloudy-night";0.1168;0.145;11.94;11.94;9.86;0.875;1005.495;2.515;5.655;349;0.835;0;14.99;371.615;"rain";0;0;0;1;4;0
2019-04-09 02:45:00;1554770700;"Mostly Cloudy";"partly-cloudy-night";0.1295;0.1575;11.9;11.9;9.865;0.8775;1005.5175;2.4675;5.4375;349.5;0.8325;0;15.51;371.6925;"rain";0;0;0;1;4;0
