"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"precipType";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-15 08:15:00;1555308900;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";7.5375;4.5525;2.71;0.7175;1019.87;4.905;9.5475;45;0.425;1;16.09;425.3875;333;81.1098;119.88;1;4;254
2019-04-15 08:30:00;1555309800;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";7.915;5.015;2.83;0.705;1019.97;4.93;9.355;45;0.39;1;16.09;425.625;355;93.1185;133.9734;1;4;249
2019-04-15 08:45:00;1555310700;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";8.2925;5.4775;2.95;0.6925;1020.07;4.955;9.1625;45;0.355;1;16.09;425.8625;376;104.9284;147.6725;1;4;262
2019-04-15 09:00:00;1555311600;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";8.67;5.94;3.07;0.68;1020.17;4.98;8.97;45;0.32;1;16.09;426.1;395;116.4487;160.9188;1;4;301
2019-04-15 09:15:00;1555312500;"Clear";"clear-day";0;0;"rain";9.145;7.0975;3.2175;0.665;1020.2675;4.99;8.7;45;0.275;1.25;16.09;426.3075;413;127.6006;173.6555;1;4;338
2019-04-15 09:30:00;1555313400;"Clear";"clear-day";0;0;"rain";9.62;8.255;3.365;0.65;1020.365;5;8.43;45;0.23;1.5;16.09;426.515;429;138.3144;185.8283;1;4;356
2019-04-15 09:45:00;1555314300;"Clear";"clear-day";0;0;"rain";10.095;9.4125;3.5125;0.635;1020.4625;5.01;8.16;45;0.185;1.75;16.09;426.7225;443;148.5276;197.3849;1;4;377
2019-04-15 10:00:00;1555315200;"Clear";"clear-day";0;0;"rain";10.57;10.57;3.66;0.62;1020.56;5.02;7.89;45;0.14;2;16.09;426.93;456;158.1839;208.2761;1;4;403
2019-04-15 10:15:00;1555316100;"Clear";"clear-day";0;0;"rain";11.0175;11.0175;3.765;0.6075;1020.6125;5.0225;7.6675;44.75;0.105;2.5;16.09;427.0775;468;167.232;218.4552;1;4;374
2019-04-15 10:30:00;1555317000;"Clear";"clear-day";0;0;"rain";11.465;11.465;3.87;0.595;1020.665;5.025;7.445;44.5;0.07;3;16.09;427.225;477;175.6249;227.8787;1;4;375
2019-04-15 10:45:00;1555317900;"Clear";"clear-day";0;0;"rain";11.9125;11.9125;3.975;0.5825;1020.7175;5.0275;7.2225;44.25;0.035;3.5;16.09;427.3725;485;183.3201;236.5063;1;4;380
2019-04-15 11:00:00;1555318800;"Clear";"clear-day";0;0;"rain";12.36;12.36;4.08;0.57;1020.77;5.03;7;44;0;4;16.09;427.52;491;190.2792;244.3011;1;4;424
2019-04-15 11:15:00;1555319700;"Clear";"clear-day";0;0;"rain";12.6225;12.6225;4.1075;0.5625;1020.7475;5.0275;6.865;43.75;0;4;16.09;427.57;495;196.4618;251.2299;1;4;435
2019-04-15 11:30:00;1555320600;"Clear";"clear-day";0;0;"rain";12.885;12.885;4.135;0.555;1020.725;5.025;6.73;43.5;0;4;16.09;427.62;497;201.8376;257.263;1;4;440
2019-04-15 11:45:00;1555321500;"Clear";"clear-day";0;0;"rain";13.1475;13.1475;4.1625;0.5475;1020.7025;5.0225;6.595;43.25;0;4;16.09;427.67;497;206.3867;262.3747;1;4;415
2019-04-15 12:00:00;1555322400;"Clear";"clear-day";0;0;"rain";13.41;13.41;4.19;0.54;1020.68;5.02;6.46;43;0;4;16.09;427.72;496;210.0874;266.5431;1;4;357
2019-04-15 12:15:00;1555323300;"Clear";"clear-day";0;0;"rain";13.6925;13.6925;4.1775;0.53;1020.5975;5.0125;6.3675;42.5;0;4.25;16.09;427.6825;492;212.9222;269.7506;1;4;358
2019-04-15 12:30:00;1555324200;"Clear";"clear-day";0;0;"rain";13.975;13.975;4.165;0.52;1020.515;5.005;6.275;42;0;4.5;16.09;427.645;487;214.8779;271.9834;1;4;352
2019-04-15 12:45:00;1555325100;"Clear";"clear-day";0;0;"rain";14.2575;14.2575;4.1525;0.51;1020.4325;4.9975;6.1825;41.5;0;4.75;16.09;427.6075;479;215.9457;273.2322;1;4;349
2019-04-15 13:00:00;1555326000;"Clear";"clear-day";0;0;"rain";14.54;14.54;4.14;0.5;1020.35;4.99;6.09;41;0;5;16.09;427.57;470;216.121;273.4916;1;4;352
2019-04-15 13:15:00;1555326900;"Clear";"clear-day";0;0;"rain";14.75;14.75;4.0975;0.49;1020.28;4.98;6.04;40.5;0;4.75;16.09;427.405;460;215.4036;272.7606;1;4;359
2019-04-15 13:30:00;1555327800;"Clear";"clear-day";0;0;"rain";14.96;14.96;4.055;0.48;1020.21;4.97;5.99;40;0;4.5;16.09;427.24;447;213.7974;271.0425;1;4;364
2019-04-15 13:45:00;1555328700;"Clear";"clear-day";0;0;"rain";15.17;15.17;4.0125;0.47;1020.14;4.96;5.94;39.5;0;4.25;16.09;427.075;433;211.3109;268.3448;1;4;368
2019-04-15 14:00:00;1555329600;"Clear";"clear-day";0;0;"rain";15.38;15.38;3.97;0.46;1020.07;4.95;5.89;39;0;4;16.09;426.91;417;207.9565;264.679;1;4;377
2019-04-15 14:15:00;1555330500;"Clear";"clear-day";0;0;"rain";15.5175;15.5175;3.905;0.455;1020.0125;4.955;5.915;39;0;3.75;16.09;426.5225;400;203.7945;260.061;1;4;450
2019-04-15 14:30:00;1555331400;"Clear";"clear-day";0;0;"rain";15.655;15.655;3.84;0.45;1019.955;4.96;5.94;39;0;3.5;16.09;426.135;381;198.8452;254.5107;1;4;441
2019-04-15 14:45:00;1555332300;"Clear";"clear-day";0;0;"rain";15.7925;15.7925;3.775;0.445;1019.8975;4.965;5.965;39;0;3.25;16.09;425.7475;360;193.09;248.052;1;4;431
2019-04-15 15:00:00;1555333200;"Clear";"clear-day";0;0;"rain";15.93;15.93;3.71;0.44;1019.84;4.97;5.99;39;0;3;16.09;425.36;339;186.558;240.7126;1;4;432
2019-04-15 15:15:00;1555334100;"Clear";"clear-day";0;0;"rain";15.92;15.92;3.615;0.4375;1019.79;4.9725;6.0525;38.75;0;2.75;16.09;424.86;316;179.2825;232.5241;1;4;430
2019-04-15 15:30:00;1555335000;"Clear";"clear-day";0;0;"rain";15.91;15.91;3.52;0.435;1019.74;4.975;6.115;38.5;0;2.5;16.09;424.36;292;171.3006;223.5216;1;4;390
2019-04-15 15:45:00;1555335900;"Clear";"clear-day";0;0;"rain";15.9;15.9;3.425;0.4325;1019.69;4.9775;6.1775;38.25;0;2.25;16.09;423.86;267;162.6536;213.7439;1;4;361
2019-04-15 16:00:00;1555336800;"Clear";"clear-day";0;0;"rain";15.89;15.89;3.33;0.43;1019.64;4.98;6.24;38;0;2;16.09;423.36;242;153.3867;203.2329;1;4;352
2019-04-15 16:15:00;1555337700;"Clear";"clear-day";0;0;"rain";15.78;15.78;3.22;0.43;1019.6325;4.9375;6.2275;38;0;1.75;16.09;422.8675;215;143.5489;192.0337;1;4;307
2019-04-15 16:30:00;1555338600;"Clear";"clear-day";0;0;"rain";15.67;15.67;3.11;0.43;1019.625;4.895;6.215;38;0;1.5;16.09;422.375;188;133.1935;180.1944;1;4;289
2019-04-15 16:45:00;1555339500;"Clear";"clear-day";0;0;"rain";15.56;15.56;3;0.43;1019.6175;4.8525;6.2025;38;0;1.25;16.09;421.8825;160;122.3788;167.7659;1;4;275
2019-04-15 17:00:00;1555340400;"Clear";"clear-day";0;0;"rain";15.45;15.45;2.89;0.43;1019.61;4.81;6.19;38;0;1;16.09;421.39;132;111.1684;154.8014;1;4;254
2019-04-15 17:15:00;1555341300;"Clear";"clear-day";0;0;"rain";15.055;15.055;2.7725;0.4375;1019.675;4.6825;6.0325;38;0;0.75;16.09;420.8975;103;99.6219;141.3566;1;4;233
2019-04-15 17:30:00;1555342200;"Clear";"clear-day";0;0;"rain";14.66;14.66;2.655;0.445;1019.74;4.555;5.875;38;0;0.5;16.09;420.405;74;87.8177;127.4892;1;4;173
2019-04-15 17:45:00;1555343100;"Clear";"clear-day";0;0;"rain";14.265;14.265;2.5375;0.4525;1019.805;4.4275;5.7175;38;0;0.25;16.09;419.9125;46;75.8596;113.2587;1;4;151
2019-04-15 18:00:00;1555344000;"Clear";"clear-day";0;0;"rain";13.87;13.87;2.42;0.46;1019.87;4.3;5.56;38;0;0;16.09;419.42;17;63.8561;98.726;1;4;117
2019-04-15 18:15:00;1555344900;"Clear";"clear-day";0;0;"rain";13.375;13.375;2.2825;0.47;1019.97;4.125;5.33;38.25;0;0;16.09;418.95;0;51.9364;83.9536;1;4;85
2019-04-15 18:30:00;1555345800;"Clear";"clear-day";0;0;"rain";12.88;12.88;2.145;0.48;1020.07;3.95;5.1;38.5;0;0;16.09;418.48;0;40.2607;69.0048;1;4;62
2019-04-15 18:45:00;1555346700;"Clear";"clear-day";0;0;"rain";12.385;12.385;2.0075;0.49;1020.17;3.775;4.87;38.75;0;0;16.09;418.01;0;29.0438;53.9436;1;4;32
2019-04-15 19:00:00;1555347600;"Clear";"clear-day";0;0;"rain";11.89;11.89;1.87;0.5;1020.27;3.6;4.64;39;0;0;16.09;417.54;0;18.6045;38.8348;1;4;13
2019-04-15 19:15:00;1555348500;"Clear";"clear-night";0;0;"rain";11.3975;11.02;1.7325;0.5125;1020.385;3.4525;4.45;39.5;0;0;16.09;417.2925;0;9.4709;23.743;1;4;6
2019-04-15 19:30:00;1555349400;"Clear";"clear-night";0;0;"rain";10.905;10.15;1.595;0.525;1020.5;3.305;4.26;40;0;0;16.09;417.045;0;2.5909;8.733;1;4;1
2019-04-15 19:45:00;1555350300;"Clear";"clear-night";0;0;"rain";10.4125;9.28;1.4575;0.5375;1020.615;3.1575;4.07;40.5;0;0;16.09;416.7975;0;0.011;0.0517;1;4;0
2019-04-15 20:00:00;1555351200;"Clear";"clear-night";0;0;"rain";9.92;8.41;1.32;0.55;1020.73;3.01;3.88;41;0;0;16.09;416.55;0;0;0;1;4;0
2019-04-15 20:15:00;1555352100;"Clear";"clear-night";0;0;"rain";9.5725;8.05;1.17;0.5575;1020.8625;2.92;3.7675;42.5;0;0;16.09;416.7525;0;0;0;1;4;0
2019-04-15 20:30:00;1555353000;"Clear";"clear-night";0;0;"rain";9.225;7.69;1.02;0.565;1020.995;2.83;3.655;44;0;0;16.09;416.955;0;0;0;1;4;0
2019-04-15 20:45:00;1555353900;"Clear";"clear-night";0;0;"rain";8.8775;7.33;0.87;0.5725;1021.1275;2.74;3.5425;45.5;0;0;16.09;417.1575;0;0;0;1;4;0
2019-04-15 21:00:00;1555354800;"Clear";"clear-night";0;0;"rain";8.53;6.97;0.72;0.58;1021.26;2.65;3.43;47;0;0;16.09;417.36;0;0;0;1;4;0
2019-04-15 21:15:00;1555355700;"Clear";"clear-night";0;0;"rain";8.2425;6.68;0.5625;0.585;1021.41;2.5875;3.3625;48.5;0;0;16.09;417.7875;0;0;0;1;4;0
2019-04-15 21:30:00;1555356600;"Clear";"clear-night";0;0;"rain";7.955;6.39;0.405;0.59;1021.56;2.525;3.295;50;0;0;16.09;418.215;0;0;0;1;4;0
2019-04-15 21:45:00;1555357500;"Clear";"clear-night";0;0;"rain";7.6675;6.1;0.2475;0.595;1021.71;2.4625;3.2275;51.5;0;0;16.09;418.6425;0;0;0;1;4;0
2019-04-15 22:00:00;1555358400;"Clear";"clear-night";0;0;"rain";7.38;5.81;0.09;0.6;1021.86;2.4;3.16;53;0;0;16.09;419.07;0;0;0;1;4;0
2019-04-15 22:15:00;1555359300;"Clear";"clear-night";0;0;"rain";7.14;5.5675;-0.0425;0.6025;1021.965;2.35;3.12;54;0.0025;0;16.09;419.265;0;0;0;1;4;0
2019-04-15 22:30:00;1555360200;"Clear";"clear-night";0;0;"rain";6.9;5.325;-0.175;0.605;1022.07;2.3;3.08;55;0.005;0;16.09;419.46;0;0;0;1;4;0
2019-04-15 22:45:00;1555361100;"Clear";"clear-night";0;0;"rain";6.66;5.0825;-0.3075;0.6075;1022.175;2.25;3.04;56;0.0075;0;16.09;419.655;0;0;0;1;4;0
2019-04-15 23:00:00;1555362000;"Clear";"clear-night";0;0;"rain";6.42;4.84;-0.44;0.61;1022.28;2.2;3;57;0.01;0;16.09;419.85;0;0;0;1;4;0
2019-04-15 23:15:00;1555362900;"Clear";"clear-night";0;0;"rain";6.205;4.63;-0.5175;0.6175;1022.3225;2.155;3;56.75;0.0075;0;16.09;419.555;0;0;0;1;4;0
2019-04-15 23:30:00;1555363800;"Clear";"clear-night";0;0;"rain";5.99;4.42;-0.595;0.625;1022.365;2.11;3;56.5;0.005;0;16.09;419.26;0;0;0;1;4;0
2019-04-15 23:45:00;1555364700;"Clear";"clear-night";0;0;"rain";5.775;4.21;-0.6725;0.6325;1022.4075;2.065;3;56.25;0.0025;0;16.09;418.965;0;0;0;1;4;0
