"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-11 00:00:00;1557525600;"Clear";"clear-night";0.0178;0.03;12.63;12.63;8.86;0.78;1014.34;0.92;1.4;53;0.2;0;16.09;368.04;0;0;0;1;5;0
2019-05-11 00:15:00;1557526500;"Clear";"clear-night";0.0216;0.0325;12.4775;12.4775;8.8525;0.7875;1014.425;0.88;1.3325;60.25;0.215;0;16.09;367.4875;0;0;0;1;5;0
2019-05-11 00:30:00;1557527400;"Clear";"clear-night";0.0254;0.035;12.325;12.325;8.845;0.795;1014.51;0.84;1.265;67.5;0.23;0;16.09;366.935;0;0;0;1;5;0
2019-05-11 00:45:00;1557528300;"Clear";"clear-night";0.0292;0.0375;12.1725;12.1725;8.8375;0.8025;1014.595;0.8;1.1975;74.75;0.245;0;16.09;366.3825;0;0;0;1;5;0
2019-05-11 01:00:00;1557529200;"Partly Cloudy";"partly-cloudy-night";0.033;0.04;12.02;12.02;8.83;0.81;1014.68;0.76;1.13;82;0.26;0;16.09;365.83;0;0;0;1;5;0
2019-05-11 01:15:00;1557530100;"Partly Cloudy";"partly-cloudy-night";0.049525;0.045;11.86;11.86;8.82;0.8175;1014.71;0.7625;1.08;63.75;0.36;0;16.09;366.3525;0;0;0;1;5;0
2019-05-11 01:30:00;1557531000;"Partly Cloudy";"partly-cloudy-night";0.06605;0.05;11.7;11.7;8.81;0.825;1014.74;0.765;1.03;45.5;0.46;0;16.09;366.875;0;0;0;1;5;0
2019-05-11 01:45:00;1557531900;"Partly Cloudy";"partly-cloudy-night";0.082575;0.055;11.54;11.54;8.8;0.8325;1014.77;0.7675;0.98;27.25;0.56;0;16.09;367.3975;0;0;0;1;5;0
2019-05-11 02:00:00;1557532800;"Mostly Cloudy";"partly-cloudy-night";0.0991;0.06;11.38;11.38;8.79;0.84;1014.8;0.77;0.93;9;0.66;0;16.09;367.92;0;0;0;1;5;0
2019-05-11 02:15:00;1557533700;"Mostly Cloudy";"partly-cloudy-night";0.0813;0.055;11.1725;11.1725;8.665;0.845;1014.8225;0.79;0.94;16.75;0.5575;0;16.09;367.1975;0;0;0;1;5;0
2019-05-11 02:30:00;1557534600;"Mostly Cloudy";"partly-cloudy-night";0.0635;0.05;10.965;10.965;8.54;0.85;1014.845;0.81;0.95;24.5;0.455;0;16.09;366.475;0;0;0;1;5;0
2019-05-11 02:45:00;1557535500;"Mostly Cloudy";"partly-cloudy-night";0.0457;0.045;10.7575;10.7575;8.415;0.855;1014.8675;0.83;0.96;32.25;0.3525;0;16.09;365.7525;0;0;0;1;5;0
2019-05-11 03:00:00;1557536400;"Partly Cloudy";"partly-cloudy-night";0.0279;0.04;10.55;10.55;8.29;0.86;1014.89;0.85;0.97;40;0.25;0;16.09;365.03;0;0;0;1;5;0
2019-05-11 03:15:00;1557537300;"Partly Cloudy";"partly-cloudy-night";0.020925;0.03;10.345;10.345;8.1575;0.865;1014.885;0.855;0.99;41.5;0.24;0;16.09;365.39;0;0;0;1;5;0
2019-05-11 03:30:00;1557538200;"Partly Cloudy";"partly-cloudy-night";0.01395;0.02;10.14;10.14;8.025;0.87;1014.88;0.86;1.01;43;0.23;0;16.09;365.75;0;0;0;1;5;0
2019-05-11 03:45:00;1557539100;"Partly Cloudy";"partly-cloudy-night";0.006975;0.01;9.935;9.935;7.8925;0.875;1014.875;0.865;1.03;44.5;0.22;0;16.09;366.11;0;0;0;1;5;0
2019-05-11 04:00:00;1557540000;"Clear";"clear-night";0;0;9.73;9.73;7.76;0.88;1014.87;0.87;1.05;46;0.21;0;16.09;366.47;0;0;0;1;5;0
2019-05-11 04:15:00;1557540900;"Clear";"clear-night";0;0;9.6525;9.6525;7.7625;0.8825;1014.875;0.8775;1.1275;49;0.1775;0;16.09;367.3075;0;0;0;1;5;0
2019-05-11 04:30:00;1557541800;"Clear";"clear-night";0;0;9.575;9.575;7.765;0.885;1014.88;0.885;1.205;52;0.145;0;16.09;368.145;1;0;0;1;5;0
2019-05-11 04:45:00;1557542700;"Clear";"clear-night";0;0;9.4975;9.4975;7.7675;0.8875;1014.885;0.8925;1.2825;55;0.1125;0;16.09;368.9825;22;0;0;1;5;0
2019-05-11 05:00:00;1557543600;"Clear";"clear-night";0;0;9.42;9.42;7.77;0.89;1014.89;0.9;1.36;58;0.08;0;16.09;369.82;49;0;0;1;5;0
2019-05-11 05:15:00;1557544500;"Clear";"clear-night";0;0;9.49;9.49;7.8525;0.8925;1014.95;0.925;1.3025;56.25;0.065;0;16.09;368.3275;77;0;0;1;5;0
2019-05-11 05:30:00;1557545400;"Clear";"clear-night";0;0;9.56;9.56;7.935;0.895;1015.01;0.95;1.245;54.5;0.05;0;16.09;366.835;105;0.0619;0.3542;1;5;2
2019-05-11 05:45:00;1557546300;"Clear";"clear-night";0;0;9.63;9.63;8.0175;0.8975;1015.07;0.975;1.1875;52.75;0.035;0;16.09;365.3425;132;2.2136;10.0164;1;5;8
2019-05-11 06:00:00;1557547200;"Clear";"clear-day";0;0;9.7;9.7;8.1;0.9;1015.13;1;1.13;51;0.02;0;16.09;363.85;160;6.4973;23.9512;1;5;22
2019-05-11 06:15:00;1557548100;"Clear";"clear-day";0;0;10.0625;10.0625;8.3075;0.89;1015.1925;0.9975;1.1325;54.5;0.0375;0;16.09;362.8275;188;12.1403;38.1005;1;5;34
2019-05-11 06:30:00;1557549000;"Clear";"clear-day";0;0;10.425;10.425;8.515;0.88;1015.255;0.995;1.135;58;0.055;0;16.09;361.805;215;19.002;52.4037;1;5;52
2019-05-11 06:45:00;1557549900;"Clear";"clear-day";0;0;10.7875;10.7875;8.7225;0.87;1015.3175;0.9925;1.1375;61.5;0.0725;0;16.09;360.7825;242;26.9409;66.7997;1;5;79
2019-05-11 07:00:00;1557550800;"Clear";"clear-day";0;0;11.15;11.15;8.93;0.86;1015.38;0.99;1.14;65;0.09;0;16.09;359.76;269;35.8037;81.2269;1;5;111
2019-05-11 07:15:00;1557551700;"Clear";"clear-day";0;0;11.7675;11.7675;9.1525;0.84;1015.3625;1.0325;1.1525;81.25;0.0925;0.25;16.09;359.415;294;45.4252;95.6234;1;5;121
2019-05-11 07:30:00;1557552600;"Clear";"clear-day";0;0;12.385;12.385;9.375;0.82;1015.345;1.075;1.165;97.5;0.095;0.5;16.09;359.07;320;55.6359;109.9277;1;5;145
2019-05-11 07:45:00;1557553500;"Clear";"clear-day";0;0;13.0025;13.0025;9.5975;0.8;1015.3275;1.1175;1.1775;113.75;0.0975;0.75;16.09;358.725;344;66.2712;124.0786;1;5;182
2019-05-11 08:00:00;1557554400;"Clear";"clear-day";0;0;13.62;13.62;9.82;0.78;1015.31;1.16;1.19;130;0.1;1;16.09;358.38;367;77.1773;138.0155;1;5;222
2019-05-11 08:15:00;1557555300;"Clear";"clear-day";0;0;14.115;14.115;10.0375;0.7675;1015.3275;1.1725;1.2525;129.5;0.1075;1.5;16.09;357.2725;389;88.2516;151.6789;1;5;246
2019-05-11 08:30:00;1557556200;"Clear";"clear-day";0;0;14.61;14.61;10.255;0.755;1015.345;1.185;1.315;129;0.115;2;16.09;356.165;410;99.375;165.0101;1;5;271
2019-05-11 08:45:00;1557557100;"Clear";"clear-day";0;0;15.105;15.105;10.4725;0.7425;1015.3625;1.1975;1.3775;128.5;0.1225;2.5;16.09;355.0575;430;110.4009;177.9523;1;5;293
2019-05-11 09:00:00;1557558000;"Clear";"clear-day";0;0;15.6;15.6;10.69;0.73;1015.38;1.21;1.44;128;0.13;3;16.09;353.95;449;121.2285;190.45;1;5;294
2019-05-11 09:15:00;1557558900;"Clear";"clear-day";0;0;16.0925;16.0925;10.92;0.7175;1015.34;1.28;1.54;133;0.14;3.25;16.09;353.495;466;131.7682;202.4498;1;5;323
2019-05-11 09:30:00;1557559800;"Clear";"clear-day";0;0;16.585;16.585;11.15;0.705;1015.3;1.35;1.64;138;0.15;3.5;16.09;353.04;482;141.9397;213.9002;1;5;335
2019-05-11 09:45:00;1557560700;"Clear";"clear-day";0;0;17.0775;17.0775;11.38;0.6925;1015.26;1.42;1.74;143;0.16;3.75;16.09;352.585;494;151.6711;224.7525;1;5;349
2019-05-11 10:00:00;1557561600;"Clear";"clear-day";0;0;17.57;17.57;11.61;0.68;1015.22;1.49;1.84;148;0.17;4;16.09;352.13;497;160.8978;234.9601;1;5;358
2019-05-11 10:15:00;1557562500;"Clear";"clear-day";0;0;17.9725;17.9725;11.7375;0.67;1015.0975;1.595;2.065;154;0.1725;4.25;16.09;352.7075;497;169.5615;244.4793;1;5;347
2019-05-11 10:30:00;1557563400;"Clear";"clear-day";0;0;18.375;18.375;11.865;0.66;1014.975;1.7;2.29;160;0.175;4.5;16.09;353.285;497;177.6104;253.2695;1;5;378
2019-05-11 10:45:00;1557564300;"Clear";"clear-day";0;0;18.7775;18.7775;11.9925;0.65;1014.8525;1.805;2.515;166;0.1775;4.75;16.09;353.8625;497;184.9982;261.2932;1;5;392
2019-05-11 11:00:00;1557565200;"Clear";"clear-day";0;0;19.18;19.18;12.12;0.64;1014.73;1.91;2.74;172;0.18;5;16.09;354.44;497;191.6842;268.516;1;5;402
2019-05-11 11:15:00;1557566100;"Clear";"clear-day";0;0;19.4125;19.4125;12.125;0.63;1014.67;2.0575;2.7675;178.25;0.2875;5;16.09;353.4825;497;197.5268;274.907;1;5;451
2019-05-11 11:30:00;1557567000;"Clear";"clear-day";0;0;19.645;19.645;12.13;0.62;1014.61;2.205;2.795;184.5;0.395;5;16.09;352.525;497;202.4946;280.4389;1;5;474
2019-05-11 11:45:00;1557567900;"Clear";"clear-day";0;0;19.8775;19.8775;12.135;0.61;1014.55;2.3525;2.8225;190.75;0.5025;5;16.09;351.5675;497;206.6674;285.0882;1;5;481
2019-05-11 12:00:00;1557568800;"Mostly Cloudy";"partly-cloudy-day";0;0;20.11;20.11;12.14;0.6;1014.49;2.5;2.85;197;0.61;5;16.09;350.61;497;210.0243;288.8349;1;5;462
2019-05-11 12:15:00;1557569700;"Mostly Cloudy";"partly-cloudy-day";0;0;20.2425;20.2425;12.045;0.5925;1014.34;2.625;2.9875;199.75;0.6125;5;16.09;350.6875;497;212.5487;291.6632;1;5;467
2019-05-11 12:30:00;1557570600;"Mostly Cloudy";"partly-cloudy-day";0;0;20.375;20.375;11.95;0.585;1014.19;2.75;3.125;202.5;0.615;5;16.09;350.765;497;214.2283;293.5609;1;5;470
2019-05-11 12:45:00;1557571500;"Mostly Cloudy";"partly-cloudy-day";0;0;20.5075;20.5075;11.855;0.5775;1014.04;2.875;3.2625;205.25;0.6175;5;16.09;350.8425;497;215.0552;294.5201;1;5;473
2019-05-11 13:00:00;1557572400;"Mostly Cloudy";"partly-cloudy-day";0;0;20.64;20.64;11.76;0.57;1013.89;3;3.4;208;0.62;5;16.09;350.92;497;215.0256;294.5368;1;5;474
2019-05-11 13:15:00;1557573300;"Mostly Cloudy";"partly-cloudy-day";0;0;20.9075;20.9075;11.6125;0.555;1013.745;3.0875;3.5225;209.25;0.6475;4.75;16.09;351.455;497;214.1401;293.6108;1;5;463
2019-05-11 13:30:00;1557574200;"Mostly Cloudy";"partly-cloudy-day";0;0;21.175;21.175;11.465;0.54;1013.6;3.175;3.645;210.5;0.675;4.5;16.09;351.99;496;212.4037;291.7462;1;5;462
2019-05-11 13:45:00;1557575100;"Mostly Cloudy";"partly-cloudy-day";0;0;21.4425;21.4425;11.3175;0.525;1013.455;3.2625;3.7675;211.75;0.7025;4.25;16.09;352.525;485;209.8256;288.9513;1;5;458
2019-05-11 14:00:00;1557576000;"Mostly Cloudy";"partly-cloudy-day";0;0;21.71;21.71;11.17;0.51;1013.31;3.35;3.89;213;0.73;4;16.09;353.06;470;206.4191;285.2379;1;5;451
2019-05-11 14:15:00;1557576900;"Mostly Cloudy";"partly-cloudy-day";0.0019;0.0025;21.85;21.85;11.205;0.5075;1013.185;3.3425;3.9675;212.5;0.73;4;16.09;352.29;453;201.9927;280.622;1;5;440
2019-05-11 14:30:00;1557577800;"Mostly Cloudy";"partly-cloudy-day";0.0038;0.005;21.99;21.99;11.24;0.505;1013.06;3.335;4.045;212;0.73;4;16.09;351.52;435;196.5704;275.1237;1;5;450
2019-05-11 14:45:00;1557578700;"Mostly Cloudy";"partly-cloudy-day";0.0057;0.0075;22.13;22.13;11.275;0.5025;1012.935;3.3275;4.1225;211.5;0.73;4;16.09;350.75;416;190.3893;268.7663;1;5;438
