"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"predicted_P"
2019-03-14 03:15:00;1552529700;"Overcast";"cloudy";0;0;2.99;2.99;-0.4975;0.7775;1013.7975;1.1375;1.2375;321.25;0.9775;0;16.09;437.5725;"rain";0;0;0;1;0
2019-03-14 03:30:00;1552530600;"Overcast";"cloudy";0;0;2.81;2.81;-0.525;0.785;1013.795;1.135;1.215;321.5;0.985;0;16.09;438.675;"rain";0;0;0;1;0
2019-03-14 03:45:00;1552531500;"Overcast";"cloudy";0;0;2.63;2.63;-0.5525;0.7925;1013.7925;1.1325;1.1925;321.75;0.9925;0;16.09;439.7775;"rain";0;0;0;1;0
2019-03-14 04:00:00;1552532400;"Overcast";"cloudy";0;0;2.45;2.45;-0.58;0.8;1013.79;1.13;1.17;322;1;0;16.09;440.88;"rain";0;0;0;1;0
2019-03-14 04:15:00;1552533300;"Overcast";"cloudy";0;0;2.3525;2.3525;-0.585;0.8075;1013.81;1.06;1.1325;246.5;1;0;16.09;442.3975;"rain";0;0;0;1;0
2019-03-14 04:30:00;1552534200;"Overcast";"cloudy";0;0;2.255;2.255;-0.59;0.815;1013.83;0.99;1.095;171;1;0;16.09;443.915;"rain";0;0;0;1;0
2019-03-14 04:45:00;1552535100;"Overcast";"cloudy";0;0;2.1575;2.1575;-0.595;0.8225;1013.85;0.92;1.0575;95.5;1;0;16.09;445.4325;"rain";0;0;0;1;0
2019-03-14 05:00:00;1552536000;"Overcast";"cloudy";0;0;2.06;2.06;-0.6;0.83;1013.87;0.85;1.02;20;1;0;16.09;446.95;"rain";0;0;0;1;0
2019-03-14 05:15:00;1552536900;"Overcast";"cloudy";0;0;2.0425;2.0425;-0.5825;0.83;1013.91;0.745;0.985;62.25;1;0;16.09;448.57;"rain";0;0;0;1;0
2019-03-14 05:30:00;1552537800;"Overcast";"cloudy";0;0;2.025;2.025;-0.565;0.83;1013.95;0.64;0.95;104.5;1;0;16.09;450.19;"rain";0;0;0;1;0
2019-03-14 05:45:00;1552538700;"Overcast";"cloudy";0;0;2.0075;2.0075;-0.5475;0.83;1013.99;0.535;0.915;146.75;1;0;16.09;451.81;"rain";0;0;0;1;0
2019-03-14 06:00:00;1552539600;"Overcast";"cloudy";0;0;1.99;1.99;-0.53;0.83;1014.03;0.43;0.88;189;1;0;16.09;453.43;"rain";2;0;0;1;0
2019-03-14 06:15:00;1552540500;"Overcast";"cloudy";0;0;2.11;2.11;-0.46;0.8275;1014.0675;0.52;0.8825;201.75;1;0;16.09;454.51;"rain";23;0.4037;1.8083;1;0
2019-03-14 06:30:00;1552541400;"Overcast";"cloudy";0;0;2.23;2.23;-0.39;0.825;1014.105;0.61;0.885;214.5;1;0;16.09;455.59;"rain";52;4.4368;15.314;1;1
2019-03-14 06:45:00;1552542300;"Overcast";"cloudy";0;0;2.35;2.35;-0.32;0.8225;1014.1425;0.7;0.8875;227.25;1;0;16.09;456.67;"rain";80;11.233;30.8154;1;6
2019-03-14 07:00:00;1552543200;"Overcast";"cloudy";0;0;2.47;2.47;-0.25;0.82;1014.18;0.79;0.89;240;1;0;16.09;457.75;"rain";108;19.8645;46.1412;1;12
2019-03-14 07:15:00;1552544100;"Overcast";"cloudy";0;0;2.8775;2.8775;-0.0725;0.8075;1014.2325;0.8025;0.9775;230.75;1;0;16.09;458.095;"rain";135;29.8073;61.2257;1;17
2019-03-14 07:30:00;1552545000;"Overcast";"cloudy";0;0;3.285;3.285;0.105;0.795;1014.285;0.815;1.065;221.5;1;0;16.09;458.44;"rain";162;40.6145;76.0044;1;25
2019-03-14 07:45:00;1552545900;"Overcast";"cloudy";0;0;3.6925;3.6925;0.2825;0.7825;1014.3375;0.8275;1.1525;212.25;1;0;16.09;458.785;"rain";187;51.909;90.4142;1;50
2019-03-14 08:00:00;1552546800;"Overcast";"cloudy";0;0;4.1;4.1;0.46;0.77;1014.39;0.84;1.24;203;1;0;16.09;459.13;"rain";211;63.4091;104.3932;1;57
2019-03-14 08:15:00;1552547700;"Overcast";"cloudy";0;0;4.6775;4.6775;0.7425;0.755;1014.44;0.8475;1.41;238.5;1;0.25;16.09;458.93;"rain";235;74.9;117.8818;1;52
2019-03-14 08:30:00;1552548600;"Overcast";"cloudy";0;0;5.255;5.255;1.025;0.74;1014.49;0.855;1.58;274;1;0.5;16.09;458.73;"rain";257;86.2144;130.8222;1;79
2019-03-14 08:45:00;1552549500;"Overcast";"cloudy";0;0;5.8325;5.8325;1.3075;0.725;1014.54;0.8625;1.75;309.5;1;0.75;16.09;458.53;"rain";278;97.2194;143.159;1;108
2019-03-14 09:00:00;1552550400;"Overcast";"cloudy";0;0;6.41;6.41;1.59;0.71;1014.59;0.87;1.92;345;1;1;16.09;458.33;"rain";297;107.8069;154.8394;1;153
2019-03-14 09:15:00;1552551300;"Overcast";"cloudy";0;0;6.9225;6.6475;1.775;0.695;1014.58;1.1675;2.085;327.25;1;1;16.09;457.36;"rain";315;117.8871;165.8135;1;174
2019-03-14 09:30:00;1552552200;"Overcast";"cloudy";0;0;7.435;6.885;1.96;0.68;1014.57;1.465;2.25;309.5;1;1;16.09;456.39;"rain";331;127.3846;176.0344;1;206
2019-03-14 09:45:00;1552553100;"Overcast";"cloudy";0;0;7.9475;7.1225;2.145;0.665;1014.56;1.7625;2.415;291.75;1;1;16.09;455.42;"rain";346;136.237;185.4583;1;189
2019-03-14 10:00:00;1552554000;"Overcast";"cloudy";0;0;8.46;7.36;2.33;0.65;1014.55;2.06;2.58;274;1;1;16.09;454.45;"rain";359;144.4003;194.0449;1;171
2019-03-14 10:15:00;1552554900;"Mostly Cloudy";"partly-cloudy-day";0;0;8.8625;8.0375;2.23;0.63;1014.4325;2.0675;2.635;295;0.98;1.25;16.09;452.3175;"rain";371;151.7285;201.7575;1;216
2019-03-14 10:30:00;1552555800;"Mostly Cloudy";"partly-cloudy-day";0;0;9.265;8.715;2.13;0.61;1014.315;2.075;2.69;316;0.96;1.5;16.09;450.185;"rain";380;158.1771;208.5632;1;223
2019-03-14 10:45:00;1552556700;"Mostly Cloudy";"partly-cloudy-day";0;0;9.6675;9.3925;2.03;0.59;1014.1975;2.0825;2.745;337;0.94;1.75;16.09;448.0525;"rain";388;163.7948;214.4328;1;246
2019-03-14 11:00:00;1552557600;"Mostly Cloudy";"partly-cloudy-day";0;0;10.07;10.07;1.93;0.57;1014.08;2.09;2.8;358;0.92;2;16.09;445.92;"rain";394;168.5531;219.3414;1;261
2019-03-14 11:15:00;1552558500;"Mostly Cloudy";"partly-cloudy-day";0.001275;0.01;10.4;10.4;1.7;0.55;1013.9075;2.13;2.8025;319.5;0.8925;2;16.09;443.0175;"rain";398;172.4286;223.2678;1;202
2019-03-14 11:30:00;1552559400;"Mostly Cloudy";"partly-cloudy-day";0.00255;0.02;10.73;10.73;1.47;0.53;1013.735;2.17;2.805;281;0.865;2;16.09;440.115;"rain";400;175.4029;226.1954;1;206
2019-03-14 11:45:00;1552560300;"Mostly Cloudy";"partly-cloudy-day";0.003825;0.03;11.06;11.06;1.24;0.51;1013.5625;2.21;2.8075;242.5;0.8375;2;16.09;437.2125;"rain";401;177.4625;228.1118;1;168
2019-03-14 12:00:00;1552561200;"Mostly Cloudy";"partly-cloudy-day";0.0051;0.04;11.39;11.39;1.01;0.49;1013.39;2.25;2.81;204;0.81;2;16.09;434.31;"rain";399;178.5985;229.0088;1;194
2019-03-14 12:15:00;1552562100;"Mostly Cloudy";"partly-cloudy-day";0.007;0.0375;11.655;11.655;0.82;0.475;1013.2225;2.27;2.815;214.25;0.78;2;16.09;431.7675;"rain";395;178.8068;228.8826;1;237
2019-03-14 12:30:00;1552563000;"Mostly Cloudy";"partly-cloudy-day";0.0089;0.035;11.92;11.92;0.63;0.46;1013.055;2.29;2.82;224.5;0.75;2;16.09;429.225;"rain";390;178.0883;227.7338;1;231
2019-03-14 12:45:00;1552563900;"Mostly Cloudy";"partly-cloudy-day";0.0108;0.0325;12.185;12.185;0.44;0.445;1012.8875;2.31;2.825;234.75;0.72;2;16.09;426.6825;"rain";383;176.4482;225.5676;1;242
2019-03-14 13:00:00;1552564800;"Mostly Cloudy";"partly-cloudy-day";0.0127;0.03;12.45;12.45;0.25;0.43;1012.72;2.33;2.83;245;0.69;2;16.09;424.14;"rain";373;173.8966;222.3931;1;260
2019-03-14 13:15:00;1552565700;"Partly Cloudy";"partly-cloudy-day";0.0146;0.03;12.64;12.64;0.1225;0.4225;1012.5775;2.33;2.8375;236.25;0.66;2;16.09;422.2475;"rain";363;170.3612;218.2242;1;310
2019-03-14 13:30:00;1552566600;"Partly Cloudy";"partly-cloudy-day";0.0165;0.03;12.83;12.83;-0.005;0.415;1012.435;2.33;2.845;227.5;0.63;2;16.09;420.355;"rain";350;165.8611;213.0787;1;335
2019-03-14 13:45:00;1552567500;"Partly Cloudy";"partly-cloudy-day";0.0184;0.03;13.02;13.02;-0.1325;0.4075;1012.2925;2.33;2.8525;218.75;0.6;2;16.09;418.4625;"rain";335;160.5079;206.9788;1;353
2019-03-14 14:00:00;1552568400;"Partly Cloudy";"partly-cloudy-day";0.0203;0.03;13.21;13.21;-0.26;0.4;1012.15;2.33;2.86;210;0.57;2;16.09;416.57;"rain";319;154.3302;199.9507;1;369
2019-03-14 14:15:00;1552569300;"Partly Cloudy";"partly-cloudy-day";0.024125;0.0275;13.2975;13.2975;-0.36;0.395;1012.02;2.3075;2.8675;229.25;0.54;1.75;16.09;415.085;"rain";302;147.3615;192.0247;1;416
2019-03-14 14:30:00;1552570200;"Partly Cloudy";"partly-cloudy-day";0.02795;0.025;13.385;13.385;-0.46;0.39;1011.89;2.285;2.875;248.5;0.51;1.5;16.09;413.6;"rain";283;139.6397;183.2347;1;358
2019-03-14 14:45:00;1552571100;"Partly Cloudy";"partly-cloudy-day";0.031775;0.0225;13.4725;13.4725;-0.56;0.385;1011.76;2.2625;2.8825;267.75;0.48;1.25;16.09;412.115;"rain";262;131.2127;173.6185;1;289
2019-03-14 15:00:00;1552572000;"Partly Cloudy";"partly-cloudy-day";0.0356;0.02;13.56;13.56;-0.66;0.38;1011.63;2.24;2.89;287;0.45;1;16.09;410.63;"rain";240;122.133;163.2174;1;320
2019-03-14 15:15:00;1552572900;"Partly Cloudy";"partly-cloudy-day";0.038125;0.02;13.5;13.5;-0.715;0.38;1011.51;2.2525;2.97;279.75;0.435;0.75;16.09;409.67;"rain";217;112.4463;152.076;1;251
2019-03-14 15:30:00;1552573800;"Partly Cloudy";"partly-cloudy-day";0.04065;0.02;13.44;13.44;-0.77;0.38;1011.39;2.265;3.05;272.5;0.42;0.5;16.09;408.71;"rain";193;102.214;140.2422;1;261
2019-03-14 15:45:00;1552574700;"Partly Cloudy";"partly-cloudy-day";0.043175;0.02;13.38;13.38;-0.825;0.38;1011.27;2.2775;3.13;265.25;0.405;0.25;16.09;407.75;"rain";168;91.5059;127.7668;1;244
2019-03-14 16:00:00;1552575600;"Partly Cloudy";"partly-cloudy-day";0.0457;0.02;13.32;13.32;-0.88;0.38;1011.15;2.29;3.21;258;0.39;0;16.09;406.79;"rain";142;80.4033;114.7032;1;209
2019-03-14 16:15:00;1552576500;"Partly Cloudy";"partly-cloudy-day";0.0419;0.02;13.0175;13.0175;-0.89;0.385;1011.0525;2.345;3.415;261.5;0.4;0;16.09;406.5775;"rain";115;68.9458;101.1075;1;178
2019-03-14 16:30:00;1552577400;"Partly Cloudy";"partly-cloudy-day";0.0381;0.02;12.715;12.715;-0.9;0.39;1010.955;2.4;3.62;265;0.41;0;16.09;406.365;"rain";88;57.2513;87.0381;1;98
2019-03-14 16:45:00;1552578300;"Partly Cloudy";"partly-cloudy-day";0.0343;0.02;12.4125;12.4125;-0.91;0.395;1010.8575;2.455;3.825;268.5;0.42;0;16.09;406.1525;"rain";59;45.5175;72.5554;1;71
2019-03-14 17:00:00;1552579200;"Partly Cloudy";"partly-cloudy-day";0.0305;0.02;12.11;12.11;-0.92;0.4;1010.76;2.51;4.03;272;0.43;0;16.09;405.94;"rain";31;33.9301;57.7214;1;53
2019-03-14 17:15:00;1552580100;"Partly Cloudy";"partly-cloudy-night";0.02605;0.0175;11.6825;11.6825;-0.9125;0.4125;1010.6725;2.5925;4.31;246.25;0.455;0;16.09;406.3025;"rain";5;22.7677;42.5997;1;19
2019-03-14 17:30:00;1552581000;"Partly Cloudy";"partly-cloudy-night";0.0216;0.015;11.255;11.255;-0.905;0.425;1010.585;2.675;4.59;220.5;0.48;0;16.09;406.665;"rain";0;12.5202;27.2554;1;6
2019-03-14 17:45:00;1552581900;"Partly Cloudy";"partly-cloudy-night";0.01715;0.0125;10.8275;10.8275;-0.8975;0.4375;1010.4975;2.7575;4.87;194.75;0.505;0;16.09;407.0275;"rain";0;4.1577;11.754;1;5
2019-03-14 18:00:00;1552582800;"Partly Cloudy";"partly-cloudy-night";0.0127;0.01;10.4;10.4;-0.89;0.45;1010.41;2.84;5.15;169;0.53;0;16.09;407.39;"rain";0;0.1168;0.4815;1;13
2019-03-14 18:15:00;1552583700;"Mostly Cloudy";"partly-cloudy-night";0.009525;0.0075;10.065;9.6275;-0.88;0.4625;1010.3275;2.9125;5.415;177.75;0.56;0;16.09;408.0225;"rain";0;0;0;1;0
2019-03-14 18:30:00;1552584600;"Mostly Cloudy";"partly-cloudy-night";0.00635;0.005;9.73;8.855;-0.87;0.475;1010.245;2.985;5.68;186.5;0.59;0;16.09;408.655;"rain";0;0;0;1;0
2019-03-14 18:45:00;1552585500;"Mostly Cloudy";"partly-cloudy-night";0.003175;0.0025;9.395;8.0825;-0.86;0.4875;1010.1625;3.0575;5.945;195.25;0.62;0;16.09;409.2875;"rain";0;0;0;1;0
2019-03-14 19:00:00;1552586400;"Mostly Cloudy";"partly-cloudy-night";0;0;9.06;7.31;-0.85;0.5;1010.08;3.13;6.21;204;0.65;0;16.09;409.92;"rain";0;0;0;1;0
2019-03-14 19:15:00;1552587300;"Mostly Cloudy";"partly-cloudy-night";0;0;8.865;7.035;-0.8075;0.5075;1009.9925;3.2;6.4475;206.25;0.68;0;16.09;410.9625;"rain";0;0;0;1;0
2019-03-14 19:30:00;1552588200;"Mostly Cloudy";"partly-cloudy-night";0;0;8.67;6.76;-0.765;0.515;1009.905;3.27;6.685;208.5;0.71;0;16.09;412.005;"rain";0;0;0;1;0
2019-03-14 19:45:00;1552589100;"Mostly Cloudy";"partly-cloudy-night";0;0;8.475;6.485;-0.7225;0.5225;1009.8175;3.34;6.9225;210.75;0.74;0;16.09;413.0475;"rain";0;0;0;1;0
2019-03-14 20:00:00;1552590000;"Mostly Cloudy";"partly-cloudy-night";0;0;8.28;6.21;-0.68;0.53;1009.73;3.41;7.16;213;0.77;0;16.09;414.09;"rain";0;0;0;1;0
2019-03-14 20:15:00;1552590900;"Mostly Cloudy";"partly-cloudy-night";0;0;8.21;6.085;-0.6275;0.535;1009.645;3.4775;7.385;212;0.8025;0;16.09;415.415;"rain";0;0;0;1;0
2019-03-14 20:30:00;1552591800;"Mostly Cloudy";"partly-cloudy-night";0;0;8.14;5.96;-0.575;0.54;1009.56;3.545;7.61;211;0.835;0;16.09;416.74;"rain";0;0;0;1;0
2019-03-14 20:45:00;1552592700;"Mostly Cloudy";"partly-cloudy-night";0;0;8.07;5.835;-0.5225;0.545;1009.475;3.6125;7.835;210;0.8675;0;16.09;418.065;"rain";0;0;0;1;0
2019-03-14 21:00:00;1552593600;"Mostly Cloudy";"partly-cloudy-night";0;0;8;5.71;-0.47;0.55;1009.39;3.68;8.06;209;0.9;0;16.09;419.39;"rain";0;0;0;1;0
2019-03-14 21:15:00;1552594500;"Overcast";"cloudy";0;0;7.96;5.63;-0.435;0.5525;1009.3;3.7375;8.255;207.75;0.9225;0;16.09;420.095;"rain";0;0;0;1;0
2019-03-14 21:30:00;1552595400;"Overcast";"cloudy";0;0;7.92;5.55;-0.4;0.555;1009.21;3.795;8.45;206.5;0.945;0;16.09;420.8;"rain";0;0;0;1;0
2019-03-14 21:45:00;1552596300;"Overcast";"cloudy";0;0;7.88;5.47;-0.365;0.5575;1009.12;3.8525;8.645;205.25;0.9675;0;16.09;421.505;"rain";0;0;0;1;0
2019-03-14 22:00:00;1552597200;"Overcast";"cloudy";0;0;7.84;5.39;-0.33;0.56;1009.03;3.91;8.84;204;0.99;0;16.09;422.21;"rain";0;0;0;1;0
2019-03-14 22:15:00;1552598100;"Overcast";"cloudy";0;0;7.81;5.3375;-0.3625;0.56;1008.91;3.9425;8.985;203.25;0.9925;0;16.09;421.92;"rain";0;0;0;1;0
2019-03-14 22:30:00;1552599000;"Overcast";"cloudy";0;0;7.78;5.285;-0.395;0.56;1008.79;3.975;9.13;202.5;0.995;0;16.09;421.63;"rain";0;0;0;1;0
2019-03-14 22:45:00;1552599900;"Overcast";"cloudy";0;0;7.75;5.2325;-0.4275;0.56;1008.67;4.0075;9.275;201.75;0.9975;0;16.09;421.34;"rain";0;0;0;1;0
2019-03-14 23:00:00;1552600800;"Overcast";"cloudy";0;0;7.72;5.18;-0.46;0.56;1008.55;4.04;9.42;201;1;0;16.09;421.05;"rain";0;0;0;1;0
2019-03-14 23:15:00;1552601700;"Overcast";"cloudy";0;0;7.7175;5.1675;-0.525;0.5575;1008.425;4.055;9.535;200.25;1;0;16.09;420.1425;"rain";0;0;0;1;0
2019-03-14 23:30:00;1552602600;"Overcast";"cloudy";0;0;7.715;5.155;-0.59;0.555;1008.3;4.07;9.65;199.5;1;0;16.09;419.235;"rain";0;0;0;1;0
2019-03-14 23:45:00;1552603500;"Overcast";"cloudy";0;0;7.7125;5.1425;-0.655;0.5525;1008.175;4.085;9.765;198.75;1;0;16.09;418.3275;"rain";0;0;0;1;0
