"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-02 00:00:00;1556748000;"Mostly Cloudy";"partly-cloudy-night";0;0;11.09;11.09;5.66;0.69;1012.29;1.4;3.43;5;0.63;0;16.09;395.96;0;0;0;1;5;0
2019-05-02 00:15:00;1556748900;"Mostly Cloudy";"partly-cloudy-night";0;0;10.955;10.955;5.675;0.6975;1012.2625;1.4375;3.4125;58.75;0.6025;0;16.09;395.36;0;0;0;1;5;0
2019-05-02 00:30:00;1556749800;"Mostly Cloudy";"partly-cloudy-night";0;0;10.82;10.82;5.69;0.705;1012.235;1.475;3.395;112.5;0.575;0;16.09;394.76;0;0;0;1;5;0
2019-05-02 00:45:00;1556750700;"Mostly Cloudy";"partly-cloudy-night";0;0;10.685;10.685;5.705;0.7125;1012.2075;1.5125;3.3775;166.25;0.5475;0;16.09;394.16;0;0;0;1;5;0
2019-05-02 01:00:00;1556751600;"Partly Cloudy";"partly-cloudy-night";0;0;10.55;10.55;5.72;0.72;1012.18;1.55;3.36;220;0.52;0;16.09;393.56;0;0;0;1;5;0
2019-05-02 01:15:00;1556752500;"Partly Cloudy";"partly-cloudy-night";0.0038;0.0025;10.46;10.46;5.825;0.73;1012.165;1.7325;3.47;234;0.515;0;16.09;393.4775;0;0;0;1;5;0
2019-05-02 01:30:00;1556753400;"Partly Cloudy";"partly-cloudy-night";0.0076;0.005;10.37;10.37;5.93;0.74;1012.15;1.915;3.58;248;0.51;0;16.09;393.395;0;0;0;1;5;0
2019-05-02 01:45:00;1556754300;"Partly Cloudy";"partly-cloudy-night";0.0114;0.0075;10.28;10.28;6.035;0.75;1012.135;2.0975;3.69;262;0.505;0;16.09;393.3125;0;0;0;1;5;0
2019-05-02 02:00:00;1556755200;"Partly Cloudy";"partly-cloudy-night";0.0152;0.01;10.19;10.19;6.14;0.76;1012.12;2.28;3.8;276;0.5;0;16.09;393.23;0;0;0;1;5;0
2019-05-02 02:15:00;1556756100;"Partly Cloudy";"partly-cloudy-night";0.0114;0.0075;10.0075;10.0075;6.0225;0.7625;1012.08;2.0325;3.6;272;0.475;0;16.09;392.84;0;0;0;1;5;0
2019-05-02 02:30:00;1556757000;"Partly Cloudy";"partly-cloudy-night";0.0076;0.005;9.825;9.825;5.905;0.765;1012.04;1.785;3.4;268;0.45;0;16.09;392.45;0;0;0;1;5;0
2019-05-02 02:45:00;1556757900;"Partly Cloudy";"partly-cloudy-night";0.0038;0.0025;9.6425;9.6425;5.7875;0.7675;1012;1.5375;3.2;264;0.425;0;16.09;392.06;0;0;0;1;5;0
2019-05-02 03:00:00;1556758800;"Partly Cloudy";"partly-cloudy-night";0;0;9.46;9.46;5.67;0.77;1011.96;1.29;3;260;0.4;0;16.09;391.67;0;0;0;1;5;0
2019-05-02 03:15:00;1556759700;"Partly Cloudy";"partly-cloudy-night";0;0;9.3275;9.2425;5.6375;0.775;1011.93;1.3075;2.9225;265.25;0.4025;0;16.09;391.775;0;0;0;1;5;0
2019-05-02 03:30:00;1556760600;"Partly Cloudy";"partly-cloudy-night";0;0;9.195;9.025;5.605;0.78;1011.9;1.325;2.845;270.5;0.405;0;16.09;391.88;0;0;0;1;5;0
2019-05-02 03:45:00;1556761500;"Partly Cloudy";"partly-cloudy-night";0;0;9.0625;8.8075;5.5725;0.785;1011.87;1.3425;2.7675;275.75;0.4075;0;16.09;391.985;0;0;0;1;5;0
2019-05-02 04:00:00;1556762400;"Partly Cloudy";"partly-cloudy-night";0;0;8.93;8.59;5.54;0.79;1011.84;1.36;2.69;281;0.41;0;16.09;392.09;0;0;0;1;5;0
2019-05-02 04:15:00;1556763300;"Partly Cloudy";"partly-cloudy-night";0.00255;0.0075;8.97;8.475;5.595;0.7925;1011.8125;1.5225;2.705;275.75;0.45;0;16.09;392.21;0;0;0;1;5;0
2019-05-02 04:30:00;1556764200;"Partly Cloudy";"partly-cloudy-night";0.0051;0.015;9.01;8.36;5.65;0.795;1011.785;1.685;2.72;270.5;0.49;0;16.09;392.33;0;0;0;1;5;0
2019-05-02 04:45:00;1556765100;"Partly Cloudy";"partly-cloudy-night";0.00765;0.0225;9.05;8.245;5.705;0.7975;1011.7575;1.8475;2.735;265.25;0.53;0;16.09;392.45;4;0;0;1;5;0
2019-05-02 05:00:00;1556766000;"Partly Cloudy";"partly-cloudy-night";0.0102;0.03;9.09;8.13;5.76;0.8;1011.73;2.01;2.75;260;0.57;0;16.09;392.57;28;0;0;1;5;0
2019-05-02 05:15:00;1556766900;"Partly Cloudy";"partly-cloudy-night";0.00765;0.0225;9.295;8.4;5.825;0.7925;1011.7225;1.97;2.71;268.5;0.5125;0;16.09;392.6575;56;0;0;1;5;0
2019-05-02 05:30:00;1556767800;"Partly Cloudy";"partly-cloudy-night";0.0051;0.015;9.5;8.67;5.89;0.785;1011.715;1.93;2.67;277;0.455;0;16.09;392.745;84;0;0;1;5;0
2019-05-02 05:45:00;1556768700;"Partly Cloudy";"partly-cloudy-night";0.00255;0.0075;9.705;8.94;5.955;0.7775;1011.7075;1.89;2.63;285.5;0.3975;0;16.09;392.8325;113;0.2233;1.1364;1;5;5
2019-05-02 06:00:00;1556769600;"Partly Cloudy";"partly-cloudy-day";0;0;9.91;9.21;6.02;0.77;1011.7;1.85;2.59;294;0.34;0;16.09;392.92;141;3.1985;12.7981;1;5;12
2019-05-02 06:15:00;1556770500;"Partly Cloudy";"partly-cloudy-day";0;0;10.31;9.785;6.16;0.7575;1011.695;1.815;2.6475;271.25;0.3225;0;16.09;392.9975;169;8.4741;27.1918;1;5;23
2019-05-02 06:30:00;1556771400;"Partly Cloudy";"partly-cloudy-day";0;0;10.71;10.36;6.3;0.745;1011.69;1.78;2.705;248.5;0.305;0;16.09;393.075;197;15.388;41.7447;1;5;38
2019-05-02 06:45:00;1556772300;"Partly Cloudy";"partly-cloudy-day";0;0;11.11;10.935;6.44;0.7325;1011.685;1.745;2.7625;225.75;0.2875;0;16.09;393.1525;224;23.672;56.3944;1;5;60
2019-05-02 07:00:00;1556773200;"Partly Cloudy";"partly-cloudy-day";0;0;11.51;11.51;6.58;0.72;1011.68;1.71;2.82;203;0.27;0;16.09;393.23;251;33.0643;71.0782;1;5;86
2019-05-02 07:15:00;1556774100;"Partly Cloudy";"partly-cloudy-day";0;0;11.9875;11.9875;6.7575;0.705;1011.6825;1.81;2.9625;212.5;0.28;0.25;16.09;393.17;277;43.3153;85.7333;1;5;107
2019-05-02 07:30:00;1556775000;"Partly Cloudy";"partly-cloudy-day";0;0;12.465;12.465;6.935;0.69;1011.685;1.91;3.105;222;0.29;0.5;16.09;393.11;302;54.1947;100.297;1;5;127
2019-05-02 07:45:00;1556775900;"Partly Cloudy";"partly-cloudy-day";0;0;12.9425;12.9425;7.1125;0.675;1011.6875;2.01;3.2475;231.5;0.3;0.75;16.09;393.05;327;65.4967;114.707;1;5;158
2019-05-02 08:00:00;1556776800;"Partly Cloudy";"partly-cloudy-day";0;0;13.42;13.42;7.29;0.66;1011.69;2.11;3.39;241;0.31;1;16.09;392.99;350;77.0423;128.9016;1;5;187
2019-05-02 08:15:00;1556777700;"Partly Cloudy";"partly-cloudy-day";0;0;13.8625;13.8625;7.435;0.65;1011.68;2.1175;3.2825;244.75;0.27;1.25;16.09;392.6825;373;88.5918;142.8201;1;5;219
2019-05-02 08:30:00;1556778600;"Partly Cloudy";"partly-cloudy-day";0;0;14.305;14.305;7.58;0.64;1011.67;2.125;3.175;248.5;0.23;1.5;16.09;392.375;394;100.0083;156.4029;1;5;233
2019-05-02 08:45:00;1556779500;"Partly Cloudy";"partly-cloudy-day";0;0;14.7475;14.7475;7.725;0.63;1011.66;2.1325;3.0675;252.25;0.19;1.75;16.09;392.0675;414;111.2665;169.5919;1;5;244
2019-05-02 09:00:00;1556780400;"Clear";"clear-day";0;0;15.19;15.19;7.87;0.62;1011.65;2.14;2.96;256;0.15;2;16.09;391.76;433;122.2735;182.3307;1;5;294
2019-05-02 09:15:00;1556781300;"Clear";"clear-day";0;0;15.695;15.695;8.05;0.6075;1011.65;2.2125;2.9425;249.5;0.1375;2.25;16.09;391.3325;451;132.9473;194.5648;1;5;344
2019-05-02 09:30:00;1556782200;"Clear";"clear-day";0;0;16.2;16.2;8.23;0.595;1011.65;2.285;2.925;243;0.125;2.5;16.09;390.905;467;143.2152;206.2418;1;5;370
2019-05-02 09:45:00;1556783100;"Clear";"clear-day";0;0;16.705;16.705;8.41;0.5825;1011.65;2.3575;2.9075;236.5;0.1125;2.75;16.09;390.4775;481;153.0115;217.3119;1;5;368
2019-05-02 10:00:00;1556784000;"Clear";"clear-day";0;0;17.21;17.21;8.59;0.57;1011.65;2.43;2.89;230;0.1;3;16.09;390.05;493;162.2774;227.7276;1;5;378
2019-05-02 10:15:00;1556784900;"Clear";"clear-day";0;0;17.6375;17.6375;8.77;0.5625;1011.575;2.6425;3.2875;229;0.11;3.5;16.09;390.0225;497;170.9594;237.4445;1;5;350
2019-05-02 10:30:00;1556785800;"Clear";"clear-day";0;0;18.065;18.065;8.95;0.555;1011.5;2.855;3.685;228;0.12;4;16.09;389.995;497;179.0096;246.4209;1;5;350
2019-05-02 10:45:00;1556786700;"Clear";"clear-day";0;0;18.4925;18.4925;9.13;0.5475;1011.425;3.0675;4.0825;227;0.13;4.5;16.09;389.9675;497;186.3848;254.6186;1;5;361
2019-05-02 11:00:00;1556787600;"Clear";"clear-day";0;0;18.92;18.92;9.31;0.54;1011.35;3.28;4.48;226;0.14;5;16.09;389.94;497;193.0465;262.0024;1;5;388
2019-05-02 11:15:00;1556788500;"Clear";"clear-day";0;0;19.1125;19.1125;9.2875;0.5325;1011.2625;3.3325;4.325;228.25;0.1175;5.25;16.09;389.3175;497;199.0206;268.5409;1;5;383
2019-05-02 11:30:00;1556789400;"Clear";"clear-day";0;0;19.305;19.305;9.265;0.525;1011.175;3.385;4.17;230.5;0.095;5.5;16.09;388.695;497;204.2763;274.2061;1;5;381
2019-05-02 11:45:00;1556790300;"Clear";"clear-day";0;0;19.4975;19.4975;9.2425;0.5175;1011.0875;3.4375;4.015;232.75;0.0725;5.75;16.09;388.0725;497;208.7279;278.9738;1;5;400
2019-05-02 12:00:00;1556791200;"Clear";"clear-day";0;0;19.69;19.69;9.22;0.51;1011;3.49;3.86;235;0.05;6;16.09;387.45;497;212.3547;282.8236;1;5;391
2019-05-02 12:15:00;1556792100;"Clear";"clear-day";0;0;19.89;19.89;9.1875;0.5025;1010.84;3.6575;4.12;236;0.05;6;16.09;387.26;497;215.1401;285.7393;1;5;395
2019-05-02 12:30:00;1556793000;"Clear";"clear-day";0;0;20.09;20.09;9.155;0.495;1010.68;3.825;4.38;237;0.05;6;16.09;387.07;497;217.0717;287.7084;1;5;407
2019-05-02 12:45:00;1556793900;"Clear";"clear-day";0;0;20.29;20.29;9.1225;0.4875;1010.52;3.9925;4.64;238;0.05;6;16.09;386.88;497;218.1413;288.7224;1;5;412
2019-05-02 13:00:00;1556794800;"Clear";"clear-day";0;0;20.49;20.49;9.09;0.48;1010.36;4.16;4.9;239;0.05;6;16.09;386.69;497;218.3451;288.7773;1;5;412
