"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-03-31 00:00:00;1553986800;"Clear";"clear-night";0;0;7.33;7.33;-1.38;0.54;1022.4;1.1;1.14;111;0;0;16.09;355.08;"rain";0;0;0;1;3;0
2019-03-31 00:15:00;1553987700;"Clear";"clear-night";0;0;7.17;7.17;-1.375;0.545;1022.3225;1.0775;1.12;110;0;0;16.09;355.135;"rain";0;0;0;1;3;0
2019-03-31 00:30:00;1553988600;"Clear";"clear-night";0;0;7.01;7.01;-1.37;0.55;1022.245;1.055;1.1;109;0;0;16.09;355.19;"rain";0;0;0;1;3;0
2019-03-31 00:45:00;1553989500;"Clear";"clear-night";0;0;6.85;6.85;-1.365;0.555;1022.1675;1.0325;1.08;108;0;0;16.09;355.245;"rain";0;0;0;1;3;0
2019-03-31 01:00:00;1553990400;"Clear";"clear-night";0;0;6.69;6.69;-1.36;0.56;1022.09;1.01;1.06;107;0;0;16.09;355.3;"rain";0;0;0;1;3;0
2019-03-31 01:15:00;1553991300;"Clear";"clear-night";0;0;6.5025;6.5025;-1.3975;0.5675;1022.0075;0.9925;1.045;105.5;0;0;16.09;355.375;"rain";0;0;0;1;3;0
2019-03-31 01:30:00;1553992200;"Clear";"clear-night";0;0;6.315;6.315;-1.435;0.575;1021.925;0.975;1.03;104;0;0;16.09;355.45;"rain";0;0;0;1;3;0
2019-03-31 01:45:00;1553993100;"Clear";"clear-night";0;0;6.1275;6.1275;-1.4725;0.5825;1021.8425;0.9575;1.015;102.5;0;0;16.09;355.525;"rain";0;0;0;1;3;0
2019-03-31 03:00:00;1553994000;"Clear";"clear-night";0;0;5.94;5.94;-1.51;0.59;1021.76;0.94;1;101;0;0;16.09;355.6;"rain";0;0;0;1;3;0
2019-03-31 03:15:00;1553994900;"Clear";"clear-night";0;0;5.7975;5.7975;-1.555;0.5925;1021.695;0.925;0.9875;99.25;0;0;16.09;355.7225;"rain";0;0;0;1;3;0
2019-03-31 03:30:00;1553995800;"Clear";"clear-night";0;0;5.655;5.655;-1.6;0.595;1021.63;0.91;0.975;97.5;0;0;16.09;355.845;"rain";0;0;0;1;3;0
2019-03-31 03:45:00;1553996700;"Clear";"clear-night";0;0;5.5125;5.5125;-1.645;0.5975;1021.565;0.895;0.9625;95.75;0;0;16.09;355.9675;"rain";0;0;0;1;3;0
2019-03-31 04:00:00;1553997600;"Clear";"clear-night";0;0;5.37;5.37;-1.69;0.6;1021.5;0.88;0.95;94;0;0;16.09;356.09;"rain";0;0;0;1;3;0
2019-03-31 04:15:00;1553998500;"Clear";"clear-night";0;0;5.3;5.3;-1.6825;0.605;1021.4375;0.8825;0.9525;93.5;0;0;16.09;356.2675;"rain";0;0;0;1;3;0
2019-03-31 04:30:00;1553999400;"Clear";"clear-night";0;0;5.23;5.23;-1.675;0.61;1021.375;0.885;0.955;93;0;0;16.09;356.445;"rain";0;0;0;1;3;0
2019-03-31 04:45:00;1554000300;"Clear";"clear-night";0;0;5.16;5.16;-1.6675;0.615;1021.3125;0.8875;0.9575;92.5;0;0;16.09;356.6225;"rain";0;0;0;1;3;0
2019-03-31 05:00:00;1554001200;"Clear";"clear-night";0;0;5.09;5.09;-1.66;0.62;1021.25;0.89;0.96;92;0;0;16.09;356.8;"rain";0;0;0;1;3;0
2019-03-31 05:15:00;1554002100;"Clear";"clear-night";0;0;5.0875;5.0875;-1.5625;0.625;1021.2075;0.89;0.9525;88.75;0;0;16.09;357.09;"rain";0;0;0;1;3;0
2019-03-31 05:30:00;1554003000;"Clear";"clear-night";0;0;5.085;5.085;-1.465;0.63;1021.165;0.89;0.945;85.5;0;0;16.09;357.38;"rain";1;0;0;1;3;0
2019-03-31 05:45:00;1554003900;"Clear";"clear-night";0;0;5.0825;5.0825;-1.3675;0.635;1021.1225;0.89;0.9375;82.25;0;0;16.09;357.67;"rain";21;0;0;1;3;0
2019-03-31 06:00:00;1554004800;"Clear";"clear-night";0;0;5.08;5.08;-1.27;0.64;1021.08;0.89;0.93;79;0;0;16.09;357.96;"rain";50;0;0;1;3;0
2019-03-31 06:15:00;1554005700;"Clear";"clear-day";0;0;5.13;5.13;-1.12;0.6425;1021.0775;0.8925;0.9275;77.25;0;0;16.09;358.34;"rain";79;0;0;1;3;0
2019-03-31 06:30:00;1554006600;"Clear";"clear-day";0;0;5.18;5.18;-0.97;0.645;1021.075;0.895;0.925;75.5;0;0;16.09;358.72;"rain";107;0;0;1;3;0
2019-03-31 06:45:00;1554007500;"Clear";"clear-day";0;0;5.23;5.23;-0.82;0.6475;1021.0725;0.8975;0.9225;73.75;0;0;16.09;359.1;"rain";136;0.8817;3.4335;1;3;14
2019-03-31 07:00:00;1554008400;"Clear";"clear-day";0;0;5.28;5.28;-0.67;0.65;1021.07;0.9;0.92;72;0;0;16.09;359.48;"rain";163;6.3542;18.0424;1;3;43
2019-03-31 07:15:00;1554009300;"Clear";"clear-day";0;0;5.7125;5.7125;-0.4875;0.64;1021.0525;0.8825;0.9025;70.5;0;0;16.09;359.855;"rain";190;14.7909;33.5095;1;3;63
2019-03-31 07:30:00;1554010200;"Clear";"clear-day";0;0;6.145;6.145;-0.305;0.63;1021.035;0.865;0.885;69;0;0;16.09;360.23;"rain";217;24.8557;48.9121;1;3;72
2019-03-31 07:45:00;1554011100;"Clear";"clear-day";0;0;6.5775;6.5775;-0.1225;0.62;1021.0175;0.8475;0.8675;67.5;0;0;16.09;360.605;"rain";242;35.8609;64.1842;1;3;83
2019-03-31 08:00:00;1554012000;"Clear";"clear-day";0;0;7.01;7.01;0.06;0.61;1021;0.83;0.85;66;0;0;16.09;360.98;"rain";267;47.3939;79.2605;1;3;137
2019-03-31 08:15:00;1554012900;"Clear";"clear-day";0;0;7.935;7.935;0.28;0.585;1020.99;0.785;0.83;61.5;0;0.25;16.09;361.3675;"rain";290;59.1777;94.0764;1;3;163
2019-03-31 08:30:00;1554013800;"Clear";"clear-day";0;0;8.86;8.86;0.5;0.56;1020.98;0.74;0.81;57;0;0.5;16.09;361.755;"rain";312;71.0208;108.5687;1;3;218
2019-03-31 08:45:00;1554014700;"Clear";"clear-day";0;0;9.785;9.785;0.72;0.535;1020.97;0.695;0.79;52.5;0;0.75;16.09;362.1425;"rain";333;82.7843;122.6752;1;3;243
2019-03-31 09:00:00;1554015600;"Clear";"clear-day";0;0;10.71;10.71;0.94;0.51;1020.96;0.65;0.77;48;0;1;16.09;362.53;"rain";352;94.3493;136.3356;1;3;261
2019-03-31 09:15:00;1554016500;"Clear";"clear-day";0;0;11.615;11.615;1.165;0.49;1020.9625;0.6475;0.77;59.25;0;1.25;16.09;362.9275;"rain";370;105.6161;149.4916;1;3;279
2019-03-31 09:30:00;1554017400;"Clear";"clear-day";0;0;12.52;12.52;1.39;0.47;1020.965;0.645;0.77;70.5;0;1.5;16.09;363.325;"rain";387;116.4995;162.0866;1;3;280
2019-03-31 09:45:00;1554018300;"Clear";"clear-day";0;0;13.425;13.425;1.615;0.45;1020.9675;0.6425;0.77;81.75;0;1.75;16.09;363.7225;"rain";401;126.9258;174.067;1;3;368
2019-03-31 10:00:00;1554019200;"Clear";"clear-day";0;0;14.33;14.33;1.84;0.43;1020.97;0.64;0.77;93;0;2;16.09;364.12;"rain";415;136.8291;185.3815;1;3;380
