"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-28 00:00:00;1558994400;"Clear";"clear-night";0;0;14.88;14.88;13.89;0.94;1009.02;2.71;6.5;111;0.2;0;16.09;353.52;0;0;0;1;5;0
2019-05-28 00:15:00;1558995300;"Clear";"clear-night";0;0;14.7875;14.79;13.8725;0.945;1008.87;2.7275;6.3225;111;0.2125;0;16.09;353.875;0;0;0;1;5;0
2019-05-28 00:30:00;1558996200;"Clear";"clear-night";0;0;14.695;14.7;13.855;0.95;1008.72;2.745;6.145;111;0.225;0;16.09;354.23;0;0;0;1;5;0
2019-05-28 00:45:00;1558997100;"Clear";"clear-night";0;0;14.6025;14.61;13.8375;0.955;1008.57;2.7625;5.9675;111;0.2375;0;16.09;354.585;0;0;0;1;5;0
2019-05-28 01:00:00;1558998000;"Partly Cloudy";"partly-cloudy-night";0;0;14.51;14.52;13.82;0.96;1008.42;2.78;5.79;111;0.25;0;16.09;354.94;0;0;0;1;5;0
2019-05-28 01:15:00;1558998900;"Partly Cloudy";"partly-cloudy-night";0;0;14.38;14.3925;13.7875;0.965;1008.28;2.76;5.555;111.75;0.2575;0;16.09;355.4475;0;0;0;1;5;0
2019-05-28 01:30:00;1558999800;"Partly Cloudy";"partly-cloudy-night";0;0;14.25;14.265;13.755;0.97;1008.14;2.74;5.32;112.5;0.265;0;16.09;355.955;0;0;0;1;5;0
2019-05-28 01:45:00;1559000700;"Partly Cloudy";"partly-cloudy-night";0;0;14.12;14.1375;13.7225;0.975;1008;2.72;5.085;113.25;0.2725;0;16.09;356.4625;0;0;0;1;5;0
2019-05-28 02:00:00;1559001600;"Partly Cloudy";"partly-cloudy-night";0;0;13.99;14.01;13.69;0.98;1007.86;2.7;4.85;114;0.28;0;16.09;356.97;0;0;0;1;5;0
2019-05-28 02:15:00;1559002500;"Partly Cloudy";"partly-cloudy-night";0.00255;0.0175;13.825;13.84;13.6;0.985;1007.735;2.6125;4.5125;115;0.2575;0;16.09;357.61;0;0;0;1;5;0
2019-05-28 02:30:00;1559003400;"Partly Cloudy";"partly-cloudy-night";0.0051;0.035;13.66;13.67;13.51;0.99;1007.61;2.525;4.175;116;0.235;0;16.09;358.25;0;0;0;1;5;0
2019-05-28 02:45:00;1559004300;"Partly Cloudy";"partly-cloudy-night";0.00765;0.0525;13.495;13.5;13.42;0.995;1007.485;2.4375;3.8375;117;0.2125;0;16.09;358.89;0;0;0;1;5;0
2019-05-28 03:00:00;1559005200;"Clear";"clear-night";0.0102;0.07;13.33;13.33;13.33;1;1007.36;2.35;3.5;118;0.19;0;16.09;359.53;0;0;0;1;5;0
2019-05-28 03:15:00;1559006100;"Clear";"clear-night";0.01655;0.0725;13.18;13.18;13.18;1;1007.245;2.2225;3.12;119.25;0.16;0;16.09;360.305;0;0;0;1;5;0
2019-05-28 03:30:00;1559007000;"Clear";"clear-night";0.0229;0.075;13.03;13.03;13.03;1;1007.13;2.095;2.74;120.5;0.13;0;16.09;361.08;0;0;0;1;5;0
2019-05-28 03:45:00;1559007900;"Clear";"clear-night";0.02925;0.0775;12.88;12.88;12.88;1;1007.015;1.9675;2.36;121.75;0.1;0;16.09;361.855;0;0;0;1;5;0
