"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-18 00:00:00;1558130400;"Partly Cloudy";"partly-cloudy-night";0;0;10.37;10.37;9.16;0.92;1011.2;2.44;3;106;0.37;0;16.09;345.1;0;0;0;1;5;0
2019-05-18 00:15:00;1558131300;"Partly Cloudy";"partly-cloudy-night";0;0;10.275;10.01;9.0775;0.9225;1011.1725;2.41;3.025;105.25;0.395;0;16.09;344.74;0;0;0;1;5;0
2019-05-18 00:30:00;1558132200;"Partly Cloudy";"partly-cloudy-night";0;0;10.18;9.65;8.995;0.925;1011.145;2.38;3.05;104.5;0.42;0;16.09;344.38;0;0;0;1;5;0
2019-05-18 00:45:00;1558133100;"Partly Cloudy";"partly-cloudy-night";0;0;10.085;9.29;8.9125;0.9275;1011.1175;2.35;3.075;103.75;0.445;0;16.09;344.02;0;0;0;1;5;0
2019-05-18 01:00:00;1558134000;"Partly Cloudy";"partly-cloudy-night";0;0;9.99;8.93;8.83;0.93;1011.09;2.32;3.1;103;0.47;0;16.09;343.66;0;0;0;1;5;0
2019-05-18 01:15:00;1558134900;"Partly Cloudy";"partly-cloudy-night";0;0;9.8975;8.825;8.77;0.93;1011.05;2.315;3.1275;102.5;0.4775;0;16.09;343.285;0;0;0;1;5;0
2019-05-18 01:30:00;1558135800;"Partly Cloudy";"partly-cloudy-night";0;0;9.805;8.72;8.71;0.93;1011.01;2.31;3.155;102;0.485;0;16.09;342.91;0;0;0;1;5;0
2019-05-18 01:45:00;1558136700;"Partly Cloudy";"partly-cloudy-night";0;0;9.7125;8.615;8.65;0.93;1010.97;2.305;3.1825;101.5;0.4925;0;16.09;342.535;0;0;0;1;5;0
2019-05-18 02:00:00;1558137600;"Partly Cloudy";"partly-cloudy-night";0;0;9.62;8.51;8.59;0.93;1010.93;2.3;3.21;101;0.5;0;16.09;342.16;0;0;0;1;5;0
2019-05-18 02:15:00;1558138500;"Partly Cloudy";"partly-cloudy-night";0;0;9.51;8.36;8.535;0.935;1010.8625;2.33;3.2175;100.5;0.47;0;16.09;341.67;0;0;0;1;5;0
2019-05-18 02:30:00;1558139400;"Partly Cloudy";"partly-cloudy-night";0;0;9.4;8.21;8.48;0.94;1010.795;2.36;3.225;100;0.44;0;16.09;341.18;0;0;0;1;5;0
2019-05-18 02:45:00;1558140300;"Partly Cloudy";"partly-cloudy-night";0;0;9.29;8.06;8.425;0.945;1010.7275;2.39;3.2325;99.5;0.41;0;16.09;340.69;0;0;0;1;5;0
2019-05-18 03:00:00;1558141200;"Partly Cloudy";"partly-cloudy-night";0;0;9.18;7.91;8.37;0.95;1010.66;2.42;3.24;99;0.38;0;16.09;340.2;0;0;0;1;5;0
2019-05-18 03:15:00;1558142100;"Partly Cloudy";"partly-cloudy-night";0;0;9.0975;7.7775;8.34;0.9525;1010.5875;2.47;3.245;99;0.3325;0;16.09;339.7075;0;0;0;1;5;0
2019-05-18 03:30:00;1558143000;"Partly Cloudy";"partly-cloudy-night";0;0;9.015;7.645;8.31;0.955;1010.515;2.52;3.25;99;0.285;0;16.09;339.215;0;0;0;1;5;0
2019-05-18 03:45:00;1558143900;"Partly Cloudy";"partly-cloudy-night";0;0;8.9325;7.5125;8.28;0.9575;1010.4425;2.57;3.255;99;0.2375;0;16.09;338.7225;0;0;0;1;5;0
2019-05-18 04:00:00;1558144800;"Clear";"clear-night";0;0;8.85;7.38;8.25;0.96;1010.37;2.62;3.26;99;0.19;0;16.09;338.23;0;0;0;1;5;0
2019-05-18 04:15:00;1558145700;"Clear";"clear-night";0;0;8.8775;7.38;8.305;0.9625;1010.315;2.6675;3.3225;99.5;0.165;0;16.09;337.955;0;0;0;1;5;0
2019-05-18 04:30:00;1558146600;"Clear";"clear-night";0;0;8.905;7.38;8.36;0.965;1010.26;2.715;3.385;100;0.14;0;16.09;337.68;10;0;0;1;5;0
2019-05-18 04:45:00;1558147500;"Clear";"clear-night";0;0;8.9325;7.38;8.415;0.9675;1010.205;2.7625;3.4475;100.5;0.115;0;16.09;337.405;36;0;0;1;5;0
2019-05-18 05:00:00;1558148400;"Clear";"clear-night";0;0;8.96;7.38;8.47;0.97;1010.15;2.81;3.51;101;0.09;0;16.09;337.13;63;0;0;1;5;0
2019-05-18 05:15:00;1558149300;"Clear";"clear-night";0;0;9.1875;7.6275;8.6625;0.9675;1010.1375;2.8525;3.68;102;0.1025;0;16.09;337.115;90;0;0;1;5;0
2019-05-18 05:30:00;1558150200;"Clear";"clear-night";0;0;9.415;7.875;8.855;0.965;1010.125;2.895;3.85;103;0.115;0;16.09;337.1;118;0.9058;3.9616;1;5;3
2019-05-18 05:45:00;1558151100;"Clear";"clear-night";0;0;9.6425;8.1225;9.0475;0.9625;1010.1125;2.9375;4.02;104;0.1275;0;16.09;337.085;145;5.0321;17.1101;1;5;14
2019-05-18 06:00:00;1558152000;"Clear";"clear-day";0;0;9.87;8.37;9.24;0.96;1010.1;2.98;4.19;105;0.14;0;16.09;337.07;173;11.1469;30.8626;1;5;29
2019-05-18 06:15:00;1558152900;"Clear";"clear-day";0;0;10.2825;9.1575;9.52;0.9525;1010.11;3.025;4.4125;106.25;0.175;0;16.09;337.2225;200;18.8052;44.827;1;5;40
2019-05-18 06:30:00;1558153800;"Clear";"clear-day";0;0;10.695;9.945;9.8;0.945;1010.12;3.07;4.635;107.5;0.21;0;16.09;337.375;227;27.6857;58.9437;1;5;56
2019-05-18 06:45:00;1558154700;"Clear";"clear-day";0;0;11.1075;10.7325;10.08;0.9375;1010.13;3.115;4.8575;108.75;0.245;0;16.09;337.5275;254;37.5171;73.1522;1;5;85
2019-05-18 07:00:00;1558155600;"Partly Cloudy";"partly-cloudy-day";0;0;11.52;11.52;10.36;0.93;1010.14;3.16;5.08;110;0.28;0;16.09;337.68;280;48.0679;87.3917;1;5;100
2019-05-18 07:15:00;1558156500;"Partly Cloudy";"partly-cloudy-day";0;0;11.965;11.965;10.635;0.92;1010.1375;3.2;5.2225;111;0.315;0.25;16.09;338.01;306;59.139;101.6013;1;5;123
2019-05-18 07:30:00;1558157400;"Partly Cloudy";"partly-cloudy-day";0;0;12.41;12.41;10.91;0.91;1010.135;3.24;5.365;112;0.35;0.5;16.09;338.34;331;70.5588;115.7203;1;5;148
2019-05-18 07:45:00;1558158300;"Partly Cloudy";"partly-cloudy-day";0;0;12.855;12.855;11.185;0.9;1010.1325;3.28;5.5075;113;0.385;0.75;16.09;338.67;355;82.1793;129.688;1;5;190
2019-05-18 08:00:00;1558159200;"Partly Cloudy";"partly-cloudy-day";0;0;13.3;13.3;11.46;0.89;1010.13;3.32;5.65;114;0.42;1;16.09;339;378;93.872;143.4449;1;5;229
2019-05-18 08:15:00;1558160100;"Partly Cloudy";"partly-cloudy-day";0;0;13.7725;13.7725;11.74;0.8775;1010.1;3.355;5.64;114.75;0.4525;1.5;16.09;339.61;400;105.4985;156.932;1;5;249
2019-05-18 08:30:00;1558161000;"Partly Cloudy";"partly-cloudy-day";0;0;14.245;14.245;12.02;0.865;1010.07;3.39;5.63;115.5;0.485;2;16.09;340.22;421;116.9594;170.0916;1;5;275
2019-05-18 08:45:00;1558161900;"Partly Cloudy";"partly-cloudy-day";0;0;14.7175;14.7175;12.3;0.8525;1010.04;3.425;5.62;116.25;0.5175;2.5;16.09;340.83;440;128.1949;182.8674;1;5;306
2019-05-18 09:00:00;1558162800;"Partly Cloudy";"partly-cloudy-day";0;0;15.19;15.19;12.58;0.84;1010.01;3.46;5.61;117;0.55;3;16.09;341.44;459;139.1285;195.2048;1;5;336
2019-05-18 09:15:00;1558163700;"Partly Cloudy";"partly-cloudy-day";0;0;15.6725;15.6725;12.8575;0.83;1009.9725;3.49;5.52;117.75;0.585;3.25;16.09;342.21;476;149.691;207.051;1;5;354
2019-05-18 09:30:00;1558164600;"Partly Cloudy";"partly-cloudy-day";0;0;16.155;16.155;13.135;0.82;1009.935;3.52;5.43;118.5;0.62;3.5;16.09;342.98;491;159.8195;218.3552;1;5;374
2019-05-18 09:45:00;1558165500;"Partly Cloudy";"partly-cloudy-day";0;0;16.6375;16.6375;13.4125;0.81;1009.8975;3.55;5.34;119.25;0.655;3.75;16.09;343.75;497;169.4566;229.0692;1;5;358
2019-05-18 10:00:00;1558166400;"Mostly Cloudy";"partly-cloudy-day";0;0;17.12;17.12;13.69;0.8;1009.86;3.58;5.25;120;0.69;4;16.09;344.52;497;178.5442;239.1471;1;5;427
