"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-25 00:00:00;1556143200;"Mostly Cloudy";"partly-cloudy-night";0.0787;0.02;15.94;15.94;10.1;0.68;1016.67;3.03;3.28;194;0.66;0;16.09;333.18;"rain";0;0;0;1;4;0
2019-04-25 00:15:00;1556144100;"Mostly Cloudy";"partly-cloudy-night";0.062825;0.0175;15.7;15.7;9.945;0.685;1016.705;2.995;3.365;196.25;0.665;0;16.09;333.11;NA;0;0;0;1;4;0
2019-04-25 00:30:00;1556145000;"Mostly Cloudy";"partly-cloudy-night";0.04695;0.015;15.46;15.46;9.79;0.69;1016.74;2.96;3.45;198.5;0.67;0;16.09;333.04;NA;0;0;0;1;4;0
2019-04-25 00:45:00;1556145900;"Mostly Cloudy";"partly-cloudy-night";0.031075;0.0125;15.22;15.22;9.635;0.695;1016.775;2.925;3.535;200.75;0.675;0;16.09;332.97;NA;0;0;0;1;4;0
2019-04-25 01:00:00;1556146800;"Mostly Cloudy";"partly-cloudy-night";0.0152;0.01;14.98;14.98;9.48;0.7;1016.81;2.89;3.62;203;0.68;0;16.09;332.9;"rain";0;0;0;1;4;0
2019-04-25 01:15:00;1556147700;"Mostly Cloudy";"partly-cloudy-night";0.0114;0.0075;14.765;14.765;9.35;0.7025;1016.84;2.845;3.685;205;0.675;0;16.09;332.9175;NA;0;0;0;1;4;0
2019-04-25 01:30:00;1556148600;"Mostly Cloudy";"partly-cloudy-night";0.0076;0.005;14.55;14.55;9.22;0.705;1016.87;2.8;3.75;207;0.67;0;16.09;332.935;NA;0;0;0;1;4;0
2019-04-25 01:45:00;1556149500;"Mostly Cloudy";"partly-cloudy-night";0.0038;0.0025;14.335;14.335;9.09;0.7075;1016.9;2.755;3.815;209;0.665;0;16.09;332.9525;NA;0;0;0;1;4;0
2019-04-25 02:00:00;1556150400;"Mostly Cloudy";"partly-cloudy-night";0;0;14.12;14.12;8.96;0.71;1016.93;2.71;3.88;211;0.66;0;16.09;332.97;NA;0;0;0;1;4;0
2019-04-25 02:15:00;1556151300;"Mostly Cloudy";"partly-cloudy-night";0;0;13.85;13.85;8.85;0.7175;1016.9625;2.65;3.8575;210.25;0.6525;0;16.09;333.0875;NA;0;0;0;1;4;0
2019-04-25 02:30:00;1556152200;"Mostly Cloudy";"partly-cloudy-night";0;0;13.58;13.58;8.74;0.725;1016.995;2.59;3.835;209.5;0.645;0;16.09;333.205;NA;0;0;0;1;4;0
2019-04-25 02:45:00;1556153100;"Mostly Cloudy";"partly-cloudy-night";0;0;13.31;13.31;8.63;0.7325;1017.0275;2.53;3.8125;208.75;0.6375;0;16.09;333.3225;NA;0;0;0;1;4;0
