"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-29 00:00:00;1559080800;"Clear";"clear-night";0;0;14.17;14.17;12.73;0.91;1006.85;1.85;2.15;146;0.18;0;16.09;361.6;0;0;0;1;5;0
2019-05-29 00:15:00;1559081700;"Clear";"clear-night";0.00445;0.03;14.035;14.035;12.685;0.915;1006.945;1.86;2.14;115.25;0.1825;0;16.09;360.7875;0;0;0;1;5;0
2019-05-29 00:30:00;1559082600;"Clear";"clear-night";0.0089;0.06;13.9;13.9;12.64;0.92;1007.04;1.87;2.13;84.5;0.185;0;16.09;359.975;0;0;0;1;5;0
2019-05-29 00:45:00;1559083500;"Clear";"clear-night";0.01335;0.09;13.765;13.765;12.595;0.925;1007.135;1.88;2.12;53.75;0.1875;0;16.09;359.1625;0;0;0;1;5;0
2019-05-29 01:00:00;1559084400;"Clear";"clear-night";0.0178;0.12;13.63;13.63;12.55;0.93;1007.23;1.89;2.11;23;0.19;0;16.09;358.35;0;0;0;1;5;0
2019-05-29 01:15:00;1559085300;"Clear";"clear-night";0.02415;0.1325;13.4925;13.4925;12.5225;0.9375;1007.3225;1.9025;2.105;91.75;0.21;0;16.09;357.7525;0;0;0;1;5;0
2019-05-29 01:30:00;1559086200;"Clear";"clear-night";0.0305;0.145;13.355;13.355;12.495;0.945;1007.415;1.915;2.1;160.5;0.23;0;16.09;357.155;0;0;0;1;5;0
2019-05-29 01:45:00;1559087100;"Clear";"clear-night";0.03685;0.1575;13.2175;13.2175;12.4675;0.9525;1007.5075;1.9275;2.095;229.25;0.25;0;16.09;356.5575;0;0;0;1;5;0
2019-05-29 02:00:00;1559088000;"Partly Cloudy";"partly-cloudy-night";0.0432;0.17;13.08;13.08;12.44;0.96;1007.6;1.94;2.09;298;0.27;0;16.09;355.96;0;0;0;1;5;0
2019-05-29 02:15:00;1559088900;"Partly Cloudy";"partly-cloudy-night";0.043825;0.175;12.9725;12.9725;12.4325;0.965;1007.6825;1.9475;2.0975;296.5;0.325;0;16.09;355.655;0;0;0;1;5;0
2019-05-29 02:30:00;1559089800;"Partly Cloudy";"partly-cloudy-night";0.04445;0.18;12.865;12.865;12.425;0.97;1007.765;1.955;2.105;295;0.38;0;16.09;355.35;0;0;0;1;5;0
2019-05-29 02:45:00;1559090700;"Partly Cloudy";"partly-cloudy-night";0.045075;0.185;12.7575;12.7575;12.4175;0.975;1007.8475;1.9625;2.1125;293.5;0.435;0;16.09;355.045;0;0;0;1;5;0
