"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-06-02 00:00:00;1559426400;"Partly Cloudy";"partly-cloudy-night";0.0254;0.06;14.94;14.94;13.12;0.89;1018.43;1.71;2.16;39;0.36;0;16.09;342.97;0;0;0;1;6;0
2019-06-02 00:15:00;1559427300;"Partly Cloudy";"partly-cloudy-night";0.0292;0.0625;14.7975;14.7975;13.095;0.8975;1018.4375;1.6775;2.1575;41.25;0.345;0;16.09;343.3075;0;0;0;1;6;0
2019-06-02 00:30:00;1559428200;"Partly Cloudy";"partly-cloudy-night";0.033;0.065;14.655;14.655;13.07;0.905;1018.445;1.645;2.155;43.5;0.33;0;16.09;343.645;0;0;0;1;6;0
2019-06-02 00:45:00;1559429100;"Partly Cloudy";"partly-cloudy-night";0.0368;0.0675;14.5125;14.5125;13.045;0.9125;1018.4525;1.6125;2.1525;45.75;0.315;0;16.09;343.9825;0;0;0;1;6;0
2019-06-02 01:00:00;1559430000;"Partly Cloudy";"partly-cloudy-night";0.0406;0.07;14.37;14.37;13.02;0.92;1018.46;1.58;2.15;48;0.3;0;16.09;344.32;0;0;0;1;6;0
2019-06-02 01:15:00;1559430900;"Partly Cloudy";"partly-cloudy-night";0.041875;0.0725;14.23;14.23;12.99;0.925;1018.45;1.5575;2.145;48.25;0.2825;0;16.09;344.6225;0;0;0;1;6;0
2019-06-02 01:30:00;1559431800;"Partly Cloudy";"partly-cloudy-night";0.04315;0.075;14.09;14.09;12.96;0.93;1018.44;1.535;2.14;48.5;0.265;0;16.09;344.925;0;0;0;1;6;0
2019-06-02 01:45:00;1559432700;"Partly Cloudy";"partly-cloudy-night";0.044425;0.0775;13.95;13.95;12.93;0.935;1018.43;1.5125;2.135;48.75;0.2475;0;16.09;345.2275;0;0;0;1;6;0
2019-06-02 02:00:00;1559433600;"Clear";"clear-night";0.0457;0.08;13.81;13.81;12.9;0.94;1018.42;1.49;2.13;49;0.23;0;16.09;345.53;0;0;0;1;6;0
2019-06-02 02:15:00;1559434500;"Clear";"clear-night";0.03935;0.075;13.6775;13.6775;12.8325;0.945;1018.4025;1.4675;2.115;45.25;0.21;0;16.09;345.7125;0;0;0;1;6;0
2019-06-02 02:30:00;1559435400;"Clear";"clear-night";0.033;0.07;13.545;13.545;12.765;0.95;1018.385;1.445;2.1;41.5;0.19;0;16.09;345.895;0;0;0;1;6;0
2019-06-02 02:45:00;1559436300;"Clear";"clear-night";0.02665;0.065;13.4125;13.4125;12.6975;0.955;1018.3675;1.4225;2.085;37.75;0.17;0;16.09;346.0775;0;0;0;1;6;0
2019-06-02 03:00:00;1559437200;"Clear";"clear-night";0.0203;0.06;13.28;13.28;12.63;0.96;1018.35;1.4;2.07;34;0.15;0;16.09;346.26;0;0;0;1;6;0
2019-06-02 03:15:00;1559438100;"Clear";"clear-night";0.015225;0.045;13.1775;13.1775;12.555;0.9625;1018.3125;1.385;2.0575;28;0.1325;0;16.09;346.39;0;0;0;1;6;0
2019-06-02 03:30:00;1559439000;"Clear";"clear-night";0.01015;0.03;13.075;13.075;12.48;0.965;1018.275;1.37;2.045;22;0.115;0;16.09;346.52;0;0;0;1;6;0
2019-06-02 03:45:00;1559439900;"Clear";"clear-night";0.005075;0.015;12.9725;12.9725;12.405;0.9675;1018.2375;1.355;2.0325;16;0.0975;0;16.09;346.65;0;0;0;1;6;0
2019-06-02 04:00:00;1559440800;"Clear";"clear-night";0;0;12.87;12.87;12.33;0.97;1018.2;1.34;2.02;10;0.08;0;16.09;346.78;0;0;0;1;6;0
2019-06-02 04:15:00;1559441700;"Clear";"clear-night";0;0;12.92;12.92;12.335;0.965;1018.19;1.34;2.015;96.5;0.065;0;16.09;346.8875;7;0;0;1;6;0
