"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"precipType";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"predicted_P"
2019-03-12 07:45:00;1552373100;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";2.5775;-1.23;-1.795;0.7275;1020.5075;4.19;11.865;331;0.2975;0;16.09;451.1125;180;44.2213;86.5138;1;140
2019-03-12 08:00:00;1552374000;"Partly Cloudy";"partly-cloudy-day";0;0;"rain";2.95;-0.88;-1.58;0.72;1020.63;4.36;11.67;332;0.26;0;16.09;449.23;205;54.7578;100.5153;1;162
2019-03-12 08:15:00;1552374900;"Clear";"clear-day";0;0;"rain";3.4775;-0.35;-1.3;0.71;1020.745;4.61;11.4425;333.75;0.2225;0.25;16.09;447.3525;228;65.4132;114.0284;1;253
2019-03-12 08:30:00;1552375800;"Clear";"clear-day";0;0;"rain";4.005;0.18;-1.02;0.7;1020.86;4.86;11.215;335.5;0.185;0.5;16.09;445.475;250;75.9993;126.995;1;284
2019-03-12 08:45:00;1552376700;"Clear";"clear-day";0;0;"rain";4.5325;0.71;-0.74;0.69;1020.975;5.11;10.9875;337.25;0.1475;0.75;16.09;443.5975;271;86.3614;139.3599;1;335
2019-03-12 09:00:00;1552377600;"Clear";"clear-day";0;0;"rain";5.06;1.24;-0.46;0.68;1021.09;5.36;10.76;339;0.11;1;16.09;441.72;290;96.3727;151.0701;1;354
2019-03-12 09:15:00;1552378500;"Clear";"clear-day";0;0;"rain";5.4625;1.665;-0.2925;0.6675;1021.18;5.57;10.6;340.5;0.0825;1.25;16.09;439.82;308;105.9282;162.0754;1;360
2019-03-12 09:30:00;1552379400;"Clear";"clear-day";0;0;"rain";5.865;2.09;-0.125;0.655;1021.27;5.78;10.44;342;0.055;1.5;16.09;437.92;325;114.9406;172.3288;1;403
2019-03-12 09:45:00;1552380300;"Clear";"clear-day";0;0;"rain";6.2675;2.515;0.0425;0.6425;1021.36;5.99;10.28;343.5;0.0275;1.75;16.09;436.02;340;123.3362;181.7866;1;368
2019-03-12 10:00:00;1552381200;"Clear";"clear-day";0;0;"rain";6.67;2.94;0.21;0.63;1021.45;6.2;10.12;345;0;2;16.09;434.12;353;131.0528;190.4081;1;337
2019-03-12 10:15:00;1552382100;"Breezy";"wind";0;0;"rain";6.945;3.2375;0.13;0.615;1021.485;6.3525;10.095;346.25;0;2.25;16.09;432.2475;364;138.13;198.1566;1;287
2019-03-12 10:30:00;1552383000;"Breezy";"wind";0;0;"rain";7.22;3.535;0.05;0.6;1021.52;6.505;10.07;347.5;0;2.5;16.09;430.375;374;144.5222;204.9989;1;298
2019-03-12 10:45:00;1552383900;"Breezy";"wind";0;0;"rain";7.495;3.8325;-0.03;0.585;1021.555;6.6575;10.045;348.75;0;2.75;16.09;428.5025;381;150.0986;210.9057;1;307
2019-03-12 11:00:00;1552384800;"Breezy";"wind";0;0;"rain";7.77;4.13;-0.11;0.57;1021.59;6.81;10.02;350;0;3;16.09;426.63;387;154.8274;215.8519;1;309
2019-03-12 11:15:00;1552385700;"Breezy";"wind";0;0;"rain";7.975;4.3625;-0.3;0.555;1021.61;6.9175;10.0575;351.25;0.0075;3;16.09;424.785;391;158.6831;219.8164;1;302
2019-03-12 11:30:00;1552386600;"Breezy";"wind";0;0;"rain";8.18;4.595;-0.49;0.54;1021.63;7.025;10.095;352.5;0.015;3;16.09;422.94;394;161.646;222.7822;1;324
2019-03-12 11:45:00;1552387500;"Breezy";"wind";0;0;"rain";8.385;4.8275;-0.68;0.525;1021.65;7.1325;10.1325;353.75;0.0225;3;16.09;421.095;394;163.7018;224.7366;1;314
2019-03-12 12:00:00;1552388400;"Breezy";"wind";0;0;"rain";8.59;5.06;-0.87;0.51;1021.67;7.24;10.17;355;0.03;3;16.09;419.25;392;164.8413;225.6715;1;316
2019-03-12 12:15:00;1552389300;"Breezy";"wind";0;0;"rain";8.7975;5.3225;-1.05;0.4975;1021.6675;7.255;10.1275;355.75;0.0375;3;16.09;417.3225;389;165.0558;225.5829;1;295
2019-03-12 12:30:00;1552390200;"Breezy";"wind";0;0;"rain";9.005;5.585;-1.23;0.485;1021.665;7.27;10.085;356.5;0.045;3;16.09;415.395;383;164.3503;224.4711;1;300
2019-03-12 12:45:00;1552391100;"Breezy";"wind";0;0;"rain";9.2125;5.8475;-1.41;0.4725;1021.6625;7.285;10.0425;357.25;0.0525;3;16.09;413.4675;376;162.7323;222.3412;1;290
2019-03-12 13:00:00;1552392000;"Breezy";"wind";0;0;"rain";9.42;6.11;-1.59;0.46;1021.66;7.3;10;358;0.06;3;16.09;411.54;367;160.2131;219.2022;1;292
2019-03-12 13:15:00;1552392900;"Breezy";"wind";0;0;"rain";9.5975;7.115;-1.7375;0.45;1021.63;7.1925;9.825;358;0.0575;2.75;16.09;409.555;356;156.7782;215.0678;1;273
2019-03-12 13:30:00;1552393800;"Breezy";"wind";0;0;"rain";9.775;8.12;-1.885;0.44;1021.6;7.085;9.65;358;0.055;2.5;16.09;407.57;343;152.4406;209.9557;1;285
2019-03-12 13:45:00;1552394700;"Breezy";"wind";0;0;"rain";9.9525;9.125;-2.0325;0.43;1021.57;6.9775;9.475;358;0.0525;2.25;16.09;405.585;329;147.2633;203.8878;1;343
2019-03-12 14:00:00;1552395600;"Breezy";"wind";0;0;"rain";10.13;10.13;-2.18;0.42;1021.54;6.87;9.3;358;0.05;2;16.09;403.6;313;141.2771;196.8903;1;360
2019-03-12 14:15:00;1552396500;"Clear";"clear-day";0;0;"rain";10.2175;10.2175;-2.315;0.4125;1021.5025;6.675;9.045;357.75;0.0475;1.75;16.09;401.5775;295;134.5176;188.9933;1;380
2019-03-12 14:30:00;1552397400;"Clear";"clear-day";0;0;"rain";10.305;10.305;-2.45;0.405;1021.465;6.48;8.79;357.5;0.045;1.5;16.09;399.555;276;127.0265;180.2307;1;332
2019-03-12 14:45:00;1552398300;"Clear";"clear-day";0;0;"rain";10.3925;10.3925;-2.585;0.3975;1021.4275;6.285;8.535;357.25;0.0425;1.25;16.09;397.5325;256;118.8509;170.64;1;291
2019-03-12 15:00:00;1552399200;"Clear";"clear-day";0;0;"rain";10.48;10.48;-2.72;0.39;1021.39;6.09;8.28;357;0.04;1;16.09;395.51;234;110.0447;160.2625;1;251
2019-03-12 15:15:00;1552400100;"Clear";"clear-day";0;0;"rain";10.48;10.48;-2.8175;0.3875;1021.3675;5.8625;7.9675;356.25;0.035;1;16.09;393.5275;211;100.6691;149.1427;1;222
2019-03-12 15:30:00;1552401000;"Clear";"clear-day";0;0;"rain";10.48;10.48;-2.915;0.385;1021.345;5.635;7.655;355.5;0.03;1;16.09;391.545;187;90.794;137.3284;1;183
2019-03-12 15:45:00;1552401900;"Clear";"clear-day";0;0;"rain";10.48;10.48;-3.0125;0.3825;1021.3225;5.4075;7.3425;354.75;0.025;1;16.09;389.5625;161;80.5;124.8702;1;219
2019-03-12 16:00:00;1552402800;"Clear";"clear-day";0;0;"rain";10.48;10.48;-3.11;0.38;1021.3;5.18;7.03;354;0.02;1;16.09;387.58;135;69.8813;111.8215;1;175
2019-03-12 16:15:00;1552403700;"Clear";"clear-day";0;0;"rain";10.1925;9.6525;-3.1475;0.3875;1021.3425;4.895;6.5975;350.75;0.02;0.75;16.09;385.735;109;58.9805;98.2385;1;159
2019-03-12 16:30:00;1552404600;"Clear";"clear-day";0;0;"rain";9.905;8.825;-3.185;0.395;1021.385;4.61;6.165;347.5;0.02;0.5;16.09;383.89;81;47.9577;84.1793;1;128
2019-03-12 16:45:00;1552405500;"Clear";"clear-day";0;0;"rain";9.6175;7.9975;-3.2225;0.4025;1021.4275;4.325;5.7325;344.25;0.02;0.25;16.09;382.045;53;37.0879;69.7043;1;70
2019-03-12 17:00:00;1552406400;"Clear";"clear-day";0;0;"rain";9.33;7.17;-3.26;0.41;1021.47;4.04;5.3;341;0.02;0;16.09;380.2;24;26.6389;54.8755;1;21
2019-03-12 17:15:00;1552407300;"Clear";"clear-night";0;0;"rain";8.85;6.76;-3.2725;0.4225;1021.535;3.73;4.81;337.5;0.0175;0;16.09;378.415;2;16.9833;39.7567;1;29
2019-03-12 17:30:00;1552408200;"Clear";"clear-night";0;0;"rain";8.37;6.35;-3.285;0.435;1021.6;3.42;4.32;334;0.015;0;16.09;376.63;0;8.6514;24.4125;1;19
2019-03-12 17:45:00;1552409100;"Clear";"clear-night";0;0;"rain";7.89;5.94;-3.2975;0.4475;1021.665;3.11;3.83;330.5;0.0125;0;16.09;374.845;0;2.4054;8.9089;1;16
2019-03-12 18:00:00;1552410000;"Clear";"clear-night";0;0;"rain";7.41;5.53;-3.31;0.46;1021.73;2.8;3.34;327;0.01;0;16.09;373.06;0;0.0086;0.04;1;13
2019-03-12 18:15:00;1552410900;"Clear";"clear-night";0;0;"rain";6.99;5.2325;-3.335;0.475;1021.765;2.57;2.995;330.5;0.01;0;16.09;371.165;0;0;0;1;0
2019-03-12 18:30:00;1552411800;"Clear";"clear-night";0;0;"rain";6.57;4.935;-3.36;0.49;1021.8;2.34;2.65;334;0.01;0;16.09;369.27;0;0;0;1;0
2019-03-12 18:45:00;1552412700;"Clear";"clear-night";0;0;"rain";6.15;4.6375;-3.385;0.505;1021.835;2.11;2.305;337.5;0.01;0;16.09;367.375;0;0;0;1;0
2019-03-12 19:00:00;1552413600;"Clear";"clear-night";0;0;"rain";5.73;4.34;-3.41;0.52;1021.87;1.88;1.96;341;0.01;0;16.09;365.48;0;0;0;1;0
2019-03-12 19:15:00;1552414500;"Clear";"clear-night";0;0;"rain";5.3925;4.085;-3.4425;0.53;1021.8575;1.77;1.8575;268.5;0.01;0;16.09;363.2325;0;0;0;1;0
2019-03-12 19:30:00;1552415400;"Clear";"clear-night";0;0;"rain";5.055;3.83;-3.475;0.54;1021.845;1.66;1.755;196;0.01;0;16.09;360.985;0;0;0;1;0
2019-03-12 19:45:00;1552416300;"Clear";"clear-night";0;0;"rain";4.7175;3.575;-3.5075;0.55;1021.8325;1.55;1.6525;123.5;0.01;0;16.09;358.7375;0;0;0;1;0
2019-03-12 20:00:00;1552417200;"Clear";"clear-night";0;0;"rain";4.38;3.32;-3.54;0.56;1021.82;1.44;1.55;51;0.01;0;16.09;356.49;0;0;0;1;0
2019-03-12 20:15:00;1552418100;"Clear";"clear-night";0;0;"rain";4.1175;3.3225;-3.57;0.57;1021.7775;1.4075;1.5925;75.75;0.0075;0;16.09;354.13;0;0;0;1;0
2019-03-12 20:30:00;1552419000;"Clear";"clear-night";0;0;"rain";3.855;3.325;-3.6;0.58;1021.735;1.375;1.635;100.5;0.005;0;16.09;351.77;0;0;0;1;0
2019-03-12 20:45:00;1552419900;"Clear";"clear-night";0;0;"rain";3.5925;3.3275;-3.63;0.59;1021.6925;1.3425;1.6775;125.25;0.0025;0;16.09;349.41;0;0;0;1;0
2019-03-12 21:00:00;1552420800;"Clear";"clear-night";0;0;"rain";3.33;3.33;-3.66;0.6;1021.65;1.31;1.72;150;0;0;16.09;347.05;0;0;0;1;0
2019-03-12 21:15:00;1552421700;"Clear";"clear-night";0;0;"rain";3.1175;2.8175;-3.7;0.6075;1021.5725;1.3225;1.805;166.75;0;0;16.09;345.11;0;0;0;1;0
2019-03-12 21:30:00;1552422600;"Clear";"clear-night";0;0;"rain";2.905;2.305;-3.74;0.615;1021.495;1.335;1.89;183.5;0;0;16.09;343.17;0;0;0;1;0
2019-03-12 21:45:00;1552423500;"Clear";"clear-night";0;0;"rain";2.6925;1.7925;-3.78;0.6225;1021.4175;1.3475;1.975;200.25;0;0;16.09;341.23;0;0;0;1;0
2019-03-12 22:00:00;1552424400;"Clear";"clear-night";0;0;"rain";2.48;1.28;-3.82;0.63;1021.34;1.36;2.06;217;0;0;16.09;339.29;0;0;0;1;0
2019-03-12 22:15:00;1552425300;"Clear";"clear-night";0;0;"rain";2.3325;0.98;-3.8725;0.635;1021.22;1.4525;2.1525;218.5;0;0;16.09;338.12;0;0;0;1;0
2019-03-12 22:30:00;1552426200;"Clear";"clear-night";0;0;"rain";2.185;0.68;-3.925;0.64;1021.1;1.545;2.245;220;0;0;16.09;336.95;0;0;0;1;0
2019-03-12 22:45:00;1552427100;"Clear";"clear-night";0;0;"rain";2.0375;0.38;-3.9775;0.645;1020.98;1.6375;2.3375;221.5;0;0;16.09;335.78;0;0;0;1;0
2019-03-12 23:00:00;1552428000;"Clear";"clear-night";0;0;"rain";1.89;0.08;-4.03;0.65;1020.86;1.73;2.43;223;0;0;16.09;334.61;0;0;0;1;0
2019-03-12 23:15:00;1552428900;"Clear";"clear-night";0;0;"rain";1.8075;-0.1875;-4.0875;0.65;1020.7075;1.8775;2.5625;217;0;0;16.09;333.8375;0;0;0;1;0
2019-03-12 23:30:00;1552429800;"Clear";"clear-night";0;0;"rain";1.725;-0.455;-4.145;0.65;1020.555;2.025;2.695;211;0;0;16.09;333.065;0;0;0;1;0
2019-03-12 23:45:00;1552430700;"Clear";"clear-night";0;0;"rain";1.6425;-0.7225;-4.2025;0.65;1020.4025;2.1725;2.8275;205;0;0;16.09;332.2925;0;0;0;1;0
