"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-06-03 00:00:00;1559512800;"Mostly Cloudy";"partly-cloudy-night";0.1422;0.05;16.49;16.49;13.82;0.84;1017.12;1.27;1.68;332;0.62;0;16.09;365.86;0;0;0;1;6;0
2019-06-03 00:15:00;1559513700;"Mostly Cloudy";"partly-cloudy-night";0.113625;0.045;16.4125;16.4125;13.775;0.8425;1017.1;1.275;1.695;332.5;0.5975;0;16.09;365.1975;0;0;0;1;6;0
2019-06-03 00:30:00;1559514600;"Mostly Cloudy";"partly-cloudy-night";0.08505;0.04;16.335;16.335;13.73;0.845;1017.08;1.28;1.71;333;0.575;0;16.09;364.535;0;0;0;1;6;0
2019-06-03 00:45:00;1559515500;"Mostly Cloudy";"partly-cloudy-night";0.056475;0.035;16.2575;16.2575;13.685;0.8475;1017.06;1.285;1.725;333.5;0.5525;0;16.09;363.8725;0;0;0;1;6;0
2019-06-03 01:00:00;1559516400;"Partly Cloudy";"partly-cloudy-night";0.0279;0.03;16.18;16.18;13.64;0.85;1017.04;1.29;1.74;334;0.53;0;16.09;363.21;0;0;0;1;6;0
2019-06-03 01:15:00;1559517300;"Partly Cloudy";"partly-cloudy-night";0.020925;0.0225;16.065;16.065;13.6;0.855;1017.0075;1.315;1.76;334.5;0.505;0;16.09;362.685;0;0;0;1;6;0
2019-06-03 01:30:00;1559518200;"Partly Cloudy";"partly-cloudy-night";0.01395;0.015;15.95;15.95;13.56;0.86;1016.975;1.34;1.78;335;0.48;0;16.09;362.16;0;0;0;1;6;0
2019-06-03 01:45:00;1559519100;"Partly Cloudy";"partly-cloudy-night";0.006975;0.0075;15.835;15.835;13.52;0.865;1016.9425;1.365;1.8;335.5;0.455;0;16.09;361.635;0;0;0;1;6;0
2019-06-03 02:00:00;1559520000;"Partly Cloudy";"partly-cloudy-night";0;0;15.72;15.72;13.48;0.87;1016.91;1.39;1.82;336;0.43;0;16.09;361.11;0;0;0;1;6;0
2019-06-03 02:15:00;1559520900;"Partly Cloudy";"partly-cloudy-night";0;0;15.585;15.585;13.4125;0.8725;1016.865;1.45;1.8325;336.25;0.4;0;16.09;360.955;0;0;0;1;6;0
