"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-03-30 00:00:00;1553900400;"Partly Cloudy";"partly-cloudy-night";0;0;6.18;6.18;0.12;0.65;1029.55;1.08;1.58;313;0.31;0;16.09;363.5;"rain";0;0;0;1;3;0
2019-03-30 00:15:00;1553901300;"Partly Cloudy";"partly-cloudy-night";0;0;6.0225;6.0225;0.075;0.655;1029.5075;1.0675;1.5775;313.75;0.3325;0;16.09;363.2125;"rain";0;0;0;1;3;0
2019-03-30 00:30:00;1553902200;"Partly Cloudy";"partly-cloudy-night";0;0;5.865;5.865;0.03;0.66;1029.465;1.055;1.575;314.5;0.355;0;16.09;362.925;"rain";0;0;0;1;3;0
2019-03-30 00:45:00;1553903100;"Partly Cloudy";"partly-cloudy-night";0;0;5.7075;5.7075;-0.015;0.665;1029.4225;1.0425;1.5725;315.25;0.3775;0;16.09;362.6375;"rain";0;0;0;1;3;0
2019-03-30 01:00:00;1553904000;"Partly Cloudy";"partly-cloudy-night";0;0;5.55;5.55;-0.06;0.67;1029.38;1.03;1.57;316;0.4;0;16.09;362.35;"rain";0;0;0;1;3;0
2019-03-30 01:15:00;1553904900;"Partly Cloudy";"partly-cloudy-night";0;0;5.3925;5.3925;-0.105;0.675;1029.305;1.0225;1.5525;319.5;0.43;0;16.09;362.09;"rain";0;0;0;1;3;0
2019-03-30 01:30:00;1553905800;"Partly Cloudy";"partly-cloudy-night";0;0;5.235;5.235;-0.15;0.68;1029.23;1.015;1.535;323;0.46;0;16.09;361.83;"rain";0;0;0;1;3;0
2019-03-30 01:45:00;1553906700;"Partly Cloudy";"partly-cloudy-night";0;0;5.0775;5.0775;-0.195;0.685;1029.155;1.0075;1.5175;326.5;0.49;0;16.09;361.57;"rain";0;0;0;1;3;0
2019-03-30 02:00:00;1553907600;"Partly Cloudy";"partly-cloudy-night";0;0;4.92;4.92;-0.24;0.69;1029.08;1;1.5;330;0.52;0;16.09;361.31;"rain";0;0;0;1;3;0
2019-03-30 02:15:00;1553908500;"Mostly Cloudy";"partly-cloudy-night";0;0;4.7575;4.7575;-0.275;0.6975;1029.025;0.9975;1.4675;325.25;0.5475;0;16.09;361.0675;"rain";0;0;0;1;3;0
2019-03-30 02:30:00;1553909400;"Mostly Cloudy";"partly-cloudy-night";0;0;4.595;4.595;-0.31;0.705;1028.97;0.995;1.435;320.5;0.575;0;16.09;360.825;"rain";0;0;0;1;3;0
2019-03-30 02:45:00;1553910300;"Mostly Cloudy";"partly-cloudy-night";0;0;4.4325;4.4325;-0.345;0.7125;1028.915;0.9925;1.4025;315.75;0.6025;0;16.09;360.5825;"rain";0;0;0;1;3;0
2019-03-30 03:00:00;1553911200;"Mostly Cloudy";"partly-cloudy-night";0;0;4.27;4.27;-0.38;0.72;1028.86;0.99;1.37;311;0.63;0;16.09;360.34;"rain";0;0;0;1;3;0
2019-03-30 03:15:00;1553912100;"Mostly Cloudy";"partly-cloudy-night";0;0;4.1625;4.1625;-0.365;0.725;1028.78;0.9825;1.345;313.75;0.635;0;16.09;360.1125;"rain";0;0;0;1;3;0
2019-03-30 03:30:00;1553913000;"Mostly Cloudy";"partly-cloudy-night";0;0;4.055;4.055;-0.35;0.73;1028.7;0.975;1.32;316.5;0.64;0;16.09;359.885;"rain";0;0;0;1;3;0
2019-03-30 03:45:00;1553913900;"Mostly Cloudy";"partly-cloudy-night";0;0;3.9475;3.9475;-0.335;0.735;1028.62;0.9675;1.295;319.25;0.645;0;16.09;359.6575;"rain";0;0;0;1;3;0
2019-03-30 04:00:00;1553914800;"Mostly Cloudy";"partly-cloudy-night";0;0;3.84;3.84;-0.32;0.74;1028.54;0.96;1.27;322;0.65;0;16.09;359.43;"rain";0;0;0;1;3;0
2019-03-30 04:15:00;1553915700;"Mostly Cloudy";"partly-cloudy-night";0;0;3.7875;3.7875;-0.2175;0.75;1028.5375;0.945;1.26;325;0.65;0;16.09;359.255;"rain";0;0;0;1;3;0
2019-03-30 04:30:00;1553916600;"Mostly Cloudy";"partly-cloudy-night";0;0;3.735;3.735;-0.115;0.76;1028.535;0.93;1.25;328;0.65;0;16.09;359.08;"rain";0;0;0;1;3;0
2019-03-30 04:45:00;1553917500;"Mostly Cloudy";"partly-cloudy-night";0;0;3.6825;3.6825;-0.0125;0.77;1028.5325;0.915;1.24;331;0.65;0;16.09;358.905;"rain";0;0;0;1;3;0
2019-03-30 05:00:00;1553918400;"Mostly Cloudy";"partly-cloudy-night";0;0;3.63;3.63;0.09;0.78;1028.53;0.9;1.23;334;0.65;0;16.09;358.73;"rain";0;0;0;1;3;0
