"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-03-29 00:00:00;1553814000;"Clear";"clear-night";0;0;7.32;5.62;3.4;0.76;1031.74;2.53;2.82;7;0.06;0;16.09;368.88;"rain";0;0;0;1;3;0
2019-03-29 00:15:00;1553814900;"Clear";"clear-night";0;0;7.1675;5.4625;3.4;0.7675;1031.7825;2.505;2.795;8.5;0.06;0;16.09;369.3875;"rain";0;0;0;1;3;0
2019-03-29 00:30:00;1553815800;"Clear";"clear-night";0;0;7.015;5.305;3.4;0.775;1031.825;2.48;2.77;10;0.06;0;16.09;369.895;"rain";0;0;0;1;3;0
2019-03-29 00:45:00;1553816700;"Clear";"clear-night";0;0;6.8625;5.1475;3.4;0.7825;1031.8675;2.455;2.745;11.5;0.06;0;16.09;370.4025;"rain";0;0;0;1;3;0
2019-03-29 01:00:00;1553817600;"Clear";"clear-night";0;0;6.71;4.99;3.4;0.79;1031.91;2.43;2.72;13;0.06;0;16.09;370.91;"rain";0;0;0;1;3;0
2019-03-29 01:15:00;1553818500;"Clear";"clear-night";0;0;6.505;4.8;3.215;0.7925;1031.94;2.3675;2.6875;15.25;0.055;0;16.09;371.4275;"rain";0;0;0;1;3;0
2019-03-29 01:30:00;1553819400;"Clear";"clear-night";0;0;6.3;4.61;3.03;0.795;1031.97;2.305;2.655;17.5;0.05;0;16.09;371.945;"rain";0;0;0;1;3;0
2019-03-29 01:45:00;1553820300;"Clear";"clear-night";0;0;6.095;4.42;2.845;0.7975;1032;2.2425;2.6225;19.75;0.045;0;16.09;372.4625;"rain";0;0;0;1;3;0
2019-03-29 02:00:00;1553821200;"Clear";"clear-night";0;0;5.89;4.23;2.66;0.8;1032.03;2.18;2.59;22;0.04;0;16.09;372.98;"rain";0;0;0;1;3;0
2019-03-29 02:15:00;1553822100;"Clear";"clear-night";0;0;5.635;4.01;2.365;0.7975;1032.03;2.1025;2.5525;24.5;0.035;0;16.09;373.45;"rain";0;0;0;1;3;0
2019-03-29 02:30:00;1553823000;"Clear";"clear-night";0;0;5.38;3.79;2.07;0.795;1032.03;2.025;2.515;27;0.03;0;16.09;373.92;"rain";0;0;0;1;3;0
2019-03-29 02:45:00;1553823900;"Clear";"clear-night";0;0;5.125;3.57;1.775;0.7925;1032.03;1.9475;2.4775;29.5;0.025;0;16.09;374.39;"rain";0;0;0;1;3;0
2019-03-29 03:00:00;1553824800;"Clear";"clear-night";0;0;4.87;3.35;1.48;0.79;1032.03;1.87;2.44;32;0.02;0;16.09;374.86;"rain";0;0;0;1;3;0
2019-03-29 03:15:00;1553825700;"Clear";"clear-night";0;0;4.7;3.2225;1.245;0.785;1032.0575;1.8125;2.425;33.5;0.015;0;16.09;375.1675;"rain";0;0;0;1;3;0
2019-03-29 03:30:00;1553826600;"Clear";"clear-night";0;0;4.53;3.095;1.01;0.78;1032.085;1.755;2.41;35;0.01;0;16.09;375.475;"rain";0;0;0;1;3;0
2019-03-29 03:45:00;1553827500;"Clear";"clear-night";0;0;4.36;2.9675;0.775;0.775;1032.1125;1.6975;2.395;36.5;0.005;0;16.09;375.7825;"rain";0;0;0;1;3;0
2019-03-29 04:00:00;1553828400;"Clear";"clear-night";0;0;4.19;2.84;0.54;0.77;1032.14;1.64;2.38;38;0;0;16.09;376.09;"rain";0;0;0;1;3;0
2019-03-29 04:15:00;1553829300;"Clear";"clear-night";0;0;4.1225;2.785;0.4175;0.7675;1032.2;1.6225;2.4225;38;0;0;16.09;376.1625;"rain";0;0;0;1;3;0
2019-03-29 04:30:00;1553830200;"Clear";"clear-night";0;0;4.055;2.73;0.295;0.765;1032.26;1.605;2.465;38;0;0;16.09;376.235;"rain";0;0;0;1;3;0
2019-03-29 04:45:00;1553831100;"Clear";"clear-night";0;0;3.9875;2.675;0.1725;0.7625;1032.32;1.5875;2.5075;38;0;0;16.09;376.3075;"rain";0;0;0;1;3;0
2019-03-29 05:00:00;1553832000;"Clear";"clear-night";0;0;3.92;2.62;0.05;0.76;1032.38;1.57;2.55;38;0;0;16.09;376.38;"rain";0;0;0;1;3;0
2019-03-29 05:15:00;1553832900;"Clear";"clear-day";0;0;3.9425;2.645;-0.0225;0.755;1032.455;1.57;2.6175;37.25;0;0;16.09;376.2775;"rain";0;0;0;1;3;0
2019-03-29 05:30:00;1553833800;"Clear";"clear-day";0;0;3.965;2.67;-0.095;0.75;1032.53;1.57;2.685;36.5;0;0;16.09;376.175;"rain";0;0;0;1;3;0
2019-03-29 05:45:00;1553834700;"Clear";"clear-day";0;0;3.9875;2.695;-0.1675;0.745;1032.605;1.57;2.7525;35.75;0;0;16.09;376.0725;"rain";14;0.2824;1.3067;1;3;7
