"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"predicted_P"
2019-03-23 11:30:00;1553337000;"Clear";"clear-day";0;0;17.155;17.155;5.7;0.47;1028.135;1.68;1.985;83.5;0;5;16.09;316.01;"rain";430;176.3717;240.9159;1;373
2019-03-23 11:45:00;1553337900;"Clear";"clear-day";0;0;17.3975;17.3975;5.79;0.465;1028.0275;1.675;1.9975;82.75;0;5;16.09;316.13;"rain";431;177.6483;242.6448;1;375
2019-03-23 12:00:00;1553338800;"Clear";"clear-day";0;0;17.64;17.64;5.88;0.46;1027.92;1.67;2.01;82;0;5;16.09;316.25;"rain";429;178.0072;243.3578;1;376
2019-03-23 12:15:00;1553339700;"Clear";"clear-day";0;0;17.895;17.895;5.9275;0.455;1027.785;1.67;2.025;81;0;5;16.09;316.3325;"rain";425;177.4445;243.0519;1;374
2019-03-23 12:30:00;1553340600;"Clear";"clear-day";0;0;18.15;18.15;5.975;0.45;1027.65;1.67;2.04;80;0;5;16.09;316.415;"rain";420;175.9613;241.7285;1;373
2019-03-23 12:45:00;1553341500;"Clear";"clear-day";0;0;18.405;18.405;6.0225;0.445;1027.515;1.67;2.055;79;0;5;16.09;316.4975;"rain";413;173.5636;239.3935;1;373
2019-03-23 13:00:00;1553342400;"Clear";"clear-day";0;0;18.66;18.66;6.07;0.44;1027.38;1.67;2.07;78;0;5;16.09;316.58;"rain";403;170.2624;236.0567;1;365
2019-03-23 13:15:00;1553343300;"Clear";"clear-day";0;0;18.885;18.885;6.07;0.4325;1027.225;1.69;2.0925;77.25;0;4.5;16.09;316.5975;"rain";392;166.1374;231.7328;1;354
2019-03-23 13:30:00;1553344200;"Clear";"clear-day";0;0;19.11;19.11;6.07;0.425;1027.07;1.71;2.115;76.5;0;4;16.09;316.615;"rain";380;161.2119;226.4403;1;352
2019-03-23 13:45:00;1553345100;"Clear";"clear-day";0;0;19.335;19.335;6.07;0.4175;1026.915;1.73;2.1375;75.75;0;3.5;16.09;316.6325;"rain";365;155.4503;220.2018;1;348
2019-03-23 14:00:00;1553346000;"Clear";"clear-day";0;0;19.56;19.56;6.07;0.41;1026.76;1.75;2.16;75;0;3;16.09;316.65;"rain";349;148.8857;213.0444;1;346
2019-03-23 14:15:00;1553346900;"Clear";"clear-day";0;0;19.68;19.68;6.0275;0.4075;1026.585;1.7725;2.1875;74.25;0;2.75;16.09;316.6325;"rain";332;141.5572;204.9988;1;338
2019-03-23 14:30:00;1553347800;"Clear";"clear-day";0;0;19.8;19.8;5.985;0.405;1026.41;1.795;2.215;73.5;0;2.5;16.09;316.615;"rain";313;133.5101;196.0994;1;322
2019-03-23 14:45:00;1553348700;"Clear";"clear-day";0;0;19.92;19.92;5.9425;0.4025;1026.235;1.8175;2.2425;72.75;0;2.25;16.09;316.5975;"rain";292;124.797;186.3845;1;306
2019-03-23 15:00:00;1553349600;"Clear";"clear-day";0;0;20.04;20.04;5.9;0.4;1026.06;1.84;2.27;72;0;2;16.09;316.58;"rain";270;115.4782;175.896;1;301
2019-03-23 15:15:00;1553350500;"Clear";"clear-day";0;0;19.9425;19.9425;5.865;0.4;1025.94;1.85;2.275;71.75;0;1.75;16.09;316.5075;"rain";247;105.6239;164.6786;1;285
2019-03-23 15:30:00;1553351400;"Clear";"clear-day";0;0;19.845;19.845;5.83;0.4;1025.82;1.86;2.28;71.5;0;1.5;16.09;316.435;"rain";223;95.3157;152.7808;1;282
2019-03-23 15:45:00;1553352300;"Clear";"clear-day";0;0;19.7475;19.7475;5.795;0.4;1025.7;1.87;2.285;71.25;0;1.25;16.09;316.3625;"rain";198;84.6504;140.2534;1;253
2019-03-23 16:00:00;1553353200;"Clear";"clear-day";0;0;19.65;19.65;5.76;0.4;1025.58;1.88;2.29;71;0;1;16.09;316.29;"rain";172;73.7437;127.1503;1;236
2019-03-23 16:15:00;1553354100;"Clear";"clear-day";0;0;19.2625;19.2625;5.74;0.41;1025.555;1.86;2.265;70.5;0;0.75;16.09;316.1225;"rain";145;62.8194;113.5277;1;213
2019-03-23 16:30:00;1553355000;"Clear";"clear-day";0;0;18.875;18.875;5.72;0.42;1025.53;1.84;2.24;70;0;0.5;16.09;315.955;"rain";117;52.028;99.444;1;192
2019-03-23 16:45:00;1553355900;"Clear";"clear-day";0;0;18.4875;18.4875;5.7;0.43;1025.505;1.82;2.215;69.5;0;0.25;16.09;315.7875;"rain";89;41.4777;84.9597;1;171
2019-03-23 17:00:00;1553356800;"Clear";"clear-day";0;0;18.1;18.1;5.68;0.44;1025.48;1.8;2.19;69;0;0;16.09;315.62;"rain";60;31.4087;70.1369;1;149
2019-03-23 17:15:00;1553357700;"Clear";"clear-day";0;0;17.495;17.495;5.6625;0.4575;1025.5175;1.7625;2.145;68.75;0;0;16.09;315.4025;"rain";31;22.1043;55.0392;1;87
2019-03-23 17:30:00;1553358600;"Clear";"clear-day";0;0;16.89;16.89;5.645;0.475;1025.555;1.725;2.1;68.5;0;0;16.09;315.185;"rain";5;13.8858;39.7313;1;75
2019-03-23 17:45:00;1553359500;"Clear";"clear-day";0;0;16.285;16.285;5.6275;0.4925;1025.5925;1.6875;2.055;68.25;0;0;16.09;314.9675;"rain";0;7.0936;24.279;1;60
2019-03-23 18:00:00;1553360400;"Clear";"clear-day";0;0;15.68;15.68;5.61;0.51;1025.63;1.65;2.01;68;0;0;16.09;314.75;"rain";0;2.045;8.7485;1;49
2019-03-23 18:15:00;1553361300;"Clear";"clear-night";0;0;15.155;15.155;5.585;0.5275;1025.6775;1.61;1.9575;68.5;0;0;16.09;314.49;"rain";0;0;0;1;0
2019-03-23 18:30:00;1553362200;"Clear";"clear-night";0;0;14.63;14.63;5.56;0.545;1025.725;1.57;1.905;69;0;0;16.09;314.23;"rain";0;0;0;1;0
2019-03-23 18:45:00;1553363100;"Clear";"clear-night";0;0;14.105;14.105;5.535;0.5625;1025.7725;1.53;1.8525;69.5;0;0;16.09;313.97;"rain";0;0;0;1;0
2019-03-23 19:00:00;1553364000;"Clear";"clear-night";0;0;13.58;13.58;5.51;0.58;1025.82;1.49;1.8;70;0;0;16.09;313.71;"rain";0;0;0;1;0
2019-03-23 19:15:00;1553364900;"Clear";"clear-night";0;0;13.2275;13.2275;5.47;0.5925;1025.88;1.445;1.73;71.75;0;0;16.09;313.4825;"rain";0;0;0;1;0
2019-03-23 19:30:00;1553365800;"Clear";"clear-night";0;0;12.875;12.875;5.43;0.605;1025.94;1.4;1.66;73.5;0;0;16.09;313.255;"rain";0;0;0;1;0
2019-03-23 19:45:00;1553366700;"Clear";"clear-night";0;0;12.5225;12.5225;5.39;0.6175;1026;1.355;1.59;75.25;0;0;16.09;313.0275;"rain";0;0;0;1;0
2019-03-23 20:00:00;1553367600;"Clear";"clear-night";0;0;12.17;12.17;5.35;0.63;1026.06;1.31;1.52;77;0;0;16.09;312.8;"rain";0;0;0;1;0
2019-03-23 20:15:00;1553368500;"Clear";"clear-night";0;0;11.9225;11.9225;5.3075;0.64;1026.1425;1.26;1.445;79.75;0;0;16.09;312.5475;"rain";0;0;0;1;0
2019-03-23 20:30:00;1553369400;"Clear";"clear-night";0;0;11.675;11.675;5.265;0.65;1026.225;1.21;1.37;82.5;0;0;16.09;312.295;"rain";0;0;0;1;0
2019-03-23 20:45:00;1553370300;"Clear";"clear-night";0;0;11.4275;11.4275;5.2225;0.66;1026.3075;1.16;1.295;85.25;0;0;16.09;312.0425;"rain";0;0;0;1;0
2019-03-23 21:00:00;1553371200;"Clear";"clear-night";0;0;11.18;11.18;5.18;0.67;1026.39;1.11;1.22;88;0;0;16.09;311.79;"rain";0;0;0;1;0
2019-03-23 21:15:00;1553372100;"Clear";"clear-night";0;0;10.9775;10.9775;5.1275;0.675;1026.44;1.065;1.1625;90.75;0;0;16.09;311.51;"rain";0;0;0;1;0
2019-03-23 21:30:00;1553373000;"Clear";"clear-night";0;0;10.775;10.775;5.075;0.68;1026.49;1.02;1.105;93.5;0;0;16.09;311.23;"rain";0;0;0;1;0
2019-03-23 21:45:00;1553373900;"Clear";"clear-night";0;0;10.5725;10.5725;5.0225;0.685;1026.54;0.975;1.0475;96.25;0;0;16.09;310.95;"rain";0;0;0;1;0
2019-03-23 22:00:00;1553374800;"Clear";"clear-night";0;0;10.37;10.37;4.97;0.69;1026.59;0.93;0.99;99;0;0;16.09;310.67;"rain";0;0;0;1;0
2019-03-23 22:15:00;1553375700;"Clear";"clear-night";0;0;10.215;10.215;4.905;0.695;1026.5775;0.8875;0.9625;106.25;0;0;16.09;310.3375;"rain";0;0;0;1;0
2019-03-23 22:30:00;1553376600;"Clear";"clear-night";0;0;10.06;10.06;4.84;0.7;1026.565;0.845;0.935;113.5;0;0;16.09;310.005;"rain";0;0;0;1;0
2019-03-23 22:45:00;1553377500;"Clear";"clear-night";0;0;9.905;9.905;4.775;0.705;1026.5525;0.8025;0.9075;120.75;0;0;16.09;309.6725;"rain";0;0;0;1;0
2019-03-23 23:00:00;1553378400;"Clear";"clear-night";0;0;9.75;9.75;4.71;0.71;1026.54;0.76;0.88;128;0;0;16.09;309.34;"rain";0;0;0;1;0
2019-03-23 23:15:00;1553379300;"Clear";"clear-night";0;0;9.63;9.63;4.6375;0.7125;1026.5;0.7225;0.8675;156;0;0;16.09;308.9675;"rain";0;0;0;1;0
2019-03-23 23:30:00;1553380200;"Clear";"clear-night";0;0;9.51;9.51;4.565;0.715;1026.46;0.685;0.855;184;0;0;16.09;308.595;"rain";0;0;0;1;0
2019-03-23 23:45:00;1553381100;"Clear";"clear-night";0;0;9.39;9.39;4.4925;0.7175;1026.42;0.6475;0.8425;212;0;0;16.09;308.2225;"rain";0;0;0;1;0
