"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-27 00:00:00;1556316000;"Overcast";"cloudy";0.2667;0.21;15.84;15.84;11.38;0.75;1012.35;2.49;4.3;268;0.96;0;8.47;333.06;0;0;0;1;4;0
2019-04-27 00:15:00;1556316900;"Overcast";"cloudy";0.22225;0.1975;15.77;15.77;11.3275;0.75;1012.36;2.6625;5.14;266;0.9625;0;8.88;333.335;0;0;0;1;4;0
2019-04-27 00:30:00;1556317800;"Overcast";"cloudy";0.1778;0.185;15.7;15.7;11.275;0.75;1012.37;2.835;5.98;264;0.965;0;9.29;333.61;0;0;0;1;4;0
2019-04-27 00:45:00;1556318700;"Overcast";"cloudy";0.13335;0.1725;15.63;15.63;11.2225;0.75;1012.38;3.0075;6.82;262;0.9675;0;9.7;333.885;0;0;0;1;4;0
2019-04-27 01:00:00;1556319600;"Overcast";"cloudy";0.0889;0.16;15.56;15.56;11.17;0.75;1012.39;3.18;7.66;260;0.97;0;10.11;334.16;0;0;0;1;4;0
2019-04-27 01:15:00;1556320500;"Overcast";"cloudy";0.291475;0.2125;15.4875;15.4875;11.1625;0.7525;1012.46;3.3775;8.13;259;0.9725;0;10.44;334.4625;0;0;0;1;4;0
2019-04-27 01:30:00;1556321400;"Overcast";"cloudy";0.49405;0.265;15.415;15.415;11.155;0.755;1012.53;3.575;8.6;258;0.975;0;10.77;334.765;0;0;0;1;4;0
2019-04-27 01:45:00;1556322300;"Overcast";"cloudy";0.696625;0.3175;15.3425;15.3425;11.1475;0.7575;1012.6;3.7725;9.07;257;0.9775;0;11.1;335.0675;0;0;0;1;4;0
2019-04-27 02:00:00;1556323200;"Light Rain";"rain";0.8992;0.37;15.27;15.27;11.14;0.76;1012.67;3.97;9.54;256;0.98;0;11.43;335.37;0;0;0;1;4;0
2019-04-27 02:15:00;1556324100;"Light Rain";"rain";0.78045;0.3675;15.16;15.16;11.2225;0.77;1012.6625;3.74;9.13;252.75;0.9825;0;11.55;335.6975;0;0;0;1;4;0
2019-04-27 02:30:00;1556325000;"Light Rain";"rain";0.6617;0.365;15.05;15.05;11.305;0.78;1012.655;3.51;8.72;249.5;0.985;0;11.67;336.025;0;0;0;1;4;0
2019-04-27 02:45:00;1556325900;"Light Rain";"rain";0.54295;0.3625;14.94;14.94;11.3875;0.79;1012.6475;3.28;8.31;246.25;0.9875;0;11.79;336.3525;0;0;0;1;4;0
