"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-06 00:00:00;1557093600;"Rain";"rain";1.4326;0.84;6.77;3.2;5.42;0.91;1007.32;5.84;9.75;353;0.94;0;12.54;395.63;0;0;0;1;5;0
2019-05-06 00:15:00;1557094500;"Rain";"rain";1.513225;0.8425;6.7425;3.1825;5.4325;0.9125;1007.3275;5.7925;9.62;352.25;0.945;0;11.11;395.8725;0;0;0;1;5;0
2019-05-06 00:30:00;1557095400;"Rain";"rain";1.59385;0.845;6.715;3.165;5.445;0.915;1007.335;5.745;9.49;351.5;0.95;0;9.68;396.115;0;0;0;1;5;0
2019-05-06 00:45:00;1557096300;"Rain";"rain";1.674475;0.8475;6.6875;3.1475;5.4575;0.9175;1007.3425;5.6975;9.36;350.75;0.955;0;8.25;396.3575;0;0;0;1;5;0
2019-05-06 01:00:00;1557097200;"Rain";"rain";1.7551;0.85;6.66;3.13;5.47;0.92;1007.35;5.65;9.23;350;0.96;0;6.82;396.6;0;0;0;1;5;0
2019-05-06 01:15:00;1557098100;"Rain";"rain";1.765275;0.8475;6.6275;3.095;5.455;0.9225;1007.3675;5.6375;9.1925;349.5;0.9625;0;5.755;396.9525;0;0;0;1;5;0
2019-05-06 01:30:00;1557099000;"Rain";"rain";1.77545;0.845;6.595;3.06;5.44;0.925;1007.385;5.625;9.155;349;0.965;0;4.69;397.305;0;0;0;1;5;0
2019-05-06 01:45:00;1557099900;"Rain";"rain";1.785625;0.8425;6.5625;3.025;5.425;0.9275;1007.4025;5.6125;9.1175;348.5;0.9675;0;3.625;397.6575;0;0;0;1;5;0
2019-05-06 02:00:00;1557100800;"Rain";"rain";1.7958;0.84;6.53;2.99;5.41;0.93;1007.42;5.6;9.08;348;0.97;0;2.56;398.01;0;0;0;1;5;0
2019-05-06 02:15:00;1557101700;"Rain";"rain";1.6796;0.835;6.465;2.895;5.35;0.93;1007.445;5.635;9.19;348;0.9725;0;2.1575;398.49;0;0;0;1;5;0
2019-05-06 02:30:00;1557102600;"Rain";"rain";1.5634;0.83;6.4;2.8;5.29;0.93;1007.47;5.67;9.3;348;0.975;0;1.755;398.97;0;0;0;1;5;0
2019-05-06 02:45:00;1557103500;"Rain";"rain";1.4472;0.825;6.335;2.705;5.23;0.93;1007.495;5.705;9.41;348;0.9775;0;1.3525;399.45;0;0;0;1;5;0
2019-05-06 03:00:00;1557104400;"Light Rain";"rain";1.331;0.82;6.27;2.61;5.17;0.93;1007.52;5.74;9.52;348;0.98;0;0.95;399.93;0;0;0;1;5;0
2019-05-06 03:15:00;1557105300;"Light Rain";"rain";1.217325;0.8075;6.2;2.4925;5.085;0.9275;1007.5525;5.8125;9.72;347.75;0.9825;0;0.91;400.5025;0;0;0;1;5;0
2019-05-06 03:30:00;1557106200;"Light Rain";"rain";1.10365;0.795;6.13;2.375;5;0.925;1007.585;5.885;9.92;347.5;0.985;0;0.87;401.075;0;0;0;1;5;0
2019-05-06 03:45:00;1557107100;"Light Rain";"rain";0.989975;0.7825;6.06;2.2575;4.915;0.9225;1007.6175;5.9575;10.12;347.25;0.9875;0;0.83;401.6475;0;0;0;1;5;0
2019-05-06 04:00:00;1557108000;"Light Rain";"rain";0.8763;0.77;5.99;2.14;4.83;0.92;1007.65;6.03;10.32;347;0.99;0;0.79;402.22;0;0;0;1;5;0
2019-05-06 04:15:00;1557108900;"Light Rain";"rain";0.83565;0.765;5.935;2.045;4.7625;0.92;1007.71;6.0975;10.52;347.25;0.9925;0;0.95;402.9925;0;0;0;1;5;0
2019-05-06 04:30:00;1557109800;"Light Rain";"rain";0.795;0.76;5.88;1.95;4.695;0.92;1007.77;6.165;10.72;347.5;0.995;0;1.11;403.765;0;0;0;1;5;0
