"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-23 00:00:00;1555970400;"Partly Cloudy";"partly-cloudy-night";0;0;14.57;14.57;3.63;0.48;1011.64;4.97;13.42;115;0.55;0;16.09;316.96;"rain";0;0;0;1;4;0
2019-04-23 00:15:00;1555971300;"Mostly Cloudy";"partly-cloudy-night";0;0;14.3625;14.3625;3.7575;0.49;1011.6375;4.9375;13.1;115;0.5725;0;16.09;317.085;"rain";0;0;0;1;4;0
2019-04-23 00:30:00;1555972200;"Mostly Cloudy";"partly-cloudy-night";0;0;14.155;14.155;3.885;0.5;1011.635;4.905;12.78;115;0.595;0;16.09;317.21;"rain";0;0;0;1;4;0
2019-04-23 00:45:00;1555973100;"Mostly Cloudy";"partly-cloudy-night";0;0;13.9475;13.9475;4.0125;0.51;1011.6325;4.8725;12.46;115;0.6175;0;16.09;317.335;"rain";0;0;0;1;4;0
2019-04-23 01:00:00;1555974000;"Mostly Cloudy";"partly-cloudy-night";0;0;13.74;13.74;4.14;0.52;1011.63;4.84;12.14;115;0.64;0;16.09;317.46;"rain";0;0;0;1;4;0
2019-04-23 01:15:00;1555974900;"Mostly Cloudy";"partly-cloudy-night";0;0;13.575;13.575;4.27;0.5325;1011.62;4.82;11.8925;115.75;0.6625;0;16.09;317.575;"rain";0;0;0;1;4;0
2019-04-23 01:30:00;1555975800;"Mostly Cloudy";"partly-cloudy-night";0;0;13.41;13.41;4.4;0.545;1011.61;4.8;11.645;116.5;0.685;0;16.09;317.69;"rain";0;0;0;1;4;0
2019-04-23 01:45:00;1555976700;"Mostly Cloudy";"partly-cloudy-night";0;0;13.245;13.245;4.53;0.5575;1011.6;4.78;11.3975;117.25;0.7075;0;16.09;317.805;"rain";0;0;0;1;4;0
2019-04-23 02:00:00;1555977600;"Mostly Cloudy";"partly-cloudy-night";0;0;13.08;13.08;4.66;0.57;1011.59;4.76;11.15;118;0.73;0;16.09;317.92;"rain";0;0;0;1;4;0
2019-04-23 02:15:00;1555978500;"Mostly Cloudy";"partly-cloudy-night";0;0;12.975;12.975;4.7275;0.575;1011.57;4.7825;11.1325;119.25;0.755;0;16.09;317.9675;"rain";0;0;0;1;4;0
2019-04-23 02:30:00;1555979400;"Mostly Cloudy";"partly-cloudy-night";0;0;12.87;12.87;4.795;0.58;1011.55;4.805;11.115;120.5;0.78;0;16.09;318.015;"rain";0;0;0;1;4;0
2019-04-23 02:45:00;1555980300;"Mostly Cloudy";"partly-cloudy-night";0;0;12.765;12.765;4.8625;0.585;1011.53;4.8275;11.0975;121.75;0.805;0;16.09;318.0625;"rain";0;0;0;1;4;0
2019-04-23 03:00:00;1555981200;"Mostly Cloudy";"partly-cloudy-night";0;0;12.66;12.66;4.93;0.59;1011.51;4.85;11.08;123;0.83;0;16.09;318.11;"rain";0;0;0;1;4;0
2019-04-23 03:15:00;1555982100;"Mostly Cloudy";"partly-cloudy-night";0;0;12.5875;12.5875;4.995;0.5975;1011.4875;4.8875;11.1375;125;0.855;0;16.09;318.155;"rain";0;0;0;1;4;0
2019-04-23 03:30:00;1555983000;"Mostly Cloudy";"partly-cloudy-night";0;0;12.515;12.515;5.06;0.605;1011.465;4.925;11.195;127;0.88;0;16.09;318.2;"rain";0;0;0;1;4;0
2019-04-23 03:45:00;1555983900;"Mostly Cloudy";"partly-cloudy-night";0;0;12.4425;12.4425;5.125;0.6125;1011.4425;4.9625;11.2525;129;0.905;0;16.09;318.245;"rain";0;0;0;1;4;0
