"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-06 00:00:00;1554501600;"Mostly Cloudy";"partly-cloudy-night";0.0838;0.19;8.66;7.29;7.28;0.91;1006.73;2.42;5.51;144;0.91;0;16.09;386.06;"rain";0;0;0;1;4;0
2019-04-06 00:15:00;1554502500;"Mostly Cloudy";"partly-cloudy-night";0.074275;0.1775;8.455;7.0375;7.095;0.91;1006.7925;2.4375;5.3225;144.75;0.8775;0;16.09;386.43;"rain";0;0;0;1;4;0
2019-04-06 00:30:00;1554503400;"Mostly Cloudy";"partly-cloudy-night";0.06475;0.165;8.25;6.785;6.91;0.91;1006.855;2.455;5.135;145.5;0.845;0;16.09;386.8;"rain";0;0;0;1;4;0
2019-04-06 00:45:00;1554504300;"Mostly Cloudy";"partly-cloudy-night";0.055225;0.1525;8.045;6.5325;6.725;0.91;1006.9175;2.4725;4.9475;146.25;0.8125;0;16.09;387.17;"rain";0;0;0;1;4;0
2019-04-06 01:00:00;1554505200;"Mostly Cloudy";"partly-cloudy-night";0.0457;0.14;7.84;6.28;6.54;0.91;1006.98;2.49;4.76;147;0.78;0;16.09;387.54;"rain";0;0;0;1;4;0
2019-04-06 01:15:00;1554506100;"Mostly Cloudy";"partly-cloudy-night";0.040625;0.1225;7.66;6.0725;6.3775;0.9125;1007.025;2.4825;4.59;147.25;0.755;0;16.09;387.34;"rain";0;0;0;1;4;0
2019-04-06 01:30:00;1554507000;"Mostly Cloudy";"partly-cloudy-night";0.03555;0.105;7.48;5.865;6.215;0.915;1007.07;2.475;4.42;147.5;0.73;0;16.09;387.14;"rain";0;0;0;1;4;0
2019-04-06 01:45:00;1554507900;"Mostly Cloudy";"partly-cloudy-night";0.030475;0.0875;7.3;5.6575;6.0525;0.9175;1007.115;2.4675;4.25;147.75;0.705;0;16.09;386.94;"rain";0;0;0;1;4;0
2019-04-06 02:00:00;1554508800;"Mostly Cloudy";"partly-cloudy-night";0.0254;0.07;7.12;5.45;5.89;0.92;1007.16;2.46;4.08;148;0.68;0;16.09;386.74;"rain";0;0;0;1;4;0
2019-04-06 02:15:00;1554509700;"Mostly Cloudy";"partly-cloudy-night";0.0216;0.06;6.9975;5.36;5.745;0.9175;1007.175;2.3925;3.9075;147.25;0.6675;0;16.09;385.595;"rain";0;0;0;1;4;0
2019-04-06 02:30:00;1554510600;"Mostly Cloudy";"partly-cloudy-night";0.0178;0.05;6.875;5.27;5.6;0.915;1007.19;2.325;3.735;146.5;0.655;0;16.09;384.45;"rain";0;0;0;1;4;0
2019-04-06 02:45:00;1554511500;"Mostly Cloudy";"partly-cloudy-night";0.014;0.04;6.7525;5.18;5.455;0.9125;1007.205;2.2575;3.5625;145.75;0.6425;0;16.09;383.305;"rain";0;0;0;1;4;0
2019-04-06 03:00:00;1554512400;"Mostly Cloudy";"partly-cloudy-night";0.0102;0.03;6.63;5.09;5.31;0.91;1007.22;2.19;3.39;145;0.63;0;16.09;382.16;"rain";0;0;0;1;4;0
2019-04-06 03:15:00;1554513300;"Mostly Cloudy";"partly-cloudy-night";0.00765;0.0225;6.545;5.075;5.1875;0.9075;1007.22;2.1025;3.2325;143.75;0.625;0;16.09;380.4325;"rain";0;0;0;1;4;0
2019-04-06 03:30:00;1554514200;"Mostly Cloudy";"partly-cloudy-night";0.0051;0.015;6.46;5.06;5.065;0.905;1007.22;2.015;3.075;142.5;0.62;0;16.09;378.705;"rain";0;0;0;1;4;0
2019-04-06 03:45:00;1554515100;"Mostly Cloudy";"partly-cloudy-night";0.00255;0.0075;6.375;5.045;4.9425;0.9025;1007.22;1.9275;2.9175;141.25;0.615;0;16.09;376.9775;"rain";0;0;0;1;4;0
2019-04-06 04:00:00;1554516000;"Mostly Cloudy";"partly-cloudy-night";0;0;6.29;5.03;4.82;0.9;1007.22;1.84;2.76;140;0.61;0;16.09;375.25;"rain";0;0;0;1;4;0
2019-04-06 04:15:00;1554516900;"Mostly Cloudy";"partly-cloudy-night";0;0;6.265;5.065;4.755;0.8975;1007.235;1.7825;2.66;138.75;0.6125;0;16.09;373.8325;"rain";0;0;0;1;4;0
2019-04-06 04:30:00;1554517800;"Mostly Cloudy";"partly-cloudy-night";0;0;6.24;5.1;4.69;0.895;1007.25;1.725;2.56;137.5;0.615;0;16.09;372.415;"rain";0;0;0;1;4;0
2019-04-06 04:45:00;1554518700;"Mostly Cloudy";"partly-cloudy-night";0;0;6.215;5.135;4.625;0.8925;1007.265;1.6675;2.46;136.25;0.6175;0;16.09;370.9975;"rain";0;0;0;1;4;0
2019-04-06 05:00:00;1554519600;"Mostly Cloudy";"partly-cloudy-night";0;0;6.19;5.17;4.56;0.89;1007.28;1.61;2.36;135;0.62;0;16.09;369.58;"rain";0;0;0;1;4;0
2019-04-06 05:15:00;1554520500;"Mostly Cloudy";"partly-cloudy-night";0;0;6.235;5.215;4.5825;0.89;1007.325;1.615;2.3525;134;0.6375;0;16.09;369.02;"rain";0;0;0;1;4;0
2019-04-06 05:30:00;1554521400;"Mostly Cloudy";"partly-cloudy-night";0;0;6.28;5.26;4.605;0.89;1007.37;1.62;2.345;133;0.655;0;16.09;368.46;"rain";11;0;0;1;4;0
2019-04-06 05:45:00;1554522300;"Mostly Cloudy";"partly-cloudy-night";0;0;6.325;5.305;4.6275;0.89;1007.415;1.625;2.3375;132;0.6725;0;16.09;367.9;"rain";40;0;0;1;4;0
2019-04-06 06:00:00;1554523200;"Mostly Cloudy";"partly-cloudy-night";0;0;6.37;5.35;4.65;0.89;1007.46;1.63;2.33;131;0.69;0;16.09;367.34;"rain";69;0;0;1;4;0
2019-04-06 06:15:00;1554524100;"Mostly Cloudy";"partly-cloudy-day";0.00635;0.0225;6.4525;5.4025;4.7275;0.89;1007.5225;1.6675;2.38;130;0.715;0;16.09;367.07;"rain";98;0;0;1;4;0
2019-04-06 06:30:00;1554525000;"Mostly Cloudy";"partly-cloudy-day";0.0127;0.045;6.535;5.455;4.805;0.89;1007.585;1.705;2.43;129;0.74;0;16.09;366.8;"rain";126;0.2463;1.378;1;4;36
2019-04-06 06:45:00;1554525900;"Mostly Cloudy";"partly-cloudy-day";0.01905;0.0675;6.6175;5.5075;4.8825;0.89;1007.6475;1.7425;2.48;128;0.765;0;16.09;366.53;"rain";154;3.1197;14.1664;1;4;37
2019-04-06 07:00:00;1554526800;"Mostly Cloudy";"partly-cloudy-day";0.0254;0.09;6.7;5.56;4.96;0.89;1007.71;1.78;2.53;127;0.79;0;16.09;366.26;"rain";182;7.8065;29.5226;1;4;41
2019-04-06 07:15:00;1554527700;"Mostly Cloudy";"partly-cloudy-day";0.02985;0.0925;6.895;5.7525;5.0525;0.8825;1007.7625;1.815;2.5725;126.75;0.7925;0;16.09;365.5275;"rain";209;13.7481;44.8727;1;4;42
