"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"precipType";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-24 05:15:00;1556075700;"Clear";"clear-day";0;0;"rain";12.1025;12.1025;8.6275;0.79;1012.965;4.1725;8.05;148.75;0.1975;0;16.09;369.665;35;0;0;1;4;0
2019-04-24 05:30:00;1556076600;"Clear";"clear-day";0;0;"rain";12.215;12.215;8.705;0.79;1013.08;4.085;7.71;149.5;0.185;0;16.09;369.66;64;0;0;1;4;0
2019-04-24 05:45:00;1556077500;"Clear";"clear-day";0;0;"rain";12.3275;12.3275;8.7825;0.79;1013.195;3.9975;7.37;150.25;0.1725;0;16.09;369.655;92;0;0;1;4;0
2019-04-24 06:00:00;1556078400;"Clear";"clear-day";0;0;"rain";12.44;12.44;8.86;0.79;1013.31;3.91;7.03;151;0.16;0;16.09;369.65;121;0.5147;2.2835;1;4;9
2019-04-24 06:15:00;1556079300;"Clear";"clear-day";0;0;"rain";12.7025;12.7025;8.98;0.7825;1013.44;3.8275;6.7075;152.25;0.16;0;16.09;369.4375;149;4.6442;15.5018;1;4;22
2019-04-24 06:30:00;1556080200;"Clear";"clear-day";0;0;"rain";12.965;12.965;9.1;0.775;1013.57;3.745;6.385;153.5;0.16;0;16.09;369.225;177;11.4158;30.2711;1;4;39
2019-04-24 06:45:00;1556081100;"Clear";"clear-day";0;0;"rain";13.2275;13.2275;9.22;0.7675;1013.7;3.6625;6.0625;154.75;0.16;0;16.09;369.0125;205;19.8794;45.1437;1;4;63
2019-04-24 07:00:00;1556082000;"Clear";"clear-day";0;0;"rain";13.49;13.49;9.34;0.76;1013.83;3.58;5.74;156;0.16;0;16.09;368.8;232;29.5096;60.0559;1;4;102
2019-04-24 07:15:00;1556082900;"Clear";"clear-day";0;0;"rain";13.8725;13.8725;9.4825;0.75;1013.9525;3.54;5.55;157.5;0.16;0.25;16.09;368.31;258;39.936;74.9439;1;4;143
2019-04-24 07:30:00;1556083800;"Clear";"clear-day";0;0;"rain";14.255;14.255;9.625;0.74;1014.075;3.5;5.36;159;0.16;0.5;16.09;367.82;284;50.8903;89.7439;1;4;173
2019-04-24 07:45:00;1556084700;"Clear";"clear-day";0;0;"rain";14.6375;14.6375;9.7675;0.73;1014.1975;3.46;5.17;160.5;0.16;0.75;16.09;367.33;309;62.1707;104.3927;1;4;210
2019-04-24 08:00:00;1556085600;"Clear";"clear-day";0;0;"rain";15.02;15.02;9.91;0.72;1014.32;3.42;4.98;162;0.16;1;16.09;366.84;333;73.6178;118.8275;1;4;243
2019-04-24 08:15:00;1556086500;"Clear";"clear-day";0;0;"rain";15.5125;15.5125;10.0975;0.705;1014.4225;3.44;5.005;164.5;0.155;1.25;16.09;365.9525;356;85.5063;132.9866;1;4;284
2019-04-24 08:30:00;1556087400;"Clear";"clear-day";0;0;"rain";16.005;16.005;10.285;0.69;1014.525;3.46;5.03;167;0.15;1.5;16.09;365.065;377;97.747;146.8094;1;4;315
2019-04-24 08:45:00;1556088300;"Clear";"clear-day";0;0;"rain";16.4975;16.4975;10.4725;0.675;1014.6275;3.48;5.055;169.5;0.145;1.75;16.09;364.1775;398;109.8303;160.2368;1;4;347
2019-04-24 09:00:00;1556089200;"Clear";"clear-day";0;0;"rain";16.99;16.99;10.66;0.66;1014.73;3.5;5.08;172;0.14;2;16.09;363.29;417;121.6524;173.2114;1;4;355
2019-04-24 09:15:00;1556090100;"Clear";"clear-day";0;0;"rain";17.5775;17.5775;10.8675;0.645;1014.8225;3.5675;5.24;175.25;0.1325;2.5;16.09;362.105;434;133.1286;185.6775;1;4;387
2019-04-24 09:30:00;1556091000;"Clear";"clear-day";0;0;"rain";18.165;18.165;11.075;0.63;1014.915;3.635;5.4;178.5;0.125;3;16.09;360.92;450;144.1917;197.582;1;4;400
2019-04-24 09:45:00;1556091900;"Clear";"clear-day";0;0;"rain";18.7525;18.7525;11.2825;0.615;1015.0075;3.7025;5.56;181.75;0.1175;3.5;16.09;359.735;465;154.756;208.8738;1;4;428
2019-04-24 10:00:00;1556092800;"Clear";"clear-day";0;0;"rain";19.34;19.34;11.49;0.6;1015.1;3.77;5.72;185;0.11;4;16.09;358.55;478;164.7626;219.5047;1;4;447
2019-04-24 10:15:00;1556093700;"Clear";"clear-day";0;0;"rain";19.745;19.745;11.6375;0.5925;1015.165;3.8425;5.8675;187.5;0.105;4.25;16.09;357.2775;489;174.1613;229.4292;1;4;455
2019-04-24 10:30:00;1556094600;"Clear";"clear-day";0;0;"rain";20.15;20.15;11.785;0.585;1015.23;3.915;6.015;190;0.1;4.5;16.09;356.005;496;182.9068;238.6049;1;4;467
2019-04-24 10:45:00;1556095500;"Clear";"clear-day";0;0;"rain";20.555;20.555;11.9325;0.5775;1015.295;3.9875;6.1625;192.5;0.095;4.75;16.09;354.7325;497;190.9582;246.9926;1;4;469
2019-04-24 11:00:00;1556096400;"Clear";"clear-day";0;0;"rain";20.96;20.96;12.08;0.57;1015.36;4.06;6.31;195;0.09;5;16.09;353.46;497;198.2829;254.5564;1;4;470
2019-04-24 11:15:00;1556097300;"Clear";"clear-day";0.006975;0.0075;"rain";21.21;21.21;12.1225;0.5625;1015.375;4.1325;6.405;196.25;0.085;5.25;16.09;352.045;497;204.5926;261.264;1;4;439
2019-04-24 11:30:00;1556098200;"Clear";"clear-day";0.01395;0.015;"rain";21.46;21.46;12.165;0.555;1015.39;4.205;6.5;197.5;0.08;5.5;16.09;350.63;497;209.8643;267.0868;1;4;404
2019-04-24 11:45:00;1556099100;"Clear";"clear-day";0.020925;0.0225;"rain";21.71;21.71;12.2075;0.5475;1015.405;4.2775;6.595;198.75;0.075;5.75;16.09;349.215;497;214.3311;271.9998;1;4;402
2019-04-24 12:00:00;1556100000;"Clear";"clear-day";0.0279;0.03;"rain";21.96;21.96;12.25;0.54;1015.42;4.35;6.69;200;0.07;6;16.09;347.8;497;217.9713;275.9822;1;4;403
2019-04-24 12:15:00;1556100900;"Clear";"clear-day";0.05965;0.035;"rain";22.1525;22.1525;12.2375;0.5325;1015.3975;4.425;6.78;200.75;0.0675;6.25;16.09;346.2825;497;220.7677;279.017;1;4;404
2019-04-24 12:30:00;1556101800;"Clear";"clear-day";0.0914;0.04;"rain";22.345;22.345;12.225;0.525;1015.375;4.5;6.87;201.5;0.065;6.5;16.09;344.765;497;222.7069;281.0912;1;4;404
2019-04-24 12:45:00;1556102700;"Clear";"clear-day";0.12315;0.045;"rain";22.5375;22.5375;12.2125;0.5175;1015.3525;4.575;6.96;202.25;0.0625;6.75;16.09;343.2475;497;223.7798;282.1962;1;4;405
2019-04-24 13:00:00;1556103600;"Clear";"clear-day";0.1549;0.05;"rain";22.73;22.73;12.2;0.51;1015.33;4.65;7.05;203;0.06;7;16.09;341.73;491;223.9816;282.3272;1;4;406
2019-04-24 13:15:00;1556104500;"Clear";"clear-day";0.1911;0.05;"rain";22.86;22.86;12.19;0.5075;1015.31;4.69;7.1025;203.75;0.055;6.75;16.09;340.4575;481;223.3114;281.4837;1;4;408
2019-04-24 13:30:00;1556105400;"Clear";"clear-day";0.2273;0.05;"rain";22.99;22.99;12.18;0.505;1015.29;4.73;7.155;204.5;0.05;6.5;16.09;339.185;468;221.7727;279.6696;1;4;409
2019-04-24 13:45:00;1556106300;"Clear";"clear-day";0.2635;0.05;"rain";23.12;23.12;12.17;0.5025;1015.27;4.77;7.2075;205.25;0.045;6.25;16.09;337.9125;454;219.3731;276.8926;1;4;404
2019-04-24 14:00:00;1556107200;"Clear";"clear-day";0.2997;0.05;"rain";23.25;23.25;12.16;0.5;1015.25;4.81;7.26;206;0.04;6;16.09;336.64;438;216.1242;273.1648;1;4;394
2019-04-24 14:15:00;1556108100;"Clear";"clear-day";0.3067;0.0475;"rain";23.3075;23.3075;12.1825;0.4975;1015.2325;4.8025;7.2875;206.5;0.0375;5.75;16.09;335.75;421;211.9983;268.5022;1;4;371
2019-04-24 14:30:00;1556109000;"Clear";"clear-day";0.3137;0.045;"rain";23.365;23.365;12.205;0.495;1015.215;4.795;7.315;207;0.035;5.5;16.09;334.86;403;207.0142;262.9249;1;4;337
2019-04-24 14:45:00;1556109900;"Clear";"clear-day";0.3207;0.0425;"rain";23.4225;23.4225;12.2275;0.4925;1015.1975;4.7875;7.3425;207.5;0.0325;5.25;16.09;333.97;383;201.2389;256.4568;1;4;314
2019-04-24 15:00:00;1556110800;"Clear";"clear-day";0.3277;0.04;"rain";23.48;23.48;12.25;0.49;1015.18;4.78;7.37;208;0.03;5;16.09;333.08;361;194.7002;249.1259;1;4;309
2019-04-24 15:15:00;1556111700;"Clear";"clear-day";0.3226;0.04;"rain";23.4;23.4;12.275;0.495;1015.16;4.74;7.365;208.75;0.025;4.5;16.09;332.4125;339;187.4299;240.9636;1;4;313
2019-04-24 15:30:00;1556112600;"Clear";"clear-day";0.3175;0.04;"rain";23.32;23.32;12.3;0.5;1015.14;4.7;7.36;209.5;0.02;4;16.09;331.745;315;179.4636;232.0049;1;4;310
2019-04-24 15:45:00;1556113500;"Clear";"clear-day";0.3124;0.04;"rain";23.24;23.24;12.325;0.505;1015.12;4.66;7.355;210.25;0.015;3.5;16.09;331.0775;291;170.8407;222.2883;1;4;288
2019-04-24 16:00:00;1556114400;"Clear";"clear-day";0.3073;0.04;"rain";23.16;23.16;12.35;0.51;1015.1;4.62;7.35;211;0.01;3;16.09;330.41;265;161.6042;211.8557;1;4;283
2019-04-24 16:15:00;1556115300;"Clear";"clear-day";0.29525;0.04;"rain";23.04;23.04;12.3475;0.5125;1015.0975;4.5425;7.255;210.5;0.0075;2.75;16.09;329.845;239;151.8032;200.7516;1;4;270
2019-04-24 16:30:00;1556116200;"Clear";"clear-day";0.2832;0.04;"rain";22.92;22.92;12.345;0.515;1015.095;4.465;7.16;210;0.005;2.5;16.09;329.28;212;141.4865;189.0237;1;4;236
2019-04-24 16:45:00;1556117100;"Clear";"clear-day";0.27115;0.04;"rain";22.8;22.8;12.3425;0.5175;1015.0925;4.3875;7.065;209.5;0.0025;2.25;16.09;328.715;184;130.7069;176.7226;1;4;217
2019-04-24 17:00:00;1556118000;"Clear";"clear-day";0.2591;0.04;"rain";22.68;22.68;12.34;0.52;1015.09;4.31;6.97;209;0;2;16.09;328.15;156;119.5239;163.9008;1;4;211
2019-04-24 17:15:00;1556118900;"Clear";"clear-day";0.228625;0.0375;"rain";22.4825;22.4825;12.2925;0.525;1015.0975;4.1675;6.695;207;0;1.75;16.09;327.605;128;108.0306;150.6134;1;4;205
2019-04-24 17:30:00;1556119800;"Clear";"clear-day";0.19815;0.035;"rain";22.285;22.285;12.245;0.53;1015.105;4.025;6.42;205;0;1.5;16.09;327.06;100;96.3012;136.9173;1;4;192
2019-04-24 17:45:00;1556120700;"Clear";"clear-day";0.167675;0.0325;"rain";22.0875;22.0875;12.1975;0.535;1015.1125;3.8825;6.145;203;0;1.25;16.09;326.515;71;84.392;122.8715;1;4;139
2019-04-24 18:00:00;1556121600;"Clear";"clear-day";0.1372;0.03;"rain";21.89;21.89;12.15;0.54;1015.12;3.74;5.87;201;0;1;16.09;325.97;43;72.399;108.536;1;4;122
2019-04-24 18:15:00;1556122500;"Clear";"clear-day";0.109875;0.0275;"rain";21.61;21.61;12.0725;0.5475;1015.15;3.56;5.5;198.75;0;0.75;16.09;325.5425;14;60.4335;93.9723;1;4;99
2019-04-24 18:30:00;1556123400;"Clear";"clear-day";0.08255;0.025;"rain";21.33;21.33;11.995;0.555;1015.18;3.38;5.13;196.5;0;0.5;16.09;325.115;0;48.6274;79.243;1;4;78
2019-04-24 18:45:00;1556124300;"Clear";"clear-day";0.055225;0.0225;"rain";21.05;21.05;11.9175;0.5625;1015.21;3.2;4.76;194.25;0;0.25;16.09;324.6875;0;37.1446;64.4111;1;4;64
2019-04-24 19:00:00;1556125200;"Clear";"clear-day";0.0279;0.02;"rain";20.77;20.77;11.84;0.57;1015.24;3.02;4.39;192;0;0;16.09;324.26;0;26.2077;49.5402;1;4;31
2019-04-24 19:15:00;1556126100;"Clear";"clear-night";0.020925;0.015;"rain";20.4425;20.4425;11.755;0.5775;1015.305;2.895;4.12;190.25;0;0;16.09;323.9175;0;16.1574;34.6942;1;4;15
2019-04-24 19:30:00;1556127000;"Clear";"clear-night";0.01395;0.01;"rain";20.115;20.115;11.67;0.585;1015.37;2.77;3.85;188.5;0;0;16.09;323.575;0;7.5722;19.9366;1;4;4
2019-04-24 19:45:00;1556127900;"Clear";"clear-night";0.006975;0.005;"rain";19.7875;19.7875;11.585;0.5925;1015.435;2.645;3.58;186.75;0;0;16.09;323.2325;0;1.5182;5.4568;1;4;1
2019-04-24 20:00:00;1556128800;"Clear";"clear-night";0;0;"rain";19.46;19.46;11.5;0.6;1015.5;2.52;3.31;185;0;0;16.09;322.89;0;0;0;1;4;0
2019-04-24 20:15:00;1556129700;"Clear";"clear-night";0;0;"rain";19.165;19.165;11.41;0.6075;1015.6325;2.5;3.24;185.75;0.0025;0;16.09;322.6875;0;0;0;1;4;0
2019-04-24 20:30:00;1556130600;"Clear";"clear-night";0;0;"rain";18.87;18.87;11.32;0.615;1015.765;2.48;3.17;186.5;0.005;0;16.09;322.485;0;0;0;1;4;0
2019-04-24 20:45:00;1556131500;"Clear";"clear-night";0;0;"rain";18.575;18.575;11.23;0.6225;1015.8975;2.46;3.1;187.25;0.0075;0;16.09;322.2825;0;0;0;1;4;0
2019-04-24 21:00:00;1556132400;"Clear";"clear-night";0;0;"rain";18.28;18.28;11.14;0.63;1016.03;2.44;3.03;188;0.01;0;16.09;322.08;0;0;0;1;4;0
2019-04-24 21:15:00;1556133300;"Clear";"clear-night";0;0;"rain";17.9975;17.9975;11.04;0.6375;1016.2075;2.4725;3.045;189.25;0.01;0;16.09;322.01;0;0;0;1;4;0
2019-04-24 21:30:00;1556134200;"Clear";"clear-night";0;0;"rain";17.715;17.715;10.94;0.645;1016.385;2.505;3.06;190.5;0.01;0;16.09;321.94;0;0;0;1;4;0
2019-04-24 21:45:00;1556135100;"Clear";"clear-night";0;0;"rain";17.4325;17.4325;10.84;0.6525;1016.5625;2.5375;3.075;191.75;0.01;0;16.09;321.87;0;0;0;1;4;0
2019-04-24 22:00:00;1556136000;"Clear";"clear-night";0;0;"rain";17.15;17.15;10.74;0.66;1016.74;2.57;3.09;193;0.01;0;16.09;321.8;0;0;0;1;4;0
2019-04-24 22:15:00;1556136900;"Clear";"clear-night";0;0;"rain";16.9125;16.9125;10.6425;0.665;1016.8725;2.5925;3.115;193.75;0.015;0;16.09;321.7625;0;0;0;1;4;0
2019-04-24 22:30:00;1556137800;"Clear";"clear-night";0;0;"rain";16.675;16.675;10.545;0.67;1017.005;2.615;3.14;194.5;0.02;0;16.09;321.725;0;0;0;1;4;0
2019-04-24 22:45:00;1556138700;"Clear";"clear-night";0;0;"rain";16.4375;16.4375;10.4475;0.675;1017.1375;2.6375;3.165;195.25;0.025;0;16.09;321.6875;0;0;0;1;4;0
2019-04-24 23:00:00;1556139600;"Clear";"clear-night";0;0;"rain";16.2;16.2;10.35;0.68;1017.27;2.66;3.19;196;0.03;0;16.09;321.65;0;0;0;1;4;0
2019-04-24 23:15:00;1556140500;"Clear";"clear-night";0;0;"rain";15.99;15.99;10.245;0.685;1017.305;2.645;3.2075;195.75;0.04;0;16.09;321.6325;0;0;0;1;4;0
2019-04-24 23:30:00;1556141400;"Clear";"clear-night";0;0;"rain";15.78;15.78;10.14;0.69;1017.34;2.63;3.225;195.5;0.05;0;16.09;321.615;0;0;0;1;4;0
2019-04-24 23:45:00;1556142300;"Clear";"clear-night";0;0;"rain";15.57;15.57;10.035;0.695;1017.375;2.615;3.2425;195.25;0.06;0;16.09;321.5975;0;0;0;1;4;0
