"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-16 00:00:00;1555365600;"Clear";"clear-night";0;0;5.61;4.77;-0.05;0.67;1022.23;1.4;2.19;48;0;0;16.09;413.45;"rain";0;0;0;1;4;0
2019-04-16 00:15:00;1555366500;"Clear";"clear-night";0;0;5.455;4.605;-0.12;0.6725;1022.23;1.3925;2.1725;44;0;0;16.09;413.4675;"rain";0;0;0;1;4;0
2019-04-16 00:30:00;1555367400;"Clear";"clear-night";0;0;5.3;4.44;-0.19;0.675;1022.23;1.385;2.155;40;0;0;16.09;413.485;"rain";0;0;0;1;4;0
2019-04-16 00:45:00;1555368300;"Clear";"clear-night";0;0;5.145;4.275;-0.26;0.6775;1022.23;1.3775;2.1375;36;0;0;16.09;413.5025;"rain";0;0;0;1;4;0
2019-04-16 01:00:00;1555369200;"Clear";"clear-night";0;0;4.99;4.11;-0.33;0.68;1022.23;1.37;2.12;32;0;0;16.09;413.52;"rain";0;0;0;1;4;0
2019-04-16 01:15:00;1555370100;"Clear";"clear-night";0;0;4.845;3.9325;-0.4;0.685;1022.2275;1.38;2.125;29.5;0;0;16.09;413.715;"rain";0;0;0;1;4;0
2019-04-16 01:30:00;1555371000;"Clear";"clear-night";0;0;4.7;3.755;-0.47;0.69;1022.225;1.39;2.13;27;0;0;16.09;413.91;"rain";0;0;0;1;4;0
2019-04-16 01:45:00;1555371900;"Clear";"clear-night";0;0;4.555;3.5775;-0.54;0.695;1022.2225;1.4;2.135;24.5;0;0;16.09;414.105;"rain";0;0;0;1;4;0
2019-04-16 02:00:00;1555372800;"Clear";"clear-night";0;0;4.41;3.4;-0.61;0.7;1022.22;1.41;2.14;22;0;0;16.09;414.3;"rain";0;0;0;1;4;0
2019-04-16 02:15:00;1555373700;"Clear";"clear-night";0;0;4.19;3.1;-0.7125;0.705;1022.2;1.445;2.17;22.5;0;0;16.09;414.9975;"rain";0;0;0;1;4;0
2019-04-16 02:30:00;1555374600;"Clear";"clear-night";0;0;3.97;2.8;-0.815;0.71;1022.18;1.48;2.2;23;0;0;16.09;415.695;"rain";0;0;0;1;4;0
2019-04-16 02:45:00;1555375500;"Clear";"clear-night";0;0;3.75;2.5;-0.9175;0.715;1022.16;1.515;2.23;23.5;0;0;16.09;416.3925;"rain";0;0;0;1;4;0
2019-04-16 03:00:00;1555376400;"Clear";"clear-night";0;0;3.53;2.2;-1.02;0.72;1022.14;1.55;2.26;24;0;0;16.09;417.09;"rain";0;0;0;1;4;0
2019-04-16 03:15:00;1555377300;"Clear";"clear-night";0;0;3.335;1.905;-1.1175;0.725;1022.1125;1.605;2.31;26.25;0;0;16.09;417.955;"rain";0;0;0;1;4;0
2019-04-16 03:30:00;1555378200;"Clear";"clear-night";0;0;3.14;1.61;-1.215;0.73;1022.085;1.66;2.36;28.5;0;0;16.09;418.82;"rain";0;0;0;1;4;0
2019-04-16 03:45:00;1555379100;"Clear";"clear-night";0;0;2.945;1.315;-1.3125;0.735;1022.0575;1.715;2.41;30.75;0;0;16.09;419.685;"rain";0;0;0;1;4;0
2019-04-16 04:00:00;1555380000;"Clear";"clear-night";0;0;2.75;1.02;-1.41;0.74;1022.03;1.77;2.46;33;0;0;16.09;420.55;"rain";0;0;0;1;4;0
2019-04-16 04:15:00;1555380900;"Clear";"clear-night";0;0;2.6975;0.9;-1.47;0.74;1022.02;1.8175;2.515;35.25;0;0;16.09;421.095;"rain";0;0;0;1;4;0
2019-04-16 04:30:00;1555381800;"Clear";"clear-night";0;0;2.645;0.78;-1.53;0.74;1022.01;1.865;2.57;37.5;0;0;16.09;421.64;"rain";0;0;0;1;4;0
2019-04-16 04:45:00;1555382700;"Clear";"clear-night";0;0;2.5925;0.66;-1.59;0.74;1022;1.9125;2.625;39.75;0;0;16.09;422.185;"rain";0;0;0;1;4;0
2019-04-16 05:00:00;1555383600;"Clear";"clear-night";0;0;2.54;0.54;-1.65;0.74;1021.99;1.96;2.68;42;0;0;16.09;422.73;"rain";0;0;0;1;4;0
2019-04-16 05:15:00;1555384500;"Clear";"clear-night";0;0;2.69;0.675;-1.6375;0.7325;1022.0125;1.9975;2.7375;44.75;0;0;16.09;422.6225;"rain";13;0;0;1;4;0
2019-04-16 05:30:00;1555385400;"Clear";"clear-night";0;0;2.84;0.81;-1.625;0.725;1022.035;2.035;2.795;47.5;0;0;16.09;422.515;"rain";41;0;0;1;4;0
2019-04-16 05:45:00;1555386300;"Clear";"clear-night";0;0;2.99;0.945;-1.6125;0.7175;1022.0575;2.0725;2.8525;50.25;0;0;16.09;422.4075;"rain";70;0;0;1;4;0
2019-04-16 06:00:00;1555387200;"Clear";"clear-night";0;0;3.14;1.08;-1.6;0.71;1022.08;2.11;2.91;53;0;0;16.09;422.3;"rain";99;0;0;1;4;0
2019-04-16 06:15:00;1555388100;"Clear";"clear-day";0;0;3.4375;1.4;-1.54;0.6975;1022.115;2.1425;2.9675;56.25;0;0;16.09;421.86;"rain";127;0.7806;3.0913;1;4;13
2019-04-16 06:30:00;1555389000;"Clear";"clear-day";0;0;3.735;1.72;-1.48;0.685;1022.15;2.175;3.025;59.5;0;0;16.09;421.42;"rain";156;5.9168;17.1423;1;4;30
2019-04-16 06:45:00;1555389900;"Clear";"clear-day";0;0;4.0325;2.04;-1.42;0.6725;1022.185;2.2075;3.0825;62.75;0;0;16.09;420.98;"rain";184;13.9998;32.2216;1;4;57
2019-04-16 07:00:00;1555390800;"Clear";"clear-day";0;0;4.33;2.36;-1.36;0.66;1022.22;2.24;3.14;66;0;0;16.09;420.54;"rain";211;23.8221;47.3482;1;4;85
2019-04-16 07:15:00;1555391700;"Clear";"clear-day";0;0;4.755;2.8375;-1.26;0.6475;1022.2475;2.2625;3.165;68.5;0;0.25;16.09;420.0725;"rain";238;34.727;62.4574;1;4;113
2019-04-16 07:30:00;1555392600;"Clear";"clear-day";0;0;5.18;3.315;-1.16;0.635;1022.275;2.285;3.19;71;0;0.5;16.09;419.605;"rain";264;46.3001;77.4847;1;4;145
2019-04-16 07:45:00;1555393500;"Clear";"clear-day";0;0;5.605;3.7925;-1.06;0.6225;1022.3025;2.3075;3.215;73.5;0;0.75;16.09;419.1375;"rain";289;58.2635;92.3657;1;4;178
2019-04-16 08:00:00;1555394400;"Clear";"clear-day";0;0;6.03;4.27;-0.96;0.61;1022.33;2.33;3.24;76;0;1;16.09;418.67;"rain";313;70.4166;107.0367;1;4;224
2019-04-16 08:15:00;1555395300;"Clear";"clear-day";0;0;6.5425;4.86;-0.775;0.5975;1022.3325;2.345;3.21;78;0;1;16.09;418.2625;"rain";336;82.572;121.435;1;4;270
2019-04-16 08:30:00;1555396200;"Clear";"clear-day";0;0;7.055;5.45;-0.59;0.585;1022.335;2.36;3.18;80;0;1;16.09;417.855;"rain";358;94.5978;135.4989;1;4;285
2019-04-16 08:45:00;1555397100;"Clear";"clear-day";0;0;7.5675;6.04;-0.405;0.5725;1022.3375;2.375;3.15;82;0;1;16.09;417.4475;"rain";378;106.4184;149.1682;1;4;329
2019-04-16 09:00:00;1555398000;"Clear";"clear-day";0;0;8.08;6.63;-0.22;0.56;1022.34;2.39;3.12;84;0;1;16.09;417.04;"rain";397;117.9443;162.3846;1;4;348
2019-04-16 09:15:00;1555398900;"Clear";"clear-day";0;0;8.695;7.6075;0.025;0.5475;1022.3375;2.3975;3.065;85.25;0;1.5;16.09;416.6175;"rain";415;129.0979;175.0914;1;4;358
2019-04-16 09:30:00;1555399800;"Clear";"clear-day";0;0;9.31;8.585;0.27;0.535;1022.335;2.405;3.01;86.5;0;2;16.09;416.195;"rain";431;139.8109;187.2343;1;4;382
2019-04-16 09:45:00;1555400700;"Clear";"clear-day";0;0;9.925;9.5625;0.515;0.5225;1022.3325;2.4125;2.955;87.75;0;2.5;16.09;415.7725;"rain";446;150.0223;198.7614;1;4;388
