"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-03 00:00:00;1554242400;"Overcast";"cloudy";0;0;12.46;12.46;1.32;0.47;1013.41;4.35;13.1;129;0.94;0;16.09;331.66;"rain";0;0;0;1;4;0
2019-04-03 00:15:00;1554243300;"Mostly Cloudy";"partly-cloudy-night";0;0;12.3575;12.3575;1.22;0.4675;1013.375;4.3425;12.87;128;0.9275;0;16.09;332.1625;"rain";0;0;0;1;4;0
2019-04-03 00:30:00;1554244200;"Mostly Cloudy";"partly-cloudy-night";0;0;12.255;12.255;1.12;0.465;1013.34;4.335;12.64;127;0.915;0;16.09;332.665;"rain";0;0;0;1;4;0
2019-04-03 00:45:00;1554245100;"Mostly Cloudy";"partly-cloudy-night";0;0;12.1525;12.1525;1.02;0.4625;1013.305;4.3275;12.41;126;0.9025;0;16.09;333.1675;"rain";0;0;0;1;4;0
2019-04-03 01:00:00;1554246000;"Mostly Cloudy";"partly-cloudy-night";0;0;12.05;12.05;0.92;0.46;1013.27;4.32;12.18;125;0.89;0;16.09;333.67;"rain";0;0;0;1;4;0
2019-04-03 01:15:00;1554246900;"Mostly Cloudy";"partly-cloudy-night";0;0;11.9425;11.9425;0.8475;0.4625;1013.2175;4.3075;11.9225;124.5;0.885;0;16.09;334.2825;"rain";0;0;0;1;4;0
2019-04-03 01:30:00;1554247800;"Mostly Cloudy";"partly-cloudy-night";0;0;11.835;11.835;0.775;0.465;1013.165;4.295;11.665;124;0.88;0;16.09;334.895;"rain";0;0;0;1;4;0
2019-04-03 01:45:00;1554248700;"Mostly Cloudy";"partly-cloudy-night";0;0;11.7275;11.7275;0.7025;0.4675;1013.1125;4.2825;11.4075;123.5;0.875;0;16.09;335.5075;"rain";0;0;0;1;4;0
2019-04-03 02:00:00;1554249600;"Mostly Cloudy";"partly-cloudy-night";0;0;11.62;11.62;0.63;0.47;1013.06;4.27;11.15;123;0.87;0;16.09;336.12;"rain";0;0;0;1;4;0
2019-04-03 02:15:00;1554250500;"Mostly Cloudy";"partly-cloudy-night";0;0;11.495;11.495;0.6025;0.4725;1012.98;4.2625;10.94;123.75;0.88;0;16.09;336.845;"rain";0;0;0;1;4;0
2019-04-03 02:30:00;1554251400;"Mostly Cloudy";"partly-cloudy-night";0;0;11.37;11.37;0.575;0.475;1012.9;4.255;10.73;124.5;0.89;0;16.09;337.57;"rain";0;0;0;1;4;0
2019-04-03 02:45:00;1554252300;"Mostly Cloudy";"partly-cloudy-night";0;0;11.245;11.245;0.5475;0.4775;1012.82;4.2475;10.52;125.25;0.9;0;16.09;338.295;"rain";0;0;0;1;4;0
2019-04-03 03:00:00;1554253200;"Mostly Cloudy";"partly-cloudy-night";0;0;11.12;11.12;0.52;0.48;1012.74;4.24;10.31;126;0.91;0;16.09;339.02;"rain";0;0;0;1;4;0
2019-04-03 03:15:00;1554254100;"Overcast";"cloudy";0.005075;0.0025;11.0025;11.0025;0.5225;0.485;1012.6425;4.23;10.0775;126.75;0.9225;0;16.09;339.865;"rain";0;0;0;1;4;0
2019-04-03 03:30:00;1554255000;"Overcast";"cloudy";0.01015;0.005;10.885;10.885;0.525;0.49;1012.545;4.22;9.845;127.5;0.935;0;16.09;340.71;"rain";0;0;0;1;4;0
