"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-04 00:00:00;1556920800;"Partly Cloudy";"partly-cloudy-night";0;0;11.5;11.5;7.97;0.79;1008.89;1.33;1.66;178;0.42;0;16.09;385.74;0;0;0;1;5;0
2019-05-04 00:15:00;1556921700;"Partly Cloudy";"partly-cloudy-night";0;0;11.4575;11.4575;7.9375;0.79;1008.8575;1.325;1.7425;217.25;0.4025;0;16.09;385.5075;0;0;0;1;5;0
2019-05-04 00:30:00;1556922600;"Partly Cloudy";"partly-cloudy-night";0;0;11.415;11.415;7.905;0.79;1008.825;1.32;1.825;256.5;0.385;0;16.09;385.275;0;0;0;1;5;0
2019-05-04 00:45:00;1556923500;"Partly Cloudy";"partly-cloudy-night";0;0;11.3725;11.3725;7.8725;0.79;1008.7925;1.315;1.9075;295.75;0.3675;0;16.09;385.0425;0;0;0;1;5;0
2019-05-04 01:00:00;1556924400;"Partly Cloudy";"partly-cloudy-night";0;0;11.33;11.33;7.84;0.79;1008.76;1.31;1.99;335;0.35;0;16.09;384.81;0;0;0;1;5;0
2019-05-04 01:15:00;1556925300;"Partly Cloudy";"partly-cloudy-night";0;0;11.2775;11.2775;7.8275;0.7925;1008.705;1.4425;2.0375;319;0.3375;0;16.09;384.58;0;0;0;1;5;0
2019-05-04 01:30:00;1556926200;"Partly Cloudy";"partly-cloudy-night";0;0;11.225;11.225;7.815;0.795;1008.65;1.575;2.085;303;0.325;0;16.09;384.35;0;0;0;1;5;0
2019-05-04 01:45:00;1556927100;"Partly Cloudy";"partly-cloudy-night";0;0;11.1725;11.1725;7.8025;0.7975;1008.595;1.7075;2.1325;287;0.3125;0;16.09;384.12;0;0;0;1;5;0
2019-05-04 02:00:00;1556928000;"Partly Cloudy";"partly-cloudy-night";0;0;11.12;11.12;7.79;0.8;1008.54;1.84;2.18;271;0.3;0;16.09;383.89;0;0;0;1;5;0
2019-05-04 02:15:00;1556928900;"Partly Cloudy";"partly-cloudy-night";0;0;10.9275;10.9275;7.7575;0.8075;1008.44;1.76;2.28;270.5;0.3325;0;16.09;384.2725;0;0;0;1;5;0
2019-05-04 02:30:00;1556929800;"Partly Cloudy";"partly-cloudy-night";0;0;10.735;10.735;7.725;0.815;1008.34;1.68;2.38;270;0.365;0;16.09;384.655;0;0;0;1;5;0
2019-05-04 02:45:00;1556930700;"Partly Cloudy";"partly-cloudy-night";0;0;10.5425;10.5425;7.6925;0.8225;1008.24;1.6;2.48;269.5;0.3975;0;16.09;385.0375;0;0;0;1;5;0
2019-05-04 03:00:00;1556931600;"Partly Cloudy";"partly-cloudy-night";0;0;10.35;10.35;7.66;0.83;1008.14;1.52;2.58;269;0.43;0;16.09;385.42;0;0;0;1;5;0
2019-05-04 03:15:00;1556932500;"Partly Cloudy";"partly-cloudy-night";0;0;10.19;10.12;7.6775;0.84;1008.055;1.49;2.46;262.5;0.495;0;16.09;385.3775;0;0;0;1;5;0
2019-05-04 03:30:00;1556933400;"Partly Cloudy";"partly-cloudy-night";0;0;10.03;9.89;7.695;0.85;1007.97;1.46;2.34;256;0.56;0;16.09;385.335;0;0;0;1;5;0
2019-05-04 03:45:00;1556934300;"Partly Cloudy";"partly-cloudy-night";0;0;9.87;9.66;7.7125;0.86;1007.885;1.43;2.22;249.5;0.625;0;16.09;385.2925;0;0;0;1;5;0
2019-05-04 04:00:00;1556935200;"Mostly Cloudy";"partly-cloudy-night";0;0;9.71;9.43;7.73;0.87;1007.8;1.4;2.1;243;0.69;0;16.09;385.25;0;0;0;1;5;0
2019-05-04 04:15:00;1556936100;"Mostly Cloudy";"partly-cloudy-night";0;0;9.6625;9.3875;7.785;0.8775;1007.72;1.39;2.08;245.5;0.7375;0;16.09;385.23;0;0;0;1;5;0
2019-05-04 04:30:00;1556937000;"Mostly Cloudy";"partly-cloudy-night";0;0;9.615;9.345;7.84;0.885;1007.64;1.38;2.06;248;0.785;0;16.09;385.21;0;0;0;1;5;0
2019-05-04 04:45:00;1556937900;"Mostly Cloudy";"partly-cloudy-night";0;0;9.5675;9.3025;7.895;0.8925;1007.56;1.37;2.04;250.5;0.8325;0;16.09;385.19;7;0;0;1;5;0
2019-05-04 05:00:00;1556938800;"Mostly Cloudy";"partly-cloudy-night";0;0;9.52;9.26;7.95;0.9;1007.48;1.36;2.02;253;0.88;0;16.09;385.17;33;0;0;1;5;0
