"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-03 00:00:00;1556834400;"Clear";"clear-night";0;0;13.67;13.67;3.02;0.49;1008.98;4.71;12.87;235;0.01;0;16.09;379.41;0;0;0;1;5;0
2019-05-03 00:15:00;1556835300;"Clear";"clear-night";0;0;13.515;13.515;3.0475;0.495;1008.9575;4.71;12.91;234.25;0.0175;0;16.09;378.88;0;0;0;1;5;0
2019-05-03 00:30:00;1556836200;"Clear";"clear-night";0;0;13.36;13.36;3.075;0.5;1008.935;4.71;12.95;233.5;0.025;0;16.09;378.35;0;0;0;1;5;0
2019-05-03 00:45:00;1556837100;"Clear";"clear-night";0;0;13.205;13.205;3.1025;0.505;1008.9125;4.71;12.99;232.75;0.0325;0;16.09;377.82;0;0;0;1;5;0
2019-05-03 01:00:00;1556838000;"Clear";"clear-night";0;0;13.05;13.05;3.13;0.51;1008.89;4.71;13.03;232;0.04;0;16.09;377.29;0;0;0;1;5;0
2019-05-03 01:15:00;1556838900;"Clear";"clear-night";0;0;12.91;12.91;3.1825;0.5175;1008.865;4.7225;13.0975;231.5;0.06;0;16.09;376.84;0;0;0;1;5;0
2019-05-03 01:30:00;1556839800;"Clear";"clear-night";0;0;12.77;12.77;3.235;0.525;1008.84;4.735;13.165;231;0.08;0;16.09;376.39;0;0;0;1;5;0
2019-05-03 01:45:00;1556840700;"Clear";"clear-night";0;0;12.63;12.63;3.2875;0.5325;1008.815;4.7475;13.2325;230.5;0.1;0;16.09;375.94;0;0;0;1;5;0
2019-05-03 02:00:00;1556841600;"Clear";"clear-night";0;0;12.49;12.49;3.34;0.54;1008.79;4.76;13.3;230;0.12;0;16.09;375.49;0;0;0;1;5;0
2019-05-03 02:15:00;1556842500;"Clear";"clear-night";0;0;12.3575;12.3575;3.365;0.545;1008.7625;4.79;13.46;229.5;0.17;0;16.09;375.105;0;0;0;1;5;0
2019-05-03 02:30:00;1556843400;"Clear";"clear-night";0;0;12.225;12.225;3.39;0.55;1008.735;4.82;13.62;229;0.22;0;16.09;374.72;0;0;0;1;5;0
2019-05-03 02:45:00;1556844300;"Clear";"clear-night";0;0;12.0925;12.0925;3.415;0.555;1008.7075;4.85;13.78;228.5;0.27;0;16.09;374.335;0;0;0;1;5;0
2019-05-03 03:00:00;1556845200;"Partly Cloudy";"partly-cloudy-night";0;0;11.96;11.96;3.44;0.56;1008.68;4.88;13.94;228;0.32;0;16.09;373.95;0;0;0;1;5;0
2019-05-03 03:15:00;1556846100;"Partly Cloudy";"partly-cloudy-night";0;0;11.86;11.86;3.48;0.565;1008.6525;4.92;14.1325;228;0.3825;0;16.09;373.6225;0;0;0;1;5;0
2019-05-03 03:30:00;1556847000;"Partly Cloudy";"partly-cloudy-night";0;0;11.76;11.76;3.52;0.57;1008.625;4.96;14.325;228;0.445;0;16.09;373.295;0;0;0;1;5;0
2019-05-03 03:45:00;1556847900;"Partly Cloudy";"partly-cloudy-night";0;0;11.66;11.66;3.56;0.575;1008.5975;5;14.5175;228;0.5075;0;16.09;372.9675;0;0;0;1;5;0
2019-05-03 04:00:00;1556848800;"Partly Cloudy";"partly-cloudy-night";0;0;11.56;11.56;3.6;0.58;1008.57;5.04;14.71;228;0.57;0;16.09;372.64;0;0;0;1;5;0
2019-05-03 04:15:00;1556849700;"Partly Cloudy";"partly-cloudy-night";0;0;11.5625;11.5625;3.6975;0.585;1008.555;5.0925;14.815;228.25;0.6175;0;16.09;372.395;0;0;0;1;5;0
2019-05-03 04:30:00;1556850600;"Partly Cloudy";"partly-cloudy-night";0;0;11.565;11.565;3.795;0.59;1008.54;5.145;14.92;228.5;0.665;0;16.09;372.15;0;0;0;1;5;0
2019-05-03 04:45:00;1556851500;"Partly Cloudy";"partly-cloudy-night";0;0;11.5675;11.5675;3.8925;0.595;1008.525;5.1975;15.025;228.75;0.7125;0;16.09;371.905;5;0;0;1;5;0
2019-05-03 05:00:00;1556852400;"Mostly Cloudy";"partly-cloudy-night";0;0;11.57;11.57;3.99;0.6;1008.51;5.25;15.13;229;0.76;0;16.09;371.66;31;0;0;1;5;0
2019-05-03 05:15:00;1556853300;"Mostly Cloudy";"partly-cloudy-night";0;0;11.755;11.755;4.1775;0.6;1008.5325;5.3125;15.0875;229.5;0.775;0;16.09;371.475;59;0;0;1;5;0
2019-05-03 05:30:00;1556854200;"Mostly Cloudy";"partly-cloudy-night";0;0;11.94;11.94;4.365;0.6;1008.555;5.375;15.045;230;0.79;0;16.09;371.29;87;0;0;1;5;0
2019-05-03 05:45:00;1556855100;"Mostly Cloudy";"partly-cloudy-night";0;0;12.125;12.125;4.5525;0.6;1008.5775;5.4375;15.0025;230.5;0.805;0;16.09;371.105;115;0.3686;1.7503;1;5;4
2019-05-03 06:00:00;1556856000;"Mostly Cloudy";"partly-cloudy-day";0;0;12.31;12.31;4.74;0.6;1008.6;5.5;14.96;231;0.82;0;16.09;370.92;143;3.8353;14.1585;1;5;12
2019-05-03 06:15:00;1556856900;"Mostly Cloudy";"partly-cloudy-day";0;0;12.6;12.6;4.985;0.5975;1008.645;5.575;14.8375;231.5;0.825;0;16.09;370.83;171;9.6448;28.5253;1;5;24
