"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-07 00:00:00;1557180000;"Overcast";"cloudy";0.0356;0.11;6.47;2.91;3.31;0.8;1016.15;5.63;14.03;331;0.95;0;6.84;423.16;0;0;0;1;5;0
2019-05-07 00:15:00;1557180900;"Overcast";"cloudy";0.029875;0.095;6.3875;2.8125;3.215;0.8;1016.235;5.615;14.0375;331;0.935;0;6.8675;423.2925;0;0;0;1;5;0
2019-05-07 00:30:00;1557181800;"Overcast";"cloudy";0.02415;0.08;6.305;2.715;3.12;0.8;1016.32;5.6;14.045;331;0.92;0;6.895;423.425;0;0;0;1;5;0
2019-05-07 00:45:00;1557182700;"Overcast";"cloudy";0.018425;0.065;6.2225;2.6175;3.025;0.8;1016.405;5.585;14.0525;331;0.905;0;6.9225;423.5575;0;0;0;1;5;0
2019-05-07 01:00:00;1557183600;"Mostly Cloudy";"partly-cloudy-night";0.0127;0.05;6.14;2.52;2.93;0.8;1016.49;5.57;14.06;331;0.89;0;6.95;423.69;0;0;0;1;5;0
2019-05-07 01:15:00;1557184500;"Mostly Cloudy";"partly-cloudy-night";0.011425;0.045;6.045;2.4075;2.8425;0.8;1016.57;5.5525;14.03;330.75;0.875;0;7.3525;423.5925;0;0;0;1;5;0
2019-05-07 01:30:00;1557185400;"Mostly Cloudy";"partly-cloudy-night";0.01015;0.04;5.95;2.295;2.755;0.8;1016.65;5.535;14;330.5;0.86;0;7.755;423.495;0;0;0;1;5;0
2019-05-07 01:45:00;1557186300;"Mostly Cloudy";"partly-cloudy-night";0.008875;0.035;5.855;2.1825;2.6675;0.8;1016.73;5.5175;13.97;330.25;0.845;0;8.1575;423.3975;0;0;0;1;5;0
2019-05-07 02:00:00;1557187200;"Mostly Cloudy";"partly-cloudy-night";0.0076;0.03;5.76;2.07;2.58;0.8;1016.81;5.5;13.94;330;0.83;0;8.56;423.3;0;0;0;1;5;0
2019-05-07 02:15:00;1557188100;"Mostly Cloudy";"partly-cloudy-night";0.0057;0.0225;5.61;1.8975;2.485;0.8025;1016.89;5.46;13.855;329.5;0.825;0;9.7475;422.77;0;0;0;1;5;0
2019-05-07 02:30:00;1557189000;"Mostly Cloudy";"partly-cloudy-night";0.0038;0.015;5.46;1.725;2.39;0.805;1016.97;5.42;13.77;329;0.82;0;10.935;422.24;0;0;0;1;5;0
2019-05-07 02:45:00;1557189900;"Mostly Cloudy";"partly-cloudy-night";0.0019;0.0075;5.31;1.5525;2.295;0.8075;1017.05;5.38;13.685;328.5;0.815;0;12.1225;421.71;0;0;0;1;5;0
2019-05-07 03:00:00;1557190800;"Mostly Cloudy";"partly-cloudy-night";0;0;5.16;1.38;2.2;0.81;1017.13;5.34;13.6;328;0.81;0;13.31;421.18;0;0;0;1;5;0
2019-05-07 03:15:00;1557191700;"Mostly Cloudy";"partly-cloudy-night";0;0;5.0175;1.225;2.115;0.8125;1017.21;5.2925;13.475;327.5;0.8025;0;14.005;420.4375;0;0;0;1;5;0
2019-05-07 03:30:00;1557192600;"Mostly Cloudy";"partly-cloudy-night";0;0;4.875;1.07;2.03;0.815;1017.29;5.245;13.35;327;0.795;0;14.7;419.695;0;0;0;1;5;0
2019-05-07 03:45:00;1557193500;"Mostly Cloudy";"partly-cloudy-night";0;0;4.7325;0.915;1.945;0.8175;1017.37;5.1975;13.225;326.5;0.7875;0;15.395;418.9525;0;0;0;1;5;0
2019-05-07 04:00:00;1557194400;"Mostly Cloudy";"partly-cloudy-night";0;0;4.59;0.76;1.86;0.82;1017.45;5.15;13.1;326;0.78;0;16.09;418.21;0;0;0;1;5;0
