"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-05 00:00:00;1557007200;"Light Rain";"rain";0.7137;0.78;11.91;11.91;11.27;0.96;1002.36;1.59;2.2;46;1;0;7.37;362.47;0;0;0;1;5;0
2019-05-05 00:15:00;1557008100;"Light Rain";"rain";0.702275;0.78;11.885;11.885;11.27;0.9625;1002.255;1.6275;2.2825;47;1;0;7.2325;362.785;0;0;0;1;5;0
2019-05-05 00:30:00;1557009000;"Light Rain";"rain";0.69085;0.78;11.86;11.86;11.27;0.965;1002.15;1.665;2.365;48;1;0;7.095;363.1;0;0;0;1;5;0
2019-05-05 00:45:00;1557009900;"Light Rain";"rain";0.679425;0.78;11.835;11.835;11.27;0.9675;1002.045;1.7025;2.4475;49;1;0;6.9575;363.415;0;0;0;1;5;0
2019-05-05 01:00:00;1557010800;"Light Rain";"rain";0.668;0.78;11.81;11.81;11.27;0.97;1001.94;1.74;2.53;50;1;0;6.82;363.73;0;0;0;1;5;0
2019-05-05 01:15:00;1557011700;"Light Rain";"rain";0.669275;0.7825;11.7775;11.7775;11.25;0.97;1001.8525;1.8125;2.795;51;1;0;6.6475;364.14;0;0;0;1;5;0
2019-05-05 01:30:00;1557012600;"Light Rain";"rain";0.67055;0.785;11.745;11.745;11.23;0.97;1001.765;1.885;3.06;52;1;0;6.475;364.55;0;0;0;1;5;0
2019-05-05 01:45:00;1557013500;"Light Rain";"rain";0.671825;0.7875;11.7125;11.7125;11.21;0.97;1001.6775;1.9575;3.325;53;1;0;6.3025;364.96;0;0;0;1;5;0
2019-05-05 02:00:00;1557014400;"Light Rain";"rain";0.6731;0.79;11.68;11.68;11.19;0.97;1001.59;2.03;3.59;54;1;0;6.13;365.37;0;0;0;1;5;0
2019-05-05 02:15:00;1557015300;"Light Rain";"rain";0.6947;0.7925;11.6375;11.6375;11.14;0.97;1001.5225;2.135;4.185;52.75;1;0;5.86;365.99;0;0;0;1;5;0
2019-05-05 02:30:00;1557016200;"Light Rain";"rain";0.7163;0.795;11.595;11.595;11.09;0.97;1001.455;2.24;4.78;51.5;1;0;5.59;366.61;0;0;0;1;5;0
2019-05-05 02:45:00;1557017100;"Light Rain";"rain";0.7379;0.7975;11.5525;11.5525;11.04;0.97;1001.3875;2.345;5.375;50.25;1;0;5.32;367.23;0;0;0;1;5;0
2019-05-05 03:00:00;1557018000;"Light Rain";"rain";0.7595;0.8;11.51;11.51;10.99;0.97;1001.32;2.45;5.97;49;1;0;5.05;367.85;0;0;0;1;5;0
2019-05-05 03:15:00;1557018900;"Light Rain";"rain";0.795675;0.805;11.465;11.465;10.9275;0.9675;1001.2675;2.565;6.7475;47;1;0;4.745;368.58;0;0;0;1;5;0
2019-05-05 03:30:00;1557019800;"Light Rain";"rain";0.83185;0.81;11.42;11.42;10.865;0.965;1001.215;2.68;7.525;45;1;0;4.44;369.31;0;0;0;1;5;0
2019-05-05 03:45:00;1557020700;"Light Rain";"rain";0.868025;0.815;11.375;11.375;10.8025;0.9625;1001.1625;2.795;8.3025;43;1;0;4.135;370.04;0;0;0;1;5;0
2019-05-05 04:00:00;1557021600;"Light Rain";"rain";0.9042;0.82;11.33;11.33;10.74;0.96;1001.11;2.91;9.08;41;1;0;3.83;370.77;0;0;0;1;5;0
2019-05-05 04:15:00;1557022500;"Light Rain";"rain";0.924525;0.8175;11.265;11.265;10.6575;0.96;1001.0975;3.06;9.71;38.5;1;0;3.6175;371.3375;0;0;0;1;5;0
2019-05-05 04:30:00;1557023400;"Light Rain";"rain";0.94485;0.815;11.2;11.2;10.575;0.96;1001.085;3.21;10.34;36;1;0;3.405;371.905;0;0;0;1;5;0
2019-05-05 04:45:00;1557024300;"Light Rain";"rain";0.965175;0.8125;11.135;11.135;10.4925;0.96;1001.0725;3.36;10.97;33.5;1;0;3.1925;372.4725;9;0;0;1;5;0
2019-05-05 05:00:00;1557025200;"Light Rain";"rain";0.9855;0.81;11.07;11.07;10.41;0.96;1001.06;3.51;11.6;31;1;0;2.98;373.04;36;0;0;1;5;0
2019-05-05 05:15:00;1557026100;"Light Rain";"rain";0.97725;0.8075;10.9425;10.9425;10.2725;0.9575;1001.0975;3.7675;11.95;28;1;0;2.8425;373.235;63;0;0;1;5;0
2019-05-05 05:30:00;1557027000;"Light Rain";"rain";0.969;0.805;10.815;10.815;10.135;0.955;1001.135;4.025;12.3;25;1;0;2.705;373.43;91;0;0;1;5;0
2019-05-05 05:45:00;1557027900;"Light Rain";"rain";0.96075;0.8025;10.6875;10.6875;9.9975;0.9525;1001.1725;4.2825;12.65;22;1;0;2.5675;373.625;120;0.7327;3.3474;1;5;4
2019-05-05 06:00:00;1557028800;"Light Rain";"rain";0.9525;0.8;10.56;10.56;9.86;0.95;1001.21;4.54;13;19;1;0;2.43;373.82;148;4.7141;16.7903;1;5;10
2019-05-05 06:15:00;1557029700;"Light Rain";"rain";0.9563;0.8;10.38;9.7;9.6875;0.9525;1001.2825;4.8425;13.1975;15.5;1;0;2.39;373.8625;176;10.7617;31.1027;1;5;14
