"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"precipType";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"predicted_P"
2019-03-19 03:45:00;1552963500;"Overcast";"cloudy";0;0;"rain";6.27;3.675;0.0225;0.64;1022.66;3.5525;8.9125;7;0.9525;0;16.09;345.1925;0;0;0;1;0
2019-03-19 04:00:00;1552964400;"Overcast";"cloudy";0;0;"rain";6.21;3.56;-0.03;0.64;1022.67;3.62;9.22;8;0.95;0;16.09;346.21;0;0;0;1;0
2019-03-19 04:15:00;1552965300;"Overcast";"cloudy";0;0;"rain";6.1525;3.4675;-0.0475;0.6425;1022.74;3.655;9.3375;9.25;0.95;0;16.09;347.0875;0;0;0;1;0
2019-03-19 04:30:00;1552966200;"Overcast";"cloudy";0;0;"rain";6.095;3.375;-0.065;0.645;1022.81;3.69;9.455;10.5;0.95;0;16.09;347.965;0;0;0;1;0
2019-03-19 04:45:00;1552967100;"Overcast";"cloudy";0;0;"rain";6.0375;3.2825;-0.0825;0.6475;1022.88;3.725;9.5725;11.75;0.95;0;16.09;348.8425;0;0;0;1;0
2019-03-19 05:00:00;1552968000;"Overcast";"cloudy";0;0;"rain";5.98;3.19;-0.1;0.65;1022.95;3.76;9.69;13;0.95;0;16.09;349.72;0;0;0;1;0
2019-03-19 05:15:00;1552968900;"Overcast";"cloudy";0.00255;0.0075;"rain";5.9375;3.125;-0.0875;0.6525;1023.0575;3.785;9.695;13.75;0.9525;0;16.09;350.5425;0;0;0;1;0
2019-03-19 05:30:00;1552969800;"Overcast";"cloudy";0.0051;0.015;"rain";5.895;3.06;-0.075;0.655;1023.165;3.81;9.7;14.5;0.955;0;16.09;351.365;0;0;0;1;0
2019-03-19 05:45:00;1552970700;"Overcast";"cloudy";0.00765;0.0225;"rain";5.8525;2.995;-0.0625;0.6575;1023.2725;3.835;9.705;15.25;0.9575;0;16.09;352.1875;0;0;0;1;0
2019-03-19 06:00:00;1552971600;"Overcast";"cloudy";0.0102;0.03;"rain";5.81;2.93;-0.05;0.66;1023.38;3.86;9.71;16;0.96;0;16.09;353.01;11;0.0198;0.0934;1;1
2019-03-19 06:15:00;1552972500;"Overcast";"cloudy";0.012725;0.03;"rain";5.8225;2.925;-0.0325;0.66;1023.49;3.8975;9.6425;16.5;0.9625;0;16.09;353.6625;40;2.9001;9.7309;1;4
2019-03-19 06:30:00;1552973400;"Overcast";"cloudy";0.01525;0.03;"rain";5.835;2.92;-0.015;0.66;1023.6;3.935;9.575;17;0.965;0;16.09;354.315;69;10.0552;25.3046;1;6
2019-03-19 06:45:00;1552974300;"Overcast";"cloudy";0.017775;0.03;"rain";5.8475;2.915;0.0025;0.66;1023.71;3.9725;9.5075;17.5;0.9675;0;16.09;354.9675;97;19.4168;40.7627;1;17
2019-03-19 07:00:00;1552975200;"Overcast";"cloudy";0.0203;0.03;"rain";5.86;2.91;0.02;0.66;1023.82;4.01;9.44;18;0.97;0;16.09;355.62;125;30.0493;56.0391;1;31
2019-03-19 07:15:00;1552976100;"Overcast";"cloudy";0.0184;0.03;"rain";6.0375;3.09;0.0275;0.6525;1023.915;4.085;9.275;17.75;0.9725;0.25;16.09;356.005;152;41.3856;71.0685;1;42
2019-03-19 07:30:00;1552977000;"Overcast";"cloudy";0.0165;0.03;"rain";6.215;3.27;0.035;0.645;1024.01;4.16;9.11;17.5;0.975;0.5;16.09;356.39;178;53.0681;85.7865;1;59
2019-03-19 07:45:00;1552977900;"Overcast";"cloudy";0.0146;0.03;"rain";6.3925;3.45;0.0425;0.6375;1024.105;4.235;8.945;17.25;0.9775;0.75;16.09;356.775;204;64.8618;100.1302;1;46
2019-03-19 08:00:00;1552978800;"Overcast";"cloudy";0.0127;0.03;"rain";6.57;3.63;0.05;0.63;1024.2;4.31;8.78;17;0.98;1;16.09;357.16;228;76.5878;114.0381;1;73
2019-03-19 08:15:00;1552979700;"Overcast";"cloudy";0.009525;0.0225;"rain";6.7975;3.8675;0.0575;0.62;1024.3025;4.4025;8.54;16.75;0.9825;1;16.09;357.36;251;88.1055;127.4508;1;99
2019-03-19 08:30:00;1552980600;"Overcast";"cloudy";0.00635;0.015;"rain";7.025;4.105;0.065;0.61;1024.405;4.495;8.3;16.5;0.985;1;16.09;357.56;273;99.3009;140.3108;1;126
2019-03-19 08:45:00;1552981500;"Overcast";"cloudy";0.003175;0.0075;"rain";7.2525;4.3425;0.0725;0.6;1024.5075;4.5875;8.06;16.25;0.9875;1;16.09;357.76;294;110.0788;152.5632;1;270
2019-03-19 09:00:00;1552982400;"Overcast";"cloudy";0;0;"rain";7.48;4.58;0.08;0.59;1024.61;4.68;7.82;16;0.99;1;16.09;357.96;314;120.3591;164.1556;1;316
2019-03-19 09:15:00;1552983300;"Overcast";"cloudy";0;0;"rain";7.7225;4.8575;0.0875;0.5825;1024.6825;4.735;7.6175;16;0.9925;1.25;16.09;358.155;332;130.0729;175.0383;1;337
2019-03-19 09:30:00;1552984200;"Overcast";"cloudy";0;0;"rain";7.965;5.135;0.095;0.575;1024.755;4.79;7.415;16;0.995;1.5;16.09;358.35;348;139.1606;185.1648;1;322
2019-03-19 09:45:00;1552985100;"Overcast";"cloudy";0;0;"rain";8.2075;5.4125;0.1025;0.5675;1024.8275;4.845;7.2125;16;0.9975;1.75;16.09;358.545;363;147.5699;194.4918;1;279
2019-03-19 10:00:00;1552986000;"Overcast";"cloudy";0;0;"rain";8.45;5.69;0.11;0.56;1024.9;4.9;7.01;16;1;2;16.09;358.74;376;155.2551;202.9793;1;282
2019-03-19 10:15:00;1552986900;"Overcast";"cloudy";0.005075;0.0075;"rain";8.7025;6.0075;0.1125;0.55;1024.9225;4.895;6.8875;16.25;1;2;16.09;358.965;388;162.087;210.5912;1;255
2019-03-19 10:30:00;1552987800;"Overcast";"cloudy";0.01015;0.015;"rain";8.955;6.325;0.115;0.54;1024.945;4.89;6.765;16.5;1;2;16.09;359.19;397;168.0307;217.295;1;147
2019-03-19 10:45:00;1552988700;"Overcast";"cloudy";0.015225;0.0225;"rain";9.2075;6.6425;0.1175;0.53;1024.9675;4.885;6.6425;16.75;1;2;16.09;359.415;405;173.144;223.0618;1;164
2019-03-19 11:00:00;1552989600;"Overcast";"cloudy";0.0203;0.03;"rain";9.46;6.96;0.12;0.52;1024.99;4.88;6.52;17;1;2;16.09;359.64;411;177.4008;227.8672;1;178
2019-03-19 11:15:00;1552990500;"Overcast";"cloudy";0.036825;0.0325;"rain";9.735;7.86;0.115;0.51;1024.9875;4.84;6.435;17.75;1;2.25;16.09;359.84;415;180.7796;231.6906;1;176
2019-03-19 11:30:00;1552991400;"Overcast";"cloudy";0.05335;0.035;"rain";10.01;8.76;0.11;0.5;1024.985;4.8;6.35;18.5;1;2.5;16.09;360.04;417;183.2634;234.5157;1;179
2019-03-19 11:45:00;1552992300;"Overcast";"cloudy";0.069875;0.0375;"rain";10.285;9.66;0.105;0.49;1024.9825;4.76;6.265;19.25;1;2.75;16.09;360.24;417;184.8397;236.3305;1;135
2019-03-19 12:00:00;1552993200;"Overcast";"cloudy";0.0864;0.04;"rain";10.56;10.56;0.1;0.48;1024.98;4.72;6.18;20;1;3;16.09;360.44;416;185.5009;237.1273;1;103
2019-03-19 12:15:00;1552994100;"Overcast";"cloudy";0.0991;0.0425;"rain";10.76;10.76;0.0975;0.475;1024.98;4.6925;6.13;20.5;1;2.75;16.09;360.65;412;185.2437;236.9028;1;91
2019-03-19 12:30:00;1552995000;"Overcast";"cloudy";0.1118;0.045;"rain";10.96;10.96;0.095;0.47;1024.98;4.665;6.08;21;1;2.5;16.09;360.86;407;184.0696;235.658;1;91
2019-03-19 12:45:00;1552995900;"Overcast";"cloudy";0.1245;0.0475;"rain";11.16;11.16;0.0925;0.465;1024.98;4.6375;6.03;21.5;1;2.25;16.09;361.07;399;181.9846;233.3984;1;86
2019-03-19 13:00:00;1552996800;"Overcast";"cloudy";0.1372;0.05;"rain";11.36;11.36;0.09;0.46;1024.98;4.61;5.98;22;1;2;16.09;361.28;390;178.9994;230.1337;1;96
2019-03-19 13:15:00;1552997700;"Overcast";"cloudy";0.122575;0.0475;"rain";11.44;11.44;0.1275;0.4575;1024.9675;4.625;5.98;22.25;0.9975;2;16.09;361.535;379;175.0666;225.878;1;116
2019-03-19 13:30:00;1552998600;"Overcast";"cloudy";0.10795;0.045;"rain";11.52;11.52;0.165;0.455;1024.955;4.64;5.98;22.5;0.995;2;16.09;361.79;367;170.2043;220.6496;1;129
2019-03-19 13:45:00;1552999500;"Overcast";"cloudy";0.093325;0.0425;"rain";11.6;11.6;0.2025;0.4525;1024.9425;4.655;5.98;22.75;0.9925;2;16.09;362.045;352;164.4982;214.4711;1;153
2019-03-19 14:00:00;1553000400;"Overcast";"cloudy";0.0787;0.04;"rain";11.68;11.68;0.24;0.45;1024.93;4.67;5.98;23;0.99;2;16.09;362.3;336;157.9765;207.3689;1;178
2019-03-19 14:15:00;1553001300;"Overcast";"cloudy";0.062825;0.0375;"rain";11.65;11.65;0.3;0.4525;1024.92;4.695;6.015;23;0.985;1.75;16.09;362.5525;319;150.6724;199.3736;1;220
2019-03-19 14:30:00;1553002200;"Overcast";"cloudy";0.04695;0.035;"rain";11.62;11.62;0.36;0.455;1024.91;4.72;6.05;23;0.98;1.5;16.09;362.805;299;142.6242;190.5195;1;266
2019-03-19 14:45:00;1553003100;"Overcast";"cloudy";0.031075;0.0325;"rain";11.59;11.59;0.42;0.4575;1024.9;4.745;6.085;23;0.975;1.25;16.09;363.0575;279;133.8753;180.8448;1;343
2019-03-19 15:00:00;1553004000;"Overcast";"cloudy";0.0152;0.03;"rain";11.56;11.56;0.48;0.46;1024.89;4.77;6.12;23;0.97;1;16.09;363.31;257;124.4754;170.3909;1;328
2019-03-19 15:15:00;1553004900;"Overcast";"cloudy";0.0114;0.0225;"rain";11.435;11.435;0.52;0.4675;1024.9275;4.75;6.1525;23;0.9675;1;16.09;363.4075;234;114.4813;159.2026;1;253
2019-03-19 15:30:00;1553005800;"Overcast";"cloudy";0.0076;0.015;"rain";11.31;11.31;0.56;0.475;1024.965;4.73;6.185;23;0.965;1;16.09;363.505;210;103.9583;147.3281;1;206
2019-03-19 15:45:00;1553006700;"Overcast";"cloudy";0.0038;0.0075;"rain";11.185;11.185;0.6;0.4825;1025.0025;4.71;6.2175;23;0.9625;1;16.09;363.6025;185;92.9824;134.8183;1;180
2019-03-19 16:00:00;1553007600;"Overcast";"cloudy";0;0;"rain";11.06;11.06;0.64;0.49;1025.04;4.69;6.25;23;0.96;1;16.09;363.7;159;81.6435;121.7268;1;134
2019-03-19 16:15:00;1553008500;"Overcast";"cloudy";0.00255;0.0075;"rain";10.8875;10.8875;0.635;0.495;1025.17;4.6;6.2625;22.5;0.96;0.75;16.09;363.5675;132;70.13;108.1099;1;108
2019-03-19 16:30:00;1553009400;"Overcast";"cloudy";0.0051;0.015;"rain";10.715;10.715;0.63;0.5;1025.3;4.51;6.275;22;0.96;0.5;16.09;363.435;104;58.5653;94.0259;1;128
2019-03-19 16:45:00;1553010300;"Overcast";"cloudy";0.00765;0.0225;"rain";10.5425;10.5425;0.625;0.505;1025.43;4.42;6.2875;21.5;0.96;0.25;16.09;363.3025;76;47.0211;79.5354;1;104
2019-03-19 17:00:00;1553011200;"Overcast";"cloudy";0.0102;0.03;"rain";10.37;10.37;0.62;0.51;1025.56;4.33;6.3;21;0.96;0;16.09;363.17;47;35.6972;64.7004;1;28
2019-03-19 17:15:00;1553012100;"Overcast";"cloudy";0.02415;0.0325;"rain";10.1575;9.65;0.5875;0.515;1025.73;4.2025;6.3075;20.25;0.9625;0;16.09;362.8625;18;24.868;49.5846;1;8
2019-03-19 17:30:00;1553013000;"Overcast";"cloudy";0.0381;0.035;"rain";9.945;8.93;0.555;0.52;1025.9;4.075;6.315;19.5;0.965;0;16.09;362.555;1;14.9412;34.2529;1;2
2019-03-19 17:45:00;1553013900;"Overcast";"cloudy";0.05205;0.0375;"rain";9.7325;8.21;0.5225;0.525;1026.07;3.9475;6.3225;18.75;0.9675;0;16.09;362.2475;0;6.5738;18.7709;1;2
2019-03-19 18:00:00;1553014800;"Overcast";"cloudy";0.066;0.04;"rain";9.52;7.49;0.49;0.53;1026.24;3.82;6.33;18;0.97;0;16.09;361.94;0;0.995;3.8688;1;1
2019-03-19 18:15:00;1553015700;"Overcast";"cloudy";0.082525;0.045;"rain";9.3175;7.3;0.4675;0.5375;1026.4225;3.7125;6.335;17.25;0.9725;0;16.09;361.555;0;0;0;1;0
2019-03-19 18:30:00;1553016600;"Overcast";"cloudy";0.09905;0.05;"rain";9.115;7.11;0.445;0.545;1026.605;3.605;6.34;16.5;0.975;0;16.09;361.17;0;0;0;1;0
2019-03-19 18:45:00;1553017500;"Overcast";"cloudy";0.115575;0.055;"rain";8.9125;6.92;0.4225;0.5525;1026.7875;3.4975;6.345;15.75;0.9775;0;16.09;360.785;0;0;0;1;0
2019-03-19 19:00:00;1553018400;"Overcast";"cloudy";0.1321;0.06;"rain";8.71;6.73;0.4;0.56;1026.97;3.39;6.35;15;0.98;0;16.09;360.4;0;0;0;1;0
2019-03-19 19:15:00;1553019300;"Overcast";"cloudy";0.1359;0.0625;"rain";8.6025;6.6525;0.4325;0.565;1027.16;3.3025;6.3225;14;0.9825;0;16.09;359.9625;0;0;0;1;0
2019-03-19 19:30:00;1553020200;"Overcast";"cloudy";0.1397;0.065;"rain";8.495;6.575;0.465;0.57;1027.35;3.215;6.295;13;0.985;0;16.09;359.525;0;0;0;1;0
2019-03-19 19:45:00;1553021100;"Overcast";"cloudy";0.1435;0.0675;"rain";8.3875;6.4975;0.4975;0.575;1027.54;3.1275;6.2675;12;0.9875;0;16.09;359.0875;0;0;0;1;0
2019-03-19 20:00:00;1553022000;"Overcast";"cloudy";0.1473;0.07;"rain";8.28;6.42;0.53;0.58;1027.73;3.04;6.24;11;0.99;0;16.09;358.65;0;0;0;1;0
2019-03-19 20:15:00;1553022900;"Overcast";"cloudy";0.1435;0.07;"rain";8.2125;6.385;0.5875;0.585;1027.91;2.9675;6.2075;10;0.9925;0;16.09;358.15;0;0;0;1;0
2019-03-19 20:30:00;1553023800;"Overcast";"cloudy";0.1397;0.07;"rain";8.145;6.35;0.645;0.59;1028.09;2.895;6.175;9;0.995;0;16.09;357.65;0;0;0;1;0
2019-03-19 20:45:00;1553024700;"Overcast";"cloudy";0.1359;0.07;"rain";8.0775;6.315;0.7025;0.595;1028.27;2.8225;6.1425;8;0.9975;0;16.09;357.15;0;0;0;1;0
2019-03-19 21:00:00;1553025600;"Overcast";"cloudy";0.1321;0.07;"rain";8.01;6.28;0.76;0.6;1028.45;2.75;6.11;7;1;0;16.09;356.65;0;0;0;1;0
2019-03-19 21:15:00;1553026500;"Overcast";"cloudy";0.124475;0.07;"rain";7.95;6.2275;0.7525;0.6025;1028.6125;2.725;6.165;6.25;1;0;16.09;356.02;0;0;0;1;0
2019-03-19 21:30:00;1553027400;"Overcast";"cloudy";0.11685;0.07;"rain";7.89;6.175;0.745;0.605;1028.775;2.7;6.22;5.5;1;0;16.09;355.39;0;0;0;1;0
2019-03-19 21:45:00;1553028300;"Overcast";"cloudy";0.109225;0.07;"rain";7.83;6.1225;0.7375;0.6075;1028.9375;2.675;6.275;4.75;1;0;16.09;354.76;0;0;0;1;0
2019-03-19 22:00:00;1553029200;"Overcast";"cloudy";0.1016;0.07;"rain";7.77;6.07;0.73;0.61;1029.1;2.65;6.33;4;1;0;16.09;354.13;0;0;0;1;0
2019-03-19 22:15:00;1553030100;"Overcast";"cloudy";0.088275;0.0625;"rain";7.7;5.9475;0.6125;0.6075;1029.2175;2.7075;6.5525;3.75;0.9975;0;16.09;353.3175;0;0;0;1;0
2019-03-19 22:30:00;1553031000;"Overcast";"cloudy";0.07495;0.055;"rain";7.63;5.825;0.495;0.605;1029.335;2.765;6.775;3.5;0.995;0;16.09;352.505;0;0;0;1;0
2019-03-19 22:45:00;1553031900;"Overcast";"cloudy";0.061625;0.0475;"rain";7.56;5.7025;0.3775;0.6025;1029.4525;2.8225;6.9975;3.25;0.9925;0;16.09;351.6925;0;0;0;1;0
2019-03-19 23:00:00;1553032800;"Overcast";"cloudy";0.0483;0.04;"rain";7.49;5.58;0.26;0.6;1029.57;2.88;7.22;3;0.99;0;16.09;350.88;0;0;0;1;0
2019-03-19 23:15:00;1553033700;"Overcast";"cloudy";0.038775;0.035;"rain";7.435;5.44;0.0825;0.595;1029.655;2.9925;7.5325;3.25;0.985;0;16.09;349.9525;0;0;0;1;0
2019-03-19 23:30:00;1553034600;"Overcast";"cloudy";0.02925;0.03;"rain";7.38;5.3;-0.095;0.59;1029.74;3.105;7.845;3.5;0.98;0;16.09;349.025;0;0;0;1;0
2019-03-19 23:45:00;1553035500;"Overcast";"cloudy";0.019725;0.025;"rain";7.325;5.16;-0.2725;0.585;1029.825;3.2175;8.1575;3.75;0.975;0;16.09;348.0975;0;0;0;1;0
