"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-05-17 00:00:00;1558044000;"Mostly Cloudy";"partly-cloudy-night";0;0;8.01;8.01;6.78;0.92;1013.45;1.22;1.44;239;0.87;0;16.09;364.9;0;0;0;1;5;0
2019-05-17 00:15:00;1558044900;"Mostly Cloudy";"partly-cloudy-night";0;0;7.885;7.885;6.69;0.9225;1013.3825;1.24;1.4975;260.75;0.8475;0;16.09;364.89;0;0;0;1;5;0
2019-05-17 00:30:00;1558045800;"Mostly Cloudy";"partly-cloudy-night";0;0;7.76;7.76;6.6;0.925;1013.315;1.26;1.555;282.5;0.825;0;16.09;364.88;0;0;0;1;5;0
2019-05-17 00:45:00;1558046700;"Mostly Cloudy";"partly-cloudy-night";0;0;7.635;7.635;6.51;0.9275;1013.2475;1.28;1.6125;304.25;0.8025;0;16.09;364.87;0;0;0;1;5;0
2019-05-17 01:00:00;1558047600;"Mostly Cloudy";"partly-cloudy-night";0;0;7.51;7.51;6.42;0.93;1013.18;1.3;1.67;326;0.78;0;16.09;364.86;0;0;0;1;5;0
2019-05-17 01:15:00;1558048500;"Mostly Cloudy";"partly-cloudy-night";0;0;7.415;7.415;6.3625;0.9325;1013.1225;1.31;1.685;319.25;0.75;0;16.09;364.82;0;0;0;1;5;0
2019-05-17 01:30:00;1558049400;"Mostly Cloudy";"partly-cloudy-night";0;0;7.32;7.32;6.305;0.935;1013.065;1.32;1.7;312.5;0.72;0;16.09;364.78;0;0;0;1;5;0
2019-05-17 01:45:00;1558050300;"Mostly Cloudy";"partly-cloudy-night";0;0;7.225;7.225;6.2475;0.9375;1013.0075;1.33;1.715;305.75;0.69;0;16.09;364.74;0;0;0;1;5;0
2019-05-17 02:00:00;1558051200;"Mostly Cloudy";"partly-cloudy-night";0;0;7.13;7.13;6.19;0.94;1012.95;1.34;1.73;299;0.66;0;16.09;364.7;0;0;0;1;5;0
2019-05-17 02:15:00;1558052100;"Mostly Cloudy";"partly-cloudy-night";0;0;7.0275;7.0275;6.135;0.9425;1012.925;1.31;1.6725;298.25;0.6075;0;16.09;364.5725;0;0;0;1;5;0
2019-05-17 02:30:00;1558053000;"Mostly Cloudy";"partly-cloudy-night";0;0;6.925;6.925;6.08;0.945;1012.9;1.28;1.615;297.5;0.555;0;16.09;364.445;0;0;0;1;5;0
2019-05-17 02:45:00;1558053900;"Mostly Cloudy";"partly-cloudy-night";0;0;6.8225;6.8225;6.025;0.9475;1012.875;1.25;1.5575;296.75;0.5025;0;16.09;364.3175;0;0;0;1;5;0
2019-05-17 03:00:00;1558054800;"Partly Cloudy";"partly-cloudy-night";0;0;6.72;6.72;5.97;0.95;1012.85;1.22;1.5;296;0.45;0;16.09;364.19;0;0;0;1;5;0
2019-05-17 03:15:00;1558055700;"Partly Cloudy";"partly-cloudy-night";0;0;6.6425;6.6425;5.93;0.9525;1012.8325;1.1725;1.41;299.5;0.385;0;16.09;364.0575;0;0;0;1;5;0
2019-05-17 03:30:00;1558056600;"Partly Cloudy";"partly-cloudy-night";0;0;6.565;6.565;5.89;0.955;1012.815;1.125;1.32;303;0.32;0;16.09;363.925;0;0;0;1;5;0
2019-05-17 03:45:00;1558057500;"Partly Cloudy";"partly-cloudy-night";0;0;6.4875;6.4875;5.85;0.9575;1012.7975;1.0775;1.23;306.5;0.255;0;16.09;363.7925;0;0;0;1;5;0
2019-05-17 04:00:00;1558058400;"Clear";"clear-night";0;0;6.41;6.41;5.81;0.96;1012.78;1.03;1.14;310;0.19;0;16.09;363.66;0;0;0;1;5;0
2019-05-17 04:15:00;1558059300;"Clear";"clear-night";0;0;6.45;6.45;5.855;0.96;1012.7725;0.9925;1.0775;317;0.145;0;16.09;363.6975;0;0;0;1;5;0
2019-05-17 04:30:00;1558060200;"Clear";"clear-night";0;0;6.49;6.49;5.9;0.96;1012.765;0.955;1.015;324;0.1;0;16.09;363.735;8;0;0;1;5;0
