"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"precipType";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-04 00:00:00;1554328800;"Mostly Cloudy";"partly-cloudy-night";0.0584;0.02;12.68;12.68;4.98;0.59;1009.56;3.67;9.2;166;0.67;0;16.09;376.83;"rain";0;0;0;1;4;0
2019-04-04 00:15:00;1554329700;"Partly Cloudy";"partly-cloudy-night";0.046975;0.0175;12.5;12.5;4.8925;0.595;1009.55;3.63;9.09;167;0.645;0;16.09;376.6225;"rain";0;0;0;1;4;0
2019-04-04 00:30:00;1554330600;"Partly Cloudy";"partly-cloudy-night";0.03555;0.015;12.32;12.32;4.805;0.6;1009.54;3.59;8.98;168;0.62;0;16.09;376.415;"rain";0;0;0;1;4;0
2019-04-04 00:45:00;1554331500;"Partly Cloudy";"partly-cloudy-night";0.024125;0.0125;12.14;12.14;4.7175;0.605;1009.53;3.55;8.87;169;0.595;0;16.09;376.2075;"rain";0;0;0;1;4;0
2019-04-04 01:00:00;1554332400;"Partly Cloudy";"partly-cloudy-night";0.0127;0.01;11.96;11.96;4.63;0.61;1009.52;3.51;8.76;170;0.57;0;16.09;376;"rain";0;0;0;1;4;0
2019-04-04 01:15:00;1554333300;"Partly Cloudy";"partly-cloudy-night";0.009525;0.0075;11.7925;11.7925;4.5425;0.6125;1009.485;3.485;8.67;170.25;0.55;0;16.09;375.6575;"rain";0;0;0;1;4;0
2019-04-04 01:30:00;1554334200;"Partly Cloudy";"partly-cloudy-night";0.00635;0.005;11.625;11.625;4.455;0.615;1009.45;3.46;8.58;170.5;0.53;0;16.09;375.315;"rain";0;0;0;1;4;0
2019-04-04 01:45:00;1554335100;"Partly Cloudy";"partly-cloudy-night";0.003175;0.0025;11.4575;11.4575;4.3675;0.6175;1009.415;3.435;8.49;170.75;0.51;0;16.09;374.9725;"rain";0;0;0;1;4;0
2019-04-04 02:00:00;1554336000;"Partly Cloudy";"partly-cloudy-night";0;0;11.29;11.29;4.28;0.62;1009.38;3.41;8.4;171;0.49;0;16.09;374.63;"rain";0;0;0;1;4;0
2019-04-04 02:15:00;1554336900;"Partly Cloudy";"partly-cloudy-night";0;0;11.055;11.055;4.1625;0.625;1009.3125;3.4025;8.3325;169.25;0.4725;0;16.09;374.1275;"rain";0;0;0;1;4;0
2019-04-04 02:30:00;1554337800;"Partly Cloudy";"partly-cloudy-night";0;0;10.82;10.82;4.045;0.63;1009.245;3.395;8.265;167.5;0.455;0;16.09;373.625;"rain";0;0;0;1;4;0
2019-04-04 02:45:00;1554338700;"Partly Cloudy";"partly-cloudy-night";0;0;10.585;10.585;3.9275;0.635;1009.1775;3.3875;8.1975;165.75;0.4375;0;16.09;373.1225;"rain";0;0;0;1;4;0
2019-04-04 03:00:00;1554339600;"Partly Cloudy";"partly-cloudy-night";0;0;10.35;10.35;3.81;0.64;1009.11;3.38;8.13;164;0.42;0;16.09;372.62;"rain";0;0;0;1;4;0
2019-04-04 03:15:00;1554340500;"Partly Cloudy";"partly-cloudy-night";0;0;10.13;9.6775;3.6825;0.6425;1009.015;3.3825;8.08;161.5;0.4075;0;16.09;371.975;"rain";0;0;0;1;4;0
