"datetime";"time";"summary";"icon";"precipIntensity";"precipProbability";"precipType";"temperature";"apparentTemperature";"dewPoint";"humidity";"pressure";"windSpeed";"windGust";"windBearing";"cloudCover";"uvIndex";"visibility";"ozone";"Rad";"GHI";"TOA";"ForecastOrNot";"month";"predicted_P"
2019-04-14 04:00:00;1555207200;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";6.03;4.33;4.68;0.91;1015.73;2.25;2.26;351;0.83;0;16.09;397.82;0;0;0;1;4;0
2019-04-14 04:15:00;1555208100;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";6;4.32;4.6525;0.91;1015.69;2.225;2.2325;352.25;0.8175;0;16.09;398.245;0;0;0;1;4;0
2019-04-14 04:30:00;1555209000;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";5.97;4.31;4.625;0.91;1015.65;2.2;2.205;353.5;0.805;0;16.09;398.67;0;0;0;1;4;0
2019-04-14 04:45:00;1555209900;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";5.94;4.3;4.5975;0.91;1015.61;2.175;2.1775;354.75;0.7925;0;16.09;399.095;0;0;0;1;4;0
2019-04-14 05:00:00;1555210800;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";5.91;4.29;4.57;0.91;1015.57;2.15;2.15;356;0.78;0;16.09;399.52;0;0;0;1;4;0
2019-04-14 05:15:00;1555211700;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";5.965;4.4025;4.5975;0.9075;1015.585;2.0975;2.1;356.75;0.7675;0;16.09;399.98;8;0;0;1;4;0
2019-04-14 05:30:00;1555212600;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";6.02;4.515;4.625;0.905;1015.6;2.045;2.05;357.5;0.755;0;16.09;400.44;35;0;0;1;4;0
2019-04-14 05:45:00;1555213500;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";6.075;4.6275;4.6525;0.9025;1015.615;1.9925;2;358.25;0.7425;0;16.09;400.9;64;0;0;1;4;0
2019-04-14 06:00:00;1555214400;"Mostly Cloudy";"partly-cloudy-night";0;0;"rain";6.13;4.74;4.68;0.9;1015.63;1.94;1.95;359;0.73;0;16.09;401.36;93;0;0;1;4;0
2019-04-14 06:15:00;1555215300;"Mostly Cloudy";"partly-cloudy-day";0.0019;0.0125;"rain";6.2275;4.92;4.7525;0.9;1015.6725;1.8775;1.8975;269.25;0.715;0;16.09;401.845;122;0.2568;1.2423;1;4;2
2019-04-14 06:30:00;1555216200;"Mostly Cloudy";"partly-cloudy-day";0.0038;0.025;"rain";6.325;5.1;4.825;0.9;1015.715;1.815;1.845;179.5;0.7;0;16.09;402.33;150;3.5927;13.6358;1;4;7
2019-04-14 06:45:00;1555217100;"Mostly Cloudy";"partly-cloudy-day";0.0057;0.0375;"rain";6.4225;5.28;4.8975;0.9;1015.7575;1.7525;1.7925;89.75;0.685;0;16.09;402.815;178;9.4351;28.7627;1;4;17
2019-04-14 07:00:00;1555218000;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.05;"rain";6.52;5.46;4.97;0.9;1015.8;1.69;1.74;0;0.67;0;16.09;403.3;205;16.9706;43.9393;1;4;28
2019-04-14 07:15:00;1555218900;"Mostly Cloudy";"partly-cloudy-day";0.00825;0.055;"rain";6.67;5.6725;5.065;0.8975;1015.84;1.655;1.71;0;0.6675;0.25;16.09;403.5725;232;25.8084;59.1005;1;4;38
2019-04-14 07:30:00;1555219800;"Mostly Cloudy";"partly-cloudy-day";0.0089;0.06;"rain";6.82;5.885;5.16;0.895;1015.88;1.62;1.68;0;0.665;0.5;16.09;403.845;258;35.6037;74.1816;1;4;41
2019-04-14 07:45:00;1555220700;"Mostly Cloudy";"partly-cloudy-day";0.00955;0.065;"rain";6.97;6.0975;5.255;0.8925;1015.92;1.585;1.65;0;0.6625;0.75;16.09;404.1175;283;46.0676;89.118;1;4;48
2019-04-14 08:00:00;1555221600;"Mostly Cloudy";"partly-cloudy-day";0.0102;0.07;"rain";7.12;6.31;5.35;0.89;1015.96;1.55;1.62;0;0.66;1;16.09;404.39;307;56.9616;103.8457;1;4;60
2019-04-14 08:15:00;1555222500;"Mostly Cloudy";"partly-cloudy-day";0.00955;0.07;"rain";7.35;6.565;5.4925;0.8825;1015.99;1.555;1.6175;0.25;0.6775;1;16.09;404.3625;331;68.2182;118.3018;1;4;72
2019-04-14 08:30:00;1555223400;"Mostly Cloudy";"partly-cloudy-day";0.0089;0.07;"rain";7.58;6.82;5.635;0.875;1016.02;1.56;1.615;0.5;0.695;1;16.09;404.335;352;79.6974;132.4245;1;4;97
2019-04-14 08:45:00;1555224300;"Mostly Cloudy";"partly-cloudy-day";0.00825;0.07;"rain";7.81;7.075;5.7775;0.8675;1016.05;1.565;1.6125;0.75;0.7125;1;16.09;404.3075;373;91.135;146.1532;1;4;121
2019-04-14 09:00:00;1555225200;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.07;"rain";8.04;7.33;5.92;0.86;1016.08;1.57;1.61;1;0.73;1;16.09;404.28;392;102.405;159.4292;1;4;141
2019-04-14 09:15:00;1555226100;"Mostly Cloudy";"partly-cloudy-day";0.006975;0.0575;"rain";8.3225;7.625;6.0925;0.855;1016.1125;1.6;1.635;1.25;0.7575;1.25;16.09;404.05;410;113.4004;172.1958;1;4;147
2019-04-14 09:30:00;1555227000;"Mostly Cloudy";"partly-cloudy-day";0.00635;0.045;"rain";8.605;7.92;6.265;0.85;1016.145;1.63;1.66;1.5;0.785;1.5;16.09;403.82;426;124.0296;184.3983;1;4;163
2019-04-14 09:45:00;1555227900;"Mostly Cloudy";"partly-cloudy-day";0.005725;0.0325;"rain";8.8875;8.215;6.4375;0.845;1016.1775;1.66;1.685;1.75;0.8125;1.75;16.09;403.59;441;134.2131;195.9845;1;4;214
2019-04-14 10:00:00;1555228800;"Mostly Cloudy";"partly-cloudy-day";0.0051;0.02;"rain";9.17;8.51;6.61;0.84;1016.21;1.69;1.71;2;0.84;2;16.09;403.36;454;143.8809;206.905;1;4;259
2019-04-14 10:15:00;1555229700;"Mostly Cloudy";"partly-cloudy-day";0.005725;0.0225;"rain";9.4075;8.9125;6.7475;0.835;1016.22;1.7275;1.745;2.5;0.8575;2.25;16.09;402.9875;465;152.9711;217.1129;1;4;249
2019-04-14 10:30:00;1555230600;"Mostly Cloudy";"partly-cloudy-day";0.00635;0.025;"rain";9.645;9.315;6.885;0.83;1016.23;1.765;1.78;3;0.875;2.5;16.09;402.615;475;161.4289;226.5646;1;4;226
2019-04-14 10:45:00;1555231500;"Mostly Cloudy";"partly-cloudy-day";0.006975;0.0275;"rain";9.8825;9.7175;7.0225;0.825;1016.24;1.8025;1.815;3.5;0.8925;2.75;16.09;402.2425;482;169.2055;235.2198;1;4;223
2019-04-14 11:00:00;1555232400;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.03;"rain";10.12;10.12;7.16;0.82;1016.25;1.84;1.85;4;0.91;3;16.09;401.87;488;176.2578;243.0414;1;4;193
2019-04-14 11:15:00;1555233300;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.04;"rain";10.3425;10.3425;7.23;0.8125;1016.2325;1.9;1.91;4.75;0.9075;3;16.09;401.2575;492;182.7041;249.996;1;4;176
2019-04-14 11:30:00;1555234200;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.05;"rain";10.565;10.565;7.3;0.805;1016.215;1.96;1.97;5.5;0.905;3;16.09;400.645;494;188.5095;256.054;1;4;172
2019-04-14 11:45:00;1555235100;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.06;"rain";10.7875;10.7875;7.37;0.7975;1016.1975;2.02;2.03;6.25;0.9025;3;16.09;400.0325;495;193.4894;261.1893;1;4;168
2019-04-14 12:00:00;1555236000;"Mostly Cloudy";"partly-cloudy-day";0.0076;0.07;"rain";11.01;11.01;7.44;0.79;1016.18;2.08;2.09;7;0.9;3;16.09;399.42;493;197.621;265.3802;1;4;173
2019-04-14 12:15:00;1555236900;"Mostly Cloudy";"partly-cloudy-day";0.010775;0.07;"rain";11.23;11.23;7.465;0.78;1016.15;2.155;2.165;8.5;0.8875;3;16.09;398.665;490;200.8864;268.6089;1;4;224
2019-04-14 12:30:00;1555237800;"Mostly Cloudy";"partly-cloudy-day";0.01395;0.07;"rain";11.45;11.45;7.49;0.77;1016.12;2.23;2.24;10;0.875;3;16.09;397.91;484;203.2722;270.8614;1;4;233
2019-04-14 12:45:00;1555238700;"Mostly Cloudy";"partly-cloudy-day";0.017125;0.07;"rain";11.67;11.67;7.515;0.76;1016.09;2.305;2.315;11.5;0.8625;3;16.09;397.155;477;204.7695;272.1283;1;4;258
2019-04-14 13:00:00;1555239600;"Mostly Cloudy";"partly-cloudy-day";0.0203;0.07;"rain";11.89;11.89;7.54;0.75;1016.06;2.38;2.39;13;0.85;3;16.09;396.4;468;205.3741;272.4044;1;4;266
2019-04-14 13:15:00;1555240500;"Mostly Cloudy";"partly-cloudy-day";0.02475;0.0675;"rain";12.14;12.14;7.5625;0.7375;1016.0225;2.4475;2.4575;14;0.835;3;16.0025;395.8675;457;205.0871;271.6884;1;4;259
2019-04-14 13:30:00;1555241400;"Mostly Cloudy";"partly-cloudy-day";0.0292;0.065;"rain";12.39;12.39;7.585;0.725;1015.985;2.515;2.525;15;0.82;3;15.915;395.335;444;203.915;269.9835;1;4;252
2019-04-14 13:45:00;1555242300;"Mostly Cloudy";"partly-cloudy-day";0.03365;0.0625;"rain";12.64;12.64;7.6075;0.7125;1015.9475;2.5825;2.5925;16;0.805;3;15.8275;394.8025;430;201.8647;267.2972;1;4;227
2019-04-14 14:00:00;1555243200;"Mostly Cloudy";"partly-cloudy-day";0.0381;0.06;"rain";12.89;12.89;7.63;0.7;1015.91;2.65;2.66;17;0.79;3;15.74;394.27;414;198.9495;263.641;1;4;218
2019-04-14 14:15:00;1555244100;"Mostly Cloudy";"partly-cloudy-day";0.0381;0.06;"rain";13.0825;13.0825;7.67;0.695;1015.8625;2.715;2.725;18.25;0.78;3;15.8275;394.145;397;195.223;259.0308;1;4;208
2019-04-14 14:30:00;1555245000;"Mostly Cloudy";"partly-cloudy-day";0.0381;0.06;"rain";13.275;13.275;7.71;0.69;1015.815;2.78;2.79;19.5;0.77;3;15.915;394.02;378;190.7053;253.4864;1;4;206
2019-04-14 14:45:00;1555245900;"Mostly Cloudy";"partly-cloudy-day";0.0381;0.06;"rain";13.4675;13.4675;7.75;0.685;1015.7675;2.845;2.855;20.75;0.76;3;16.0025;393.895;358;185.3849;247.0316;1;4;202
2019-04-14 15:00:00;1555246800;"Mostly Cloudy";"partly-cloudy-day";0.0381;0.06;"rain";13.66;13.66;7.79;0.68;1015.72;2.91;2.92;22;0.75;3;16.09;393.77;336;179.2913;239.6942;1;4;216
2019-04-14 15:15:00;1555247700;"Mostly Cloudy";"partly-cloudy-day";0.037475;0.06;"rain";13.7875;13.7875;7.8325;0.675;1015.6675;2.9675;2.9825;23;0.74;2.75;16.09;393.8525;313;172.4575;231.5058;1;4;221
2019-04-14 15:30:00;1555248600;"Mostly Cloudy";"partly-cloudy-day";0.03685;0.06;"rain";13.915;13.915;7.875;0.67;1015.615;3.025;3.045;24;0.73;2.5;16.09;393.935;290;164.9224;222.5014;1;4;218
2019-04-14 15:45:00;1555249500;"Mostly Cloudy";"partly-cloudy-day";0.036225;0.06;"rain";14.0425;14.0425;7.9175;0.665;1015.5625;3.0825;3.1075;25;0.72;2.25;16.09;394.0175;265;156.7352;212.7198;1;4;210
2019-04-14 16:00:00;1555250400;"Mostly Cloudy";"partly-cloudy-day";0.0356;0.06;"rain";14.17;14.17;7.96;0.66;1015.51;3.14;3.17;26;0.71;2;16.09;394.1;239;147.9377;202.2031;1;4;205
2019-04-14 16:15:00;1555251300;"Mostly Cloudy";"partly-cloudy-day";0.03685;0.06;"rain";14.1875;14.1875;7.9725;0.66;1015.49;3.1725;3.2075;26.75;0.7;1.75;16.09;394.34;212;138.5796;190.9962;1;4;185
2019-04-14 16:30:00;1555252200;"Mostly Cloudy";"partly-cloudy-day";0.0381;0.06;"rain";14.205;14.205;7.985;0.66;1015.47;3.205;3.245;27.5;0.69;1.5;16.09;394.58;185;128.715;179.1475;1;4;148
2019-04-14 16:45:00;1555253100;"Mostly Cloudy";"partly-cloudy-day";0.03935;0.06;"rain";14.2225;14.2225;7.9975;0.66;1015.45;3.2375;3.2825;28.25;0.68;1.25;16.09;394.82;157;118.4022;166.7076;1;4;142
2019-04-14 17:00:00;1555254000;"Mostly Cloudy";"partly-cloudy-day";0.0406;0.06;"rain";14.24;14.24;8.01;0.66;1015.43;3.27;3.32;29;0.67;1;16.09;395.06;129;107.7036;153.73;1;4;140
2019-04-14 17:15:00;1555254900;"Mostly Cloudy";"partly-cloudy-day";0.04315;0.065;"rain";14.0775;14.0775;7.9875;0.6675;1015.445;3.2525;3.2925;29.25;0.6575;0.75;16.09;395.495;100;96.5009;140.2704;1;4;137
2019-04-14 17:30:00;1555255800;"Mostly Cloudy";"partly-cloudy-day";0.0457;0.07;"rain";13.915;13.915;7.965;0.675;1015.46;3.235;3.265;29.5;0.645;0.5;16.09;395.93;71;84.8715;126.3865;1;4;130
2019-04-14 17:45:00;1555256700;"Mostly Cloudy";"partly-cloudy-day";0.04825;0.075;"rain";13.7525;13.7525;7.9425;0.6825;1015.475;3.2175;3.2375;29.75;0.6325;0.25;16.09;396.365;43;73.0954;112.1378;1;4;91
2019-04-14 18:00:00;1555257600;"Mostly Cloudy";"partly-cloudy-day";0.0508;0.08;"rain";13.59;13.59;7.92;0.69;1015.49;3.2;3.21;30;0.62;0;16.09;396.8;14;61.2849;97.5856;1;4;80
2019-04-14 18:15:00;1555258500;"Partly Cloudy";"partly-cloudy-day";0.05715;0.0925;"rain";13.28;13.28;7.865;0.7;1015.54;3.155;3.165;30;0.61;0;16.09;397.3925;0;49.5757;82.7922;1;4;62
2019-04-14 18:30:00;1555259400;"Partly Cloudy";"partly-cloudy-day";0.0635;0.105;"rain";12.97;12.97;7.81;0.71;1015.59;3.11;3.12;30;0.6;0;16.09;397.985;0;38.1394;67.8211;1;4;48
2019-04-14 18:45:00;1555260300;"Partly Cloudy";"partly-cloudy-day";0.06985;0.1175;"rain";12.66;12.66;7.755;0.72;1015.64;3.065;3.075;30;0.59;0;16.09;398.5775;0;27.208;52.7364;1;4;34
2019-04-14 19:00:00;1555261200;"Partly Cloudy";"partly-cloudy-day";0.0762;0.13;"rain";12.35;12.35;7.7;0.73;1015.69;3.02;3.03;30;0.58;0;16.09;399.17;0;17.1218;37.6029;1;4;21
2019-04-14 19:15:00;1555262100;"Partly Cloudy";"partly-cloudy-night";0.08065;0.1375;"rain";12.1175;12.1175;7.61;0.7375;1015.7625;3;3.01;30;0.58;0;15.6;399.7775;0;8.4267;22.4854;1;4;5
2019-04-14 19:30:00;1555263000;"Partly Cloudy";"partly-cloudy-night";0.0851;0.145;"rain";11.885;11.885;7.52;0.745;1015.835;2.98;2.99;30;0.58;0;15.11;400.385;0;2.0587;7.4174;1;4;2
2019-04-14 19:45:00;1555263900;"Partly Cloudy";"partly-cloudy-night";0.08955;0.1525;"rain";11.6525;11.6525;7.43;0.7525;1015.9075;2.96;2.97;30;0.58;0;14.62;400.9925;0;0;0;1;4;0
2019-04-14 20:00:00;1555264800;"Partly Cloudy";"partly-cloudy-night";0.094;0.16;"rain";11.42;11.42;7.34;0.76;1015.98;2.94;2.95;30;0.58;0;14.13;401.6;0;0;0;1;4;0
2019-04-14 20:15:00;1555265700;"Mostly Cloudy";"partly-cloudy-night";0.0921;0.1575;"rain";11.235;11.235;7.2125;0.7625;1016.0975;2.955;2.98;30;0.595;0;14.0175;402.1525;0;0;0;1;4;0
2019-04-14 20:30:00;1555266600;"Mostly Cloudy";"partly-cloudy-night";0.0902;0.155;"rain";11.05;11.05;7.085;0.765;1016.215;2.97;3.01;30;0.61;0;13.905;402.705;0;0;0;1;4;0
2019-04-14 20:45:00;1555267500;"Mostly Cloudy";"partly-cloudy-night";0.0883;0.1525;"rain";10.865;10.865;6.9575;0.7675;1016.3325;2.985;3.04;30;0.625;0;13.7925;403.2575;0;0;0;1;4;0
2019-04-14 21:00:00;1555268400;"Mostly Cloudy";"partly-cloudy-night";0.0864;0.15;"rain";10.68;10.68;6.83;0.77;1016.45;3;3.07;30;0.64;0;13.68;403.81;0;0;0;1;4;0
2019-04-14 21:15:00;1555269300;"Mostly Cloudy";"partly-cloudy-night";0.080675;0.1475;"rain";10.53;10.53;6.68;0.77;1016.59;3.0325;3.135;29.75;0.6675;0;13.84;404.3725;0;0;0;1;4;0
2019-04-14 21:30:00;1555270200;"Mostly Cloudy";"partly-cloudy-night";0.07495;0.145;"rain";10.38;10.38;6.53;0.77;1016.73;3.065;3.2;29.5;0.695;0;14;404.935;0;0;0;1;4;0
2019-04-14 21:45:00;1555271100;"Mostly Cloudy";"partly-cloudy-night";0.069225;0.1425;"rain";10.23;10.23;6.38;0.77;1016.87;3.0975;3.265;29.25;0.7225;0;14.16;405.4975;0;0;0;1;4;0
2019-04-14 22:00:00;1555272000;"Mostly Cloudy";"partly-cloudy-night";0.0635;0.14;"rain";10.08;10.08;6.23;0.77;1017.01;3.13;3.33;29;0.75;0;14.32;406.06;0;0;0;1;4;0
2019-04-14 22:15:00;1555272900;"Mostly Cloudy";"partly-cloudy-night";0.058425;0.1325;"rain";9.945;9.5075;6.0625;0.7675;1017.125;3.175;3.435;29;0.77;0;14.4725;406.615;0;0;0;1;4;0
2019-04-14 22:30:00;1555273800;"Mostly Cloudy";"partly-cloudy-night";0.05335;0.125;"rain";9.81;8.935;5.895;0.765;1017.24;3.22;3.54;29;0.79;0;14.625;407.17;0;0;0;1;4;0
2019-04-14 22:45:00;1555274700;"Mostly Cloudy";"partly-cloudy-night";0.048275;0.1175;"rain";9.675;8.3625;5.7275;0.7625;1017.355;3.265;3.645;29;0.81;0;14.7775;407.725;0;0;0;1;4;0
2019-04-14 23:00:00;1555275600;"Mostly Cloudy";"partly-cloudy-night";0.0432;0.11;"rain";9.54;7.79;5.56;0.76;1017.47;3.31;3.75;29;0.83;0;14.93;408.28;0;0;0;1;4;0
2019-04-14 23:15:00;1555276500;"Mostly Cloudy";"partly-cloudy-night";0.037475;0.0975;"rain";9.42;7.6075;5.3325;0.755;1017.535;3.3775;4.2625;29.75;0.84;0;14.9425;408.875;0;0;0;1;4;0
2019-04-14 23:30:00;1555277400;"Mostly Cloudy";"partly-cloudy-night";0.03175;0.085;"rain";9.3;7.425;5.105;0.75;1017.6;3.445;4.775;30.5;0.85;0;14.955;409.47;0;0;0;1;4;0
2019-04-14 23:45:00;1555278300;"Mostly Cloudy";"partly-cloudy-night";0.026025;0.0725;"rain";9.18;7.2425;4.8775;0.745;1017.665;3.5125;5.2875;31.25;0.86;0;14.9675;410.065;0;0;0;1;4;0
